Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance,Narrow_Set
BHX,AMS,BA,VB,75,249,1
AMS,BHX,BA,VB,75,249,0
HAM,NUE,LH,LH,60,252,0
HAM,CGN,LH,LH,55,195,1
HAM,NUE,LH,LH,60,252,0
AMS,FRA,KL,KL,75,197,0
AMS,LHR,KL,KL,80,206,0
AMS,MAN,BA,BA,70,270,0
SAN,PHX,WN,WN,70,259,1
PMC,SCL,LA,LA,95,497,1
CDG,AMS,KL,KL,75,216,1
LEJ,DUS,LH,LH,60,208,1
WLG,CHC,NZ,NZ,45,165,0
CAN,KWE,SZ,SZ,70,403,0
JNB,HRE,BA,MN,95,514,0
AMS,VIE,KL,KL,115,516,0
TPA,GCM,KX,KX,100,529,1
MCO,TPA,KX,KX,40,68,0
VIE,IST,OS,NG,125,665,0
FRA,BLQ,LH,LH,80,348,1
DAL,MAF,WN,WN,65,277,0
PRG,ARN,OK,OK,120,597,1
CPT,DUR,BA,MN,115,697,0
CGN,TXL,LH,LH,70,251,1
SMF,PDX,WN,WN,85,416,0
CPH,AMS,KL,KL,85,339,1
HOU,DAL,WN,WN,55,209,1
CGN,TXL,LH,LH,70,251,1
CPH,AMS,KL,KL,85,339,0
CPH,BHX,BA,VB,120,549,1
JNB,CPT,BA,MN,135,697,1
ZOS,ZCO,LA,LA,35,120,0
JNB,DUR,BA,MN,70,269,1
JNB,DUR,BA,MN,70,269,0
GYS,PEK,XW,XW,120,699,0
PUQ,PMC,LA,LA,130,714,1
DUS,STR,LH,LH,60,187,0
TRN,FCO,AP,AP,70,284,1
PRG,BCN,OK,OK,145,731,1
PMI,DUS,AB,AB,130,735,0
MDW,MCI,WN,WN,85,354,1
TRN,FRA,LH,LH,100,297,1
MAN,FRA,LH,LH,110,455,1
LIN,FCO,AP,AP,65,262,1
LIN,BDS,AP,AP,95,481,0
PSS,AEP,AR,AU,90,458,1
BHM,HOU,WN,WN,110,499,0
MAN,AMS,BA,BA,70,270,0
DUS,HAM,LH,LH,60,185,1
THR,AWZ,IR,IR,65,294,0
DUS,STR,LH,LH,60,187,0
MDW,SDF,WN,WN,60,234,0
DUS,TXL,LH,LH,65,257,1
MAN,PRG,OK,OK,130,652,0
DUS,DRS,LH,LH,65,264,0
LIN,FCO,AP,AP,65,262,1
MDW,CMH,WN,WN,60,242,1
MAN,LGW,BA,BA,60,150,1
HRL,HOU,WN,WN,60,245,0
DUS,DRS,LH,LH,65,264,0
NUE,IST,TK,TK,160,898,0
KWE,CTU,SZ,SZ,60,289,1
STR,MUC,LH,LH,55,104,1
SDF,BHM,WN,WN,60,280,1
STR,HAJ,LH,LH,65,231,0
VIE,SVO,SU,SU,170,898,1
FRA,ZRH,LH,LH,55,151,1
ANF,SCL,OT,OT,105,601,1
MEL,SYD,AN,AN,80,381,1
PEK,HLD,XW,XW,120,566,0
BAH,KHI,GF,GF,145,903,1
ARI,IQQ,OT,OT,35,114,1
TUL,DAL,WN,WN,55,209,1
ZCO,ZOS,LA,LA,35,120,0
SJC,SAN,WN,WN,80,364,1
HLD,PEK,XW,XW,120,566,0
TUL,HOU,WN,WN,85,399,0
TUL,MCI,WN,WN,50,192,0
BNA,BHM,WN,WN,45,153,0
BAH,DMM,GF,GF,30,46,1
ZCO,PMC,OT,OT,45,166,1
PLZ,JNB,BA,MN,95,495,1
ZCO,SCL,OT,OT,70,332,1
CPO,ANF,OT,OT,55,232,0
AKL,CHC,NZ,NZ,80,405,0
PLZ,JNB,BA,MN,95,495,1
TUL,HOU,WN,WN,85,399,1
AKL,WLG,NZ,NZ,60,261,1
SAT,LAS,WN,WN,170,933,1
BHM,MSY,WN,WN,65,283,1
PMI,CGN,AB,AB,135,716,1
LIN,FCO,AP,AP,65,262,1
DUS,LEJ,LH,LH,60,208,1
DUS,TXL,LH,LH,65,257,1
OTP,IST,TK,TK,75,230,1
DUS,LEJ,LH,LH,60,208,1
SAT,DAL,WN,WN,55,223,0
DUS,ARN,LH,LH,125,630,0
SAT,HOU,WN,WN,45,163,0
DUS,MUC,LH,LH,70,267,1
DUS,LEJ,LH,LH,60,208,1
SAT,HOU,WN,WN,45,163,0
LIN,FCO,AP,AP,65,262,0
DUS,NUE,LH,LH,60,196,0
DUS,MUC,LH,LH,70,267,0
LIN,FCO,AP,AP,65,262,1
LIN,FCO,AP,AP,65,262,0
DUS,CDG,LH,LH,70,211,1
DUS,HAM,LH,LH,60,185,0
ZRH,AMS,KL,KL,110,325,0
MDW,MCI,WN,WN,80,354,1
MAN,BRU,BA,BA,95,294,0
ZRH,DUS,LH,LH,75,242,0
DUS,ZRH,LH,LH,75,242,0
ZRH,FRA,LH,LH,75,151,0
DUS,HAM,LH,LH,60,185,1
BHM,BNA,WN,WN,50,153,0
MDW,BNA,WN,WN,75,341,1
DUS,MXP,LH,LH,90,351,0
MSY,EWR,OK,OK,178,1020,1
TXL,CGN,LH,LH,65,251,1
PMC,ZCO,OT,OT,45,166,0
WLG,DUD,NZ,NZ,75,344,1
IFN,AWZ,IR,IR,60,180,0
ADL,SYD,AN,AN,110,633,0
BDS,FCO,AP,AP,70,270,0
GCM,TPA,KX,KX,100,529,1
HAJ,IST,TK,TK,185,1032,0
IST,HAJ,TK,TK,200,1032,0
VAN,ESB,TK,TK,110,498,1
DPS,KOE,MZ,MZ,95,514,1
IST,NUE,TK,TK,165,898,0
TPA,MCO,KX,KX,40,68,1
LGW,SOF,BA,BA,200,1096,1
SCL,ANF,OT,OT,115,601,1
CJC,ANF,OT,OT,35,110,1
DUR,JNB,BA,MN,70,269,0
DVO,CEB,PR,PR,55,220,1
LGW,NTE,BA,GT,75,251,0
YQR,YYZ,AC,AC,180,1100,0
SZX,CTU,SZ,SZ,130,716,0
STR,HAJ,LH,LH,65,231,1
LYS,TLS,AF,AF,60,209,0
FCO,LIN,AP,AP,65,262,1
STR,DUS,LH,LH,65,187,1
NUE,HAM,LH,LH,70,252,0
SVO,PRG,OK,OK,170,903,1
STR,DUS,LH,LH,65,187,0
FCO,LIN,AP,AP,65,262,0
ONT,SMF,WN,WN,80,345,1
KGI,PER,AN,AN,70,292,0
CCP,ZAL,LA,LA,45,187,0
FCO,VCE,AP,AP,60,227,0
STR,DUS,LH,LH,65,187,0
LOS,ABV,WT,WT,60,272,0
NUE,HAM,LH,LH,70,252,1
STR,DUS,LH,LH,65,187,1
ADB,ESB,TK,TK,75,295,0
SVO,VIE,SU,SU,180,898,0
STR,IST,TK,TK,175,941,0
SZX,HAK,HU,HU,60,251,0
DOH,CAI,GF,GF,245,1114,0
MAN,FRA,BA,BA,110,455,0
DUS,MUC,LH,LH,70,267,0
DUS,DRS,LH,LH,65,264,1
DUS,STR,LH,LH,60,187,1
DUS,ZRH,LH,LH,75,242,1
ZRH,DUS,LH,LH,75,242,1
SAT,DAL,WN,WN,55,223,0
DUS,TXL,LH,LH,65,257,0
LGW,LED,BA,BA,215,1153,0
LGW,GIB,BA,GT,180,941,1
CDG,SVO,SU,SU,235,1323,0
MSY,BHM,WN,WN,60,283,0
CDG,FRA,LH,LH,95,239,1
TXL,DUS,LH,LH,65,257,0
TXL,DUS,LH,LH,65,257,0
TXL,CGN,LH,LH,65,251,1
KMG,CTU,SZ,SZ,65,341,1
AEP,PSS,AR,AU,88,458,0
HKG,CKG,SZ,SZ,140,597,1
HAJ,STR,LH,LH,60,231,0
TXL,STR,LH,LH,70,284,0
TXL,DUS,LH,LH,60,257,1
ARN,PRG,OK,OK,115,597,1
TXL,LHR,BA,BA,120,518,0
HKG,TPE,TG,TG,85,433,1
MSY,MCI,NJ,NJ,115,604,1
HAJ,STR,LH,LH,60,231,1
TXL,STR,LH,LH,70,284,1
LAS,OAK,WN,WN,85,354,1
TXL,CGN,LH,LH,65,251,0
TXL,DUS,LH,LH,65,257,1
SOF,LGW,BA,BA,220,1096,0
HKG,BKK,TG,TG,165,914,1
LAS,SMF,WN,WN,90,351,1
AWZ,THR,IR,IR,75,294,0
TXL,CGN,LH,LH,65,251,1
LAS,SAN,WN,WN,60,225,1
CDG,DUS,LH,LH,75,211,1
LEJ,DUS,LH,LH,60,208,1
TXL,MUC,LH,LH,70,265,1
TXL,STR,LH,LH,70,284,1
ADL,MEL,AN,AN,70,348,1
AYT,IST,TK,TK,75,282,0
ADL,SYD,AN,AN,110,633,1
EDI,LGW,BA,BA,90,310,0
TXL,MUC,LH,LH,70,265,1
ADL,MEL,AN,AN,70,348,0
AWZ,IFN,IR,IR,65,180,0
HAJ,STR,LH,LH,60,231,0
NCE,MUC,LH,LH,85,338,0
TXL,MUC,LH,LH,70,265,1
CDG,LUX,LG,AF,55,145,0
WLG,CHC,NZ,NZ,45,165,1
EDI,LGW,BA,BA,90,310,0
SVO,CDG,SU,SU,240,1323,0
IQQ,ANF,OT,OT,45,203,0
NUE,DUS,LH,LH,60,196,1
FCO,LIN,AP,AP,65,262,0
LYS,LGW,BA,BA,100,397,0
STR,HAM,LH,LH,80,304,1
LRT,CDG,AF,AF,70,258,0
STR,HAJ,LH,LH,65,231,0
FCO,LIN,AP,AP,65,262,0
LYS,TUN,AF,AF,110,588,0
LYS,BOD,AF,AF,65,261,0
LYS,LIL,AF,AF,75,307,1
STR,DUS,LH,LH,65,187,0
ASB,DME,T5,T5,245,1336,1
DUR,CPT,BA,MN,130,697,0
PHX,SLC,WN,WN,100,446,1
KUL,BKK,TG,TG,125,666,1
LGW,EDI,BA,BA,90,310,0
VCE,FCO,AP,AP,60,227,0
HRE,JNB,BA,MN,100,514,1
DUR,JNB,BA,MN,70,269,1
DUR,JNB,BA,MN,70,269,1
PHX,ELP,WN,WN,60,300,0
AUS,HOU,WN,WN,45,122,0
SCL,ZCO,LA,LA,75,332,0
SNA,OAK,WN,WN,85,323,0
LGW,AGP,BA,GT,175,900,0
LGW,KBP,BA,BA,210,1182,0
DUR,CPT,BA,MN,130,697,1
PHX,ABQ,WN,WN,65,290,1
LGW,MAN,BA,BA,65,150,0
SCL,ZCO,OT,OT,75,332,1
DUR,CPT,BA,MN,130,697,1
DUR,JNB,BA,MN,70,269,1
BUF,MCI,NJ,NJ,140,755,0
SCL,LSC,OT,OT,60,210,1
TPE,HKG,TG,TG,115,433,1
DUR,JNB,BA,MN,70,269,0
AUS,DAL,WN,WN,50,172,0
PHX,ABQ,WN,WN,65,290,1
AUS,DAL,WN,WN,50,172,1
SCL,CCP,LA,LA,60,231,1
CJC,ANF,OT,OT,35,110,1
DME,ASB,T5,T5,225,1336,0
ABQ,LAS,WN,WN,90,422,0
CPH,IST,TK,TK,190,1071,0
CGN,HAM,LH,LH,60,195,1
CGN,TXL,LH,LH,70,251,0
GIB,LGW,BA,GT,180,941,0
KBP,AMS,PS,PS,180,982,1
CPH,BHX,BA,VB,120,549,0
SMF,ONT,WN,WN,70,345,0
MXP,DUS,LH,LH,95,351,1
CGN,HAM,LH,LH,60,195,1
CGN,HAM,LH,LH,60,195,1
HOU,AUS,WN,WN,45,122,0
KLO,MNL,PR,PR,50,187,0
HOU,DAL,WN,WN,55,209,1
CGN,FRA,LH,LH,55,77,1
KBP,AMS,PS,KL,190,982,1
HOU,SAT,WN,WN,50,163,1
LUX,CDG,LG,AF,60,145,1
ESB,VAN,TK,TK,100,498,0
HEL,PRG,OK,OK,145,720,1
ABQ,PHX,WN,WN,75,290,0
MXP,MUC,LH,LH,65,202,1
ABQ,LBB,WN,WN,55,251,1
HKT,BKK,TG,TG,85,370,1
ESB,ADB,TK,TK,80,295,1
CPT,DUR,BA,MN,115,697,0
KBP,AMS,KL,KL,190,982,0
HOU,CRP,WN,WN,45,162,0
POS,MIA,C2,C2,240,1418,1
MCI,BUF,NJ,NJ,140,755,0
LHR,TXL,BA,BA,105,518,0
YYZ,YOW,AC,AC,61,198,0
MCI,MDW,WN,WN,75,354,0
AMA,DAL,WN,WN,55,282,1
MCI,MDW,WN,WN,75,354,0
LHR,MUC,LH,LH,110,512,1
NTE,LGW,BA,GT,75,251,0
MCI,TUL,WN,WN,50,192,1
LHR,AMS,KL,KL,70,206,0
YYZ,YUL,AC,AC,69,271,1
IST,ADA,TK,TK,95,405,0
IST,ESB,TK,TK,60,205,1
MCI,MSY,NJ,NJ,110,604,0
IST,CPH,TK,TK,205,1071,0
IST,TLV,TK,TK,125,631,1
IST,AYT,TK,TK,75,282,0
IST,STR,TK,TK,180,941,0
IST,VIE,OS,NG,150,665,1
MAF,DAL,WN,WN,60,277,1
YYZ,YQR,AC,AC,205,1100,0
BCN,PRG,OK,OK,150,731,0
YYZ,YOW,AC,AC,61,198,0
YYZ,YQB,AC,AC,92,395,1
LHR,HAM,LH,LH,90,407,0
ELP,DAL,WN,WN,90,496,1
PRG,TLV,OK,OK,235,1424,1
DRS,FRA,LH,LH,70,207,1
FRA,BRE,LH,LH,55,186,1
KOE,DPS,MZ,MZ,95,514,1
DAL,AUS,WN,WN,50,172,1
FRA,IST,TK,TK,175,996,1
FRA,BRU,LH,LH,50,165,1
FRA,BIO,LH,LH,130,628,0
VIE,AMS,KL,KL,120,516,0
TLS,LYS,AF,AF,55,209,0
PRG,STN,OK,OK,110,545,0
FRA,MAN,LH,LH,105,455,1
FRA,BRU,LH,LH,55,165,1
FRA,VNO,LH,LH,130,672,1
SYD,MEL,AN,AN,80,381,1
DAL,HOU,WN,WN,55,209,1
DAL,OKC,WN,WN,45,156,0
EWR,MCI,OK,OK,193,951,0
TLV,IST,TK,TK,125,631,1
FRA,MAN,BA,BA,110,455,0
ANF,CJC,OT,OT,35,110,1
VIE,MUC,LH,LH,60,192,1
PRG,HEL,OK,OK,145,720,0
FRA,HEL,LH,LH,155,836,1
PRG,MAD,OK,OK,180,955,0
FRA,LYS,LH,LH,75,293,0
MEL,BNE,AN,AN,125,744,1
DAL,MAF,WN,WN,65,277,1
FRA,HEL,LH,LH,155,836,0
DAL,SAT,WN,WN,55,223,1
DAL,TUL,WN,WN,50,209,1
SYD,BNE,AN,AN,85,408,1
DRS,FRA,LH,LH,70,207,0
FRA,DRS,LH,LH,60,207,1
DAL,LIT,WN,WN,60,258,1
DAL,AUS,WN,WN,45,172,1
DAL,HOU,WN,WN,55,209,0
DAL,SAT,WN,WN,55,223,0
PRG,MAN,OK,OK,135,652,0
ANF,SCL,OT,OT,105,601,1
ANF,IQQ,OT,OT,45,203,1
MEL,ADL,AN,AN,75,348,0
FRA,DRS,LH,LH,60,207,0
PEK,GYS,XW,XW,140,699,0
FRA,FMO,LH,LH,50,129,0
FRA,NUE,LH,LH,45,100,1
DRS,STR,LH,LH,60,226,0
BNE,MEL,AN,AN,135,744,0
FRA,LYS,LH,LH,75,293,0
DAL,TUL,WN,WN,55,209,1
PRG,SVO,OK,OK,160,903,0
BNE,MEL,AN,AN,135,744,0
TFS,MAD,UX,UX,175,985,0
DAL,SAT,WN,WN,55,223,1
VIE,FRA,LH,LH,100,335,1
DAL,HOU,WN,WN,55,209,1
LBB,ABQ,WN,WN,60,251,1
FRA,AMS,KL,KL,70,197,1
MEL,ADL,AN,AN,75,348,1
CKG,HKG,SZ,SZ,110,597,0
FRA,NUE,LH,LH,45,100,1
FRA,HAM,LH,LH,65,228,0
MSP,EWR,OK,OK,162,876,1
BNE,MEL,AN,AN,135,744,1
TLV,IST,TK,TK,135,631,1
MIA,POS,C2,C2,210,1418,0
BNE,MEL,AN,AN,135,744,0
AUH,DOH,GF,GF,55,169,1
ANF,SCL,OT,OT,105,601,0
VIE,MAD,NG,NG,185,985,0
FRA,WAW,LH,LH,100,483,1
DAL,AMA,WN,WN,65,282,0
ANF,CPO,OT,OT,50,232,1
DRS,DUS,LH,LH,65,264,0
BNE,SYD,AN,AN,90,408,1
DPS,BKK,TG,TG,240,1618,1
DPS,CGK,MZ,MZ,100,535,1
IST,OTP,TK,TK,80,230,1
LHR,HAM,LH,LH,90,407,1
DMM,BAH,GF,GF,30,46,0
CMH,MDW,WN,WN,65,242,0
LIT,DAL,WN,WN,60,258,0
CBR,SYD,AN,AN,45,126,1
AMS,BEY,KL,KL,275,1730,1
BIO,FRA,LH,LH,140,628,0
DCA,EWR,OK,OK,93,177,1
HAM,STR,LH,LH,70,304,0
BRU,FRA,LH,LH,75,165,1
AMS,KBP,PS,KL,175,982,0
BKK,DPS,TG,TG,245,1618,0
LAX,OAK,WN,WN,70,292,1
AMS,ZRH,KL,KL,90,325,0
AMS,HAM,KL,KL,65,204,0
HAM,FRA,LH,LH,75,228,0
BHX,CPH,BA,VB,110,549,0
HAM,CGN,LH,LH,55,195,0
HAM,AMS,KL,KL,65,204,1
BKK,KUL,TG,TG,130,666,0
AMS,CDG,KL,KL,65,216,0
HAM,CGN,LH,LH,55,195,0
AMS,KBP,KL,KL,175,982,1
BHX,BFS,BA,VB,60,206,1
BRU,MAN,BA,BA,80,294,1
BEY,AMS,KL,KL,300,1730,0
BNA,MDW,WN,WN,80,341,1
PER,HKT,TG,TG,375,2642,0
AKL,CHC,NZ,NZ,80,405,1
BAH,CAI,GF,GF,225,1042,0
AKL,CHC,NZ,NZ,80,405,1
SJC,ONT,WN,WN,70,292,1
BKK,PER,TG,TG,405,2910,1
AMS,CPH,KL,KL,85,339,0
AMS,BHX,BA,VB,75,249,1
BKK,HKG,TG,TG,165,914,1
BHX,CPH,BA,VB,120,549,1
MAD,PRG,OK,OK,185,955,1
CHC,WLG,NZ,NZ,45,165,1
YQB,YYZ,AC,AC,97,395,1
OKC,DAL,WN,WN,50,156,0
CHC,AKL,NZ,NZ,80,405,0
FMO,FRA,LH,LH,65,129,1
CHC,AKL,NZ,NZ,80,405,0
DUD,WLG,NZ,NZ,60,344,1
MAD,TFS,UX,UX,170,985,0
BKK,HKT,TG,TG,80,370,0
AMS,CPH,KL,KL,85,339,0
HAM,DUS,LH,LH,55,185,0
BKK,CNX,TG,TG,70,322,0
BHX,FRA,LH,LH,100,421,1
BHX,MXP,BA,VB,135,584,0
BHX,AMS,BA,VB,75,249,1
HAM,DUS,LH,LH,55,185,1
CRP,HOU,WN,WN,45,162,1
HAM,DUS,LH,LH,55,185,1
MAD,VIE,NG,NG,175,985,0
SAN,SFO,WN,WN,90,385,1
HAK,HHA,HU,HU,100,,0
JNB,PLZ,BA,MN,100,495,0
MUC,FCO,LH,LH,95,399,0
PVG,PEK,XW,XW,90,602,1
LED,LGW,BA,BA,215,1153,1
GLA,LGW,BA,BA,90,314,1
BOD,LYS,AF,AF,65,261,1
MUC,MXP,LH,LH,65,202,1
MUC,HAM,LH,LH,85,331,1
CEB,DVO,PR,PR,55,220,0
OAK,LAS,WN,WN,85,354,0
HAK,PVG,HU,HU,145,910,0
MUC,TXL,LH,LH,70,265,1
JNB,DUR,BA,MN,70,269,1
JNB,DUR,BA,MN,70,269,0
JNB,DUR,BA,MN,70,269,0
STN,PRG,OK,OK,105,545,0
MUC,TXL,LH,LH,70,265,1
TUN,LYS,AF,AF,115,588,1
JNB,PLZ,BA,MN,100,495,1
CTU,SZX,SZ,SZ,120,716,1
CTU,KMG,SZ,SZ,60,341,0
JNB,DUR,BA,MN,70,269,0
PVG,SYX,HU,HU,170,1024,0
HHA,HAK,HU,HU,100,,1
ESB,IST,TK,TK,60,205,0
MXP,BHX,BA,VB,135,584,1
CGN,TXL,LH,LH,70,251,1
CPT,DUR,BA,MN,115,697,0
HOU,SAT,WN,WN,50,163,1
PDX,SMF,WN,WN,85,416,1
WNP,MNL,PR,PR,45,144,0
HKT,PER,TG,TG,375,2642,0
CBB,LPB,LB,LB,35,129,1
HKG,TPE,CI,CI,90,433,1
AUH,FCO,CI,CI,395,2347,0
SGN,NRT,JL,JL,300,2381,1
AUH,FRA,CI,CI,420,2633,0
HNL,NRT,JL,JL,530,3314,1
PVG,NRT,JL,JL,150,979,0
MNL,NRT,JL,JL,240,1660,1
DEL,NRT,JL,JL,430,3200,1
SRE,CBB,LB,LB,30,107,1
NRT,HNL,JL,JL,385,3314,0
NRT,GMP,JL,JL,150,666,0
NRT,DEL,JL,JL,580,3200,0
NRT,PVG,JL,JL,200,979,1
AUH,TPE,CI,CI,505,3599,0
AUH,TPE,CI,CI,505,3599,0
FRA,AUH,CI,CI,355,2633,0
TPE,AUH,CI,CI,585,3599,1
TPE,HKG,CI,CI,105,433,0
TPE,AUH,CI,CI,585,3599,0
LAX,NGO,JL,JL,735,4906,0
GMP,NRT,JL,JL,130,666,1
LHR,NGO,JL,JL,715,5169,1
NGO,LHR,JL,JL,765,5169,0
FCO,NRT,JL,JL,720,5359,1
FCO,AUH,CI,CI,325,2347,0
NRT,FCO,JL,JL,755,5359,1
NRT,SGN,JL,JL,375,2381,1
NRT,MNL,JL,JL,280,1660,1
KIX,ORD,JL,JL,700,5646,0
KIX,ORD,JL,JL,700,5646,1
ORD,KIX,JL,JL,820,5646,1
ORD,KIX,JL,JL,820,5646,1
MVD,AEP,PU,PU,40,120,0
VER,MEX,MX,MX,55,165,1
KPO,GMP,KE,KE,55,158,0
YYJ,YLW,WS,WS,45,173,0
OAX,MEX,MX,MX,60,199,1
OAX,MEX,MX,MX,60,199,1
CMN,AGA,AT,AT,55,200,0
CMN,AGA,AT,AT,55,200,0
BCN,PMI,IB,UX,40,115,1
CMN,RAK,AT,AT,40,105,1
HEX,SJU,EX,EX,15,223,1
GDL,MEX,6A,6A,65,251,0
AEP,MVD,PU,PU,40,120,1
HIN,GMP,KE,KE,65,160,1
GDL,MEX,6A,6A,65,251,0
PNH,BKK,VJ,VJ,70,274,0
TAM,MEX,MX,MX,55,190,1
YYC,YVR,WS,WS,85,371,0
YVR,YYC,WS,WS,80,371,1
MTY,MEX,6A,6A,85,394,0
PMI,BCN,IB,UX,45,115,0
MTY,MEX,MX,MX,85,394,0
PMI,MAD,IB,UX,75,304,1
PMI,BCN,IB,UX,45,115,1
MTY,MEX,MX,MX,85,394,1
PMI,BCN,IB,UX,45,115,0
YWG,YQT,WS,WS,65,325,0
PMI,BCN,IB,UX,45,115,1
MEX,CME,MX,MX,80,420,0
GMP,HIN,KE,KE,61,160,0
MEX,VER,MX,MX,50,165,1
MEX,OAX,MX,MX,55,199,1
GMP,USN,KE,KE,60,168,0
BKK,PNH,VJ,VJ,70,274,0
MEX,GDL,6A,6A,65,251,0
MAD,PMI,IB,UX,75,304,0
YQT,YOW,WS,WS,110,592,1
YEG,YYJ,WS,WS,90,465,1
YLW,YEG,WS,WS,60,300,1
CTM,MEX,6A,6A,120,616,1
CME,MEX,MX,MX,90,420,1
CME,MEX,MX,MX,90,420,1
AEP,MVD,PU,PU,40,120,0
RAK,CMN,AT,AT,40,105,0
MEX,CTM,6A,6A,110,616,0
GMP,KPO,KE,KE,60,158,1
MEX,TAM,MX,MX,55,190,0
MEX,CME,MX,MX,80,420,1
MEX,MTY,MX,MX,85,394,0
MEX,OAX,MX,MX,55,199,0
WDH,JNB,SW,SW,105,635,1
DVO,MNL,2P,2P,100,526,0
OAX,MEX,MX,MX,60,199,0
GRU,MVD,PU,PU,155,858,0
BCN,PMI,IB,UX,40,115,0
MVD,GRU,PU,PU,140,858,1
MVD,AEP,PU,PU,40,120,1
MVD,GRU,PU,PU,140,858,1
MVD,AEP,PU,PU,40,120,0
AKL,TBU,WR,WR,170,1088,1
TBU,AKL,WR,WR,185,1088,0
YYC,YXE,WS,WS,60,281,1
AGA,CMN,AT,AT,60,200,1
YVR,YLW,WS,WS,50,150,0
AGA,CMN,AT,AT,60,200,0
YYC,YEG,WS,WS,45,130,0
JFK,WAW,LO,LO,520,3712,1
ORD,WAW,LO,LO,550,4071,0
WAW,ORD,LO,LO,615,4071,1
BCN,PMI,IB,UX,40,115,1
WAW,JFK,LO,LO,590,3712,1
GRU,MVD,PU,PU,160,858,0
BCN,PMI,IB,UX,40,115,0
MHD,THR,B9,B9,100,404,1
MHD,THR,B9,B9,100,404,0
MHD,THR,B9,B9,100,404,0
MHD,THR,B9,B9,100,404,0
BND,THR,IR,IR,120,574,0
THR,BND,IR,IR,110,574,1
SYZ,THR,B9,B9,90,377,1
THR,SYZ,B9,B9,85,377,0
MEL,SYD,QF,QF,80,381,1
SYD,MEL,QF,QF,80,381,0
MEL,SYD,QF,QF,80,381,1
SYD,BNE,QF,QF,85,408,0
MEL,SYD,QF,QF,80,381,1
SYD,MEL,QF,QF,80,381,1
CNS,BNE,QF,QF,120,761,1
CNS,SYD,QF,QF,180,1081,0
SYD,CNS,QF,QF,180,1081,1
SYD,MEL,QF,QF,80,381,0
MEL,SYD,QF,QF,80,381,0
BNE,SYD,QF,QF,90,408,0
BNE,CNS,QF,QF,135,761,0
MEL,SYD,QF,QF,80,381,1
SYD,BNE,QF,QF,85,408,1
MEL,SYD,QF,QF,80,381,1
SYD,MEL,QF,QF,80,381,1
SYD,BNE,QF,QF,85,408,1
MEL,SYD,QF,QF,80,381,0
BNE,SYD,QF,QF,90,408,1
GMP,PUS,KE,KE,65,179,0
BNE,GMP,KE,KE,580,4206,1
GMP,BNE,KE,KE,560,4206,0
CDG,MRU,MK,MK,700,5134,0
PUS,GMP,KE,KE,60,179,1
LHR,MRU,MK,MK,715,5319,1
MRU,LHR,MK,MK,735,5319,0
MEM,LIT,NW,NW,50,109,1
BOG,CLO,AV,AV,60,155,0
MEX,ACA,MX,MX,50,164,0
BGO,OSL,BU,BU,50,175,1
DSM,MSP,NW,NW,65,211,0
BCN,MAD,IB,IB,60,272,0
BUD,MUC,LH,LH,75,305,1
VRN,OLB,IG,M8,65,277,1
GVA,DUS,LH,CL,85,311,1
CDG,TRN,LH,CL,90,315,1
CDG,BHX,AF,JY,80,269,1
MRS,ORY,IW,IW,80,347,1
TRD,BGO,BU,BU,60,250,1
CUR,VLN,LM,LM,40,142,0
TIP,BEN,LN,LN,70,360,0
MEX,VSA,MX,MX,75,364,1
GSO,DTW,NW,NW,108,401,0
MAR,CCS,8Z,8Z,60,277,1
CCS,PMV,8Z,8Z,45,192,0
RHO,ATH,OA,OA,60,215,1
ROC,ORD,UA,UA,117,458,0
XMN,WUH,MF,MF,80,433,0
DUS,WAW,LH,CL,110,530,1
WAW,DUS,LH,CL,115,530,0
BCN,NAP,IG,IG,110,553,1
KMG,CAN,CJ,CJ,80,579,1
SYX,CAN,CJ,CJ,70,382,1
ARN,KLR,SK,SK,50,192,1
KMG,CTU,SZ,SZ,75,341,0
HAJ,CDG,LH,CL,90,339,0
CAN,CKG,SZ,SZ,115,526,1
TXL,BRU,LH,QI,85,348,0
TXL,BRU,LH,QI,85,348,1
ARN,CPH,SK,SK,70,301,1
PMV,CCS,8Z,8Z,45,192,0
VIE,ODS,PS,OS,120,584,1
CDG,MAD,JK,JK,125,585,0
TXL,MUC,LH,LH,70,265,1
CDG,TXL,LH,CL,110,460,1
HAJ,MXP,LH,CL,105,413,0
TXL,CDG,LH,CL,100,460,0
KRS,SVG,BU,BU,30,88,0
ARN,OSL,SK,SK,60,208,1
ATH,TLV,OA,OA,115,642,0
MHT,PIT,US,US,101,428,0
DLC,PEK,CJ,CJ,60,240,0
VLN,CUR,LM,LM,40,142,0
KSU,OSL,BU,BU,50,200,1
JAN,MEM,NW,NW,55,165,1
SHE,PVG,MF,MF,120,643,1
SKG,MUC,LH,LH,130,674,1
CDG,HAJ,LH,CL,95,339,0
CDG,BHX,AF,JY,80,269,1
PMV,CCS,8Z,8Z,45,192,1
LHR,MAD,IB,IB,135,678,1
LHR,FRA,BD,BD,95,356,0
AGP,LPA,IB,IB,140,757,1
XMN,PVG,MF,MF,80,441,1
BRE,FRA,LH,LH,65,186,1
MKY,BNE,AN,KD,85,433,0
FMA,RES,AR,AU,30,82,1
JFK,MCO,UX,TW,165,822,1
STR,BCN,LH,CL,120,535,1
SEA,SJC,AS,AS,129,604,0
HBA,MEL,AN,KD,75,330,0
TIA,MXP,AZ,RD,115,541,1
