flight_id,carrier,route_type,origin,destination,cabin_class,booking_channel,customer_segment,aircraft_family,departure_time,distance_miles,base_fare_usd,ancillary_revenue_usd,passenger_count,available_seats,delay_minutes,fuel_gallons,crew_size,baggage_weight_lbs,advance_booking_days,customer_age,loyalty_status,satisfaction_rating,on_time,cancelled,year,month,day_of_week,load_factor,total_revenue_usd,fuel_cost_usd,operating_margin,revenue_per_mile,performance_category
FL003226,United,International,SFO,DTW,Premium Economy,Website,Leisure,A330,Morning,3167.1919237055986,562.8509117641959,15.115551194374673,352,398,87.75305996137325,9835.945125099735,9,11499.036551993566,23,22,None,3.4415904847263095,0,0,2023,10,Sun,88.44221105527639,198138.63649219132,30799.07530976423,84.45579526788659,62.55971891351949,Poor
FL003227,American,Regional,LGA,FLL,Economy,Mobile App,Group,A320,Evening,246.0825982286075,108.68441803518715,32.0854563291621,111,121,16.741219942142852,776.0634551613017,5,4930.525291809168,74,20,None,3.148437301089237,0,0,2024,11,Fri,91.73553719008265,12096.055858234935,2391.932027276166,80.22552098543963,49.15445442020999,Poor
FL003228,JetBlue,Regional,MSP,DEN,Business,Website,Frequent Flyer,B757,Evening,669.2091289655257,123.73232117169418,24.347717155356175,67,127,7.372074892776448,2270.1040255155535,4,1835.1639194904494,14,40,None,3.013277289625795,1,0,2024,4,Thu,52.75590551181102,8314.413235658867,6403.064827071426,22.98837397677141,12.424237619877394,Good
FL003229,Hawaiian,Domestic,FLL,MSP,Economy,Website,Leisure,A350,Morning,1311.7062140122307,237.60765197304664,1.9405013949185177,134,163,17.984098976682294,4240.854986417994,7,3974.419251009344,2,26,Silver,,0,0,2024,3,Mon,82.20858895705521,31841.36586578317,12717.001716441624,60.06138125466737,24.274769400068017,Poor
FL003230,United,Domestic,DTW,PHX,Premium Economy,Mobile App,Business,B737,Evening,1057.3435624680608,266.85610198301924,16.30450130525466,170,236,2.8882635399407652,3213.8188522187575,4,6695.35224482131,4,85,None,4.452246478497206,1,1,2025,1,Mon,72.03389830508475,45381.84183841853,9189.449428585775,79.75082311267866,42.92062055259298,Excellent
FL003231,Southwest,Domestic,DEN,LAX,Economy,Website,Frequent Flyer,B777,Evening,1140.3628046188933,276.11329002480016,7.761877683390049,220,297,7.231274349919541,3965.4593657035157,4,6851.925589442165,16,18,None,4.481773415954553,1,0,2023,4,Mon,74.07407407407408,60752.685683139425,12128.288971790762,80.03662087459502,53.27487483550714,Excellent
FL003232,Delta,Regional,PHL,ORD,Economy,Travel Agent,Leisure,A321,Morning,858.5131383446372,196.33535291991788,0.17066548592779882,56,128,,2985.448418939895,5,2036.5105259343977,31,52,Silver,3.611851634256233,1,0,2025,1,Mon,43.75,10994.95042900133,8556.028608741419,22.182199328764398,12.806968161490817,Good
FL003233,JetBlue,Domestic,DEN,ATL,Economy,Website,Leisure,B757,Afternoon,2168.586101295172,330.6074037867953,56.24651779220598,243,289,2.8308853567692083,6568.253303130179,6,10544.377123195078,10,26,Silver,2.892347672945105,1,0,2024,5,Thu,84.08304498269896,80393.84563798347,19430.81621325584,75.83046804259926,37.072010002263156,Good
FL003234,JetBlue,International,FLL,BWI,Economy,Mobile App,Leisure,B787,Morning,1604.3442780114992,300.01738394130024,98.01536805734838,217,248,21.251802119119642,4566.229597511861,10,8424.660420774544,5,50,Silver,4.261994698914235,0,0,2024,5,Thu,87.5,65201.787683319504,13948.400624094804,78.60733406292293,40.64077054840979,Good
FL003235,Spirit,Domestic,PHX,ATL,Economy,Mobile App,Leisure,B757,Afternoon,1752.8829396440976,292.5914076194149,9.459850706931169,239,295,17.669711351090456,6009.448749776151,6,8584.198606992131,13,19,Silver,3.7521014209472554,0,0,2023,8,Wed,81.01694915254237,69938.80627174709,19078.28929249547,72.72145421189087,39.899302280817075,Good
FL003236,Hawaiian,Regional,MCO,JFK,Economy,Airport,Group,A320,Morning,772.0265088666099,141.29228405508712,1.357851283456469,78,92,24.72973577601345,2193.091915187246,6,2765.396386453713,32,53,None,4.051339302552112,0,0,2023,12,Wed,84.78260869565217,11022.156007580252,6494.542985696599,41.077381038427355,14.276913915509928,Good
FL003237,American,International,DTW,PHL,Economy,Travel Agent,Business,A350,Night,1599.3394229320736,226.09615319783668,43.487275978171404,229,301,17.638385418670243,4554.643256734571,8,9463.362305283243,15,38,None,3.61202518125371,0,0,2024,1,Fri,76.0797342192691,51819.50635828277,13367.019162550572,74.20465746985256,32.40056839421986,Good
FL003238,Delta,Regional,PHX,DTW,Premium Economy,Travel Agent,Group,A320,Evening,809.0419685159721,151.3051896353236,1.1787348139759,82,138,14.208472105673316,2731.5091199512462,5,2195.5558073294746,62,68,None,3.949082620680777,1,0,2023,12,Thu,59.42028985507246,12408.20428491051,7951.096646300452,35.92065004950233,15.336910528474698,Good
FL003239,Southwest,International,JFK,MCO,Premium Economy,Call Center,Business,B737,Afternoon,1074.2655539424813,231.436260300394,19.29328240734908,323,376,15.367135694996545,3550.5825462187217,13,9975.968711423397,21,18,None,2.67981163920728,0,0,2024,9,Thu,85.90425531914893,74773.2053594346,10882.103235684024,85.44652033656472,69.60402396318307,Poor
FL003240,Southwest,Regional,BWI,DEN,Economy,Website,Group,A321,Evening,695.2875544687743,109.71917855200837,110.01857420375248,118,172,12.727248464071108,2340.9903360385365,4,5156.949637217099,30,18,Silver,,1,0,2024,5,Mon,68.6046511627907,13056.88164334074,7096.0365938220675,45.65289946209183,18.779110253622598,Good
FL003241,United,Domestic,MIA,SFO,Economy,Website,Frequent Flyer,A350,Evening,1462.6269870618548,326.9048886619243,4.897003379166368,159,221,20.965031914690172,4428.019774432069,7,6721.4350748361985,17,18,None,3.308998402520384,0,0,2024,10,Thu,71.94570135746606,51982.774300625126,13162.783049712594,74.67856760858893,35.54069134540505,Poor
FL003242,United,Domestic,BWI,PHX,Economy,Website,Leisure,B777,Evening,1322.921335894233,235.6846345666956,6.559716785125298,224,273,27.313650664552632,4468.974680784928,4,6086.84570905539,0,23,None,4.789269110046587,0,0,2025,9,Mon,82.05128205128204,52799.917859724934,13212.547899803434,74.97619610904398,39.911608065520134,Good
FL003243,Southwest,Domestic,FLL,MSP,Business,Website,Business,B757,Evening,1578.735710247538,293.7711019299407,11.97827487223316,122,198,8.859239022002049,4539.569295469095,5,5160.754781924262,43,84,None,4.123661259949099,1,0,2025,6,Wed,61.61616161616161,35852.052710325,14337.846947867592,60.00829558152901,22.709344241477613,Excellent
FL003244,Alaska,Domestic,ORD,ATL,Economy,Website,Group,A320,Evening,1119.0547724311111,213.02888942406742,28.436097128869314,149,174,91.90300834563469,3694.1591767557634,7,4910.512080086339,4,25,None,4.449885705329109,0,0,2025,2,Sat,85.63218390804597,31769.740621314915,10494.482367079388,66.96705052719743,28.38979950221396,Good
FL003245,Spirit,Regional,BOS,PHX,Business,Website,Leisure,A321,Morning,244.9446438803773,75.0,35.10886493437981,59,71,9.226221347621367,713.4166231337206,6,1690.6363816640558,7,47,Platinum,,1,0,2024,7,Fri,83.09859154929578,4460.10886493438,2069.4227671098297,53.601518936460394,18.208640100383445,Good
FL003246,Southwest,Regional,IAH,SEA,Premium Economy,Website,Group,B787,Evening,698.6297963842942,110.80322543697744,22.227954777014006,97,122,6.845748282859277,2271.7382970269236,7,2970.3036438519857,36,47,None,3.3471688958451544,1,0,2025,9,Fri,79.50819672131148,10770.140822163827,6628.641707522488,38.453527980976496,15.416091437702597,Good
FL003247,Delta,Domestic,BWI,MSP,First,Website,Group,B737,Evening,1130.8482068865198,223.38966822856463,23.07839441561906,238,312,2.2913469072255848,3416.9048539238324,6,10270.577437815336,16,39,Silver,2.9029626045493244,1,0,2023,6,Sun,76.28205128205127,53189.819432814,10620.790293666465,80.03228736829615,47.03533074457231,Good
FL003248,Spirit,Regional,JFK,IAH,Economy,Mobile App,Business,A350,Evening,659.4331518697172,169.26068302379713,44.96832432246404,117,154,40.629080493677186,2295.234264070398,4,3053.239369750265,0,70,None,,0,0,2025,7,Sun,75.97402597402598,19848.46823810673,6725.273428313798,66.1169146775666,30.09928782292727,Poor
FL003249,American,Regional,LGA,PHL,Economy,Mobile App,Leisure,B737,Morning,400.93125669879146,132.8128168157487,81.10477304013563,91,161,31.680091472006865,1341.4871717114816,7,3401.9994828710446,5,23,None,3.7189439843179386,0,0,2025,8,Thu,56.52173913043478,12167.071103273267,3834.614320848558,68.48366966626057,30.34702558103134,Good
FL003250,American,Regional,PHL,BWI,Economy,Website,Business,A321,Evening,269.2908785520581,75.0,100.439679633629,119,171,9.162998495527306,815.4084085238355,4,3671.4245821587806,14,21,None,4.506256029295056,1,0,2024,3,Thu,69.5906432748538,9025.43967963363,2403.0362074135014,73.37485715143522,33.515578872044394,Excellent
FL003251,American,Domestic,PHL,LGA,Premium Economy,Website,Frequent Flyer,B787,Morning,1799.089714795414,322.2676963239775,14.032423487881925,180,254,3.057124750054975,6293.044313457947,4,7808.950456100731,7,33,Gold,4.739746854120885,1,0,2023,3,Tue,70.86614173228347,58022.217761803826,17750.064001222676,69.40816003605504,32.25087514237827,Excellent
FL003252,Alaska,Regional,FLL,PHL,Economy,Mobile App,Business,A330,Evening,768.832387007239,189.56005773647414,13.97540359583325,56,69,24.51076629688788,2212.2637061609494,6,1796.5903673754287,13,85,None,3.6436622490125883,0,0,2023,12,Fri,81.15942028985508,10629.338636838385,6424.299075184781,39.560688630994264,13.82530030793084,Good
FL003253,Southwest,Domestic,DFW,IAH,Business,Mobile App,Leisure,B757,Morning,1306.825164549319,264.54479960979666,10.699176451193155,197,225,5.704437122202166,4422.0334746566205,5,8130.9730027996075,4,33,Silver,4.9410800698818695,1,0,2025,3,Wed,87.55555555555556,52126.02469958113,12599.424254163463,75.82891784520697,39.88752750836236,Excellent
FL003254,Hawaiian,Regional,FLL,FLL,Business,Website,Leisure,B737,Evening,354.44798504063266,144.98393790450132,9.942726122224924,65,126,31.269649943899687,1021.0052058760605,4,2912.020670862751,2,55,Silver,4.492416904604716,0,0,2023,7,Mon,51.587301587301596,9433.89868991481,3025.204202077033,67.93261936010518,26.615749244091035,Good
FL003255,JetBlue,Domestic,DFW,BOS,Economy,Travel Agent,Group,B737,Afternoon,2292.811448224543,423.7891216473854,130.0298947337991,243,264,32.553897815847044,7346.738450273275,4,8052.790666349219,49,31,Silver,4.466606721795711,0,0,2024,4,Sun,92.04545454545455,103110.78645504845,21833.68137579834,78.8250268216926,44.97133269937793,Good
FL003256,American,Regional,DTW,PHX,Premium Economy,Website,Leisure,B787,Afternoon,899.02705950908,240.91422216330363,16.579786854966176,52,121,1.8908442463902166,3126.4690299775525,7,1802.8269292818973,4,18,None,4.6322649119771695,1,0,2024,4,Wed,42.97520661157025,12544.119339346755,9995.928550560584,20.313827697679333,13.952994191516948,Excellent
FL003257,Frontier,Domestic,SFO,JFK,Economy,Website,Leisure,A350,Evening,1411.23874499068,281.32320323005973,10.104664559025696,152,192,3.4923737338906884,4096.108647986773,7,3899.223917521402,10,22,Platinum,4.455611277953384,1,0,2024,8,Wed,79.16666666666666,42771.2315555281,12157.757106519002,71.57491925212605,30.307580278211937,Excellent
FL003258,Southwest,Regional,PHL,DFW,Economy,Website,Business,A350,Afternoon,805.8168949093399,130.83320562468248,3.035065669462196,109,178,30.172320291257776,2808.6760402489076,7,2800.328140577522,47,43,None,3.978513710136748,0,0,2025,8,Fri,61.23595505617978,14263.854478759853,8531.265258538444,40.18962215828649,17.70111121877711,Good
FL003259,Spirit,Regional,MSP,FLL,Economy,Website,Leisure,A321,Evening,610.8144670801319,148.60843184412502,21.814071512408496,75,126,,1887.3571616076197,6,2170.5032309418884,25,55,Gold,3.1459087522220757,1,0,2023,6,Sun,59.523809523809526,11167.446459821786,6017.6201071038395,46.11462764783319,18.282878126979178,Good
FL003260,JetBlue,Regional,IAH,MCO,Business,Mobile App,Frequent Flyer,A320,Afternoon,311.43936507445017,93.23841230706265,39.79157959660576,74,105,25.725699835949616,955.9942151725264,7,2963.785791136136,4,20,Silver,1.7468566703267396,0,0,2024,6,Sat,70.47619047619048,6939.4340903192415,2885.254680740864,58.42233468625493,22.281814274378437,Poor
FL003261,Southwest,Regional,DEN,SEA,Economy,Call Center,Leisure,B787,Morning,484.46354195961413,139.13222864721598,20.14485478839216,65,75,5.0034773656507685,1578.321767794352,5,2022.5034089842493,46,77,None,4.024483346378336,1,0,2024,3,Wed,86.66666666666667,9063.739716857432,5017.85854839214,44.63809966807028,18.708816932220266,Excellent
FL003262,Frontier,Domestic,DEN,MCO,Economy,Call Center,Leisure,A321,Afternoon,2699.498281824723,460.63334037389444,19.682484509950278,181,219,1.216406675812218,8275.958889867752,5,6985.281930600344,10,21,Gold,4.166243926729635,1,0,2025,9,Mon,82.64840182648402,83394.31709218484,23627.301135015325,71.66797216062398,30.892524604910854,Excellent
FL003263,Delta,Regional,MCO,LAX,Economy,Mobile App,Business,B777,Evening,613.882521121479,150.48543642318896,8.58830632632543,79,108,6.900472888858394,1999.206321250565,6,2058.0425631038715,11,26,None,3.0406525109387097,1,0,2024,8,Mon,73.14814814814815,11896.937783758252,6045.606314912393,49.18350902729037,19.37982818279983,Good
FL003264,Southwest,International,MCO,ATL,Economy,Mobile App,Business,A321,Morning,1456.5873795833807,266.24366822755076,48.51482071415365,360,407,18.043121651468212,4137.688907393901,11,10747.496556928221,43,85,Platinum,4.328995227318901,0,0,2025,11,Sat,88.45208845208845,95896.23538263243,11782.293085671392,87.71349778366246,65.83623936798153,Good
FL003265,JetBlue,Regional,BOS,SEA,Economy,Call Center,Leisure,B777,Morning,200.0,118.24250628304327,48.08812126258859,62,119,13.79195257414227,670.522765051283,6,1581.6899214391667,34,41,None,4.751125039983014,1,0,2023,1,Sun,52.10084033613446,7379.1235108112705,2015.6332233086841,72.68465258298566,36.89561755405635,Excellent
FL003266,JetBlue,Domestic,MSP,LAX,Economy,Website,Business,A321,Morning,1589.8201203849005,311.2395229933486,9.981579122464032,238,289,0.4346907647161576,5187.844065619505,4,6683.9263032345025,75,85,Silver,3.7695633102158137,1,0,2024,2,Sun,82.35294117647058,74084.98805153943,16263.002246984726,78.04818131890514,46.599604006523215,Good
FL003267,American,Domestic,IAH,LAS,Economy,Website,Leisure,B737,Night,2585.932398256759,424.95115030448994,6.484663264762289,211,274,8.506818749432167,7726.871375576405,6,6667.578924019905,5,40,None,4.474708330790543,1,0,2023,6,Sat,77.00729927007299,89671.17737751214,24466.967707623215,72.7147915047237,34.676535797286,Excellent
FL003268,JetBlue,Regional,DFW,LAS,First,Website,Business,A321,Afternoon,901.1394995762887,184.20683032262255,43.12837975107747,108,183,30.122513488645172,2730.9495305269975,6,2845.2671743445208,30,83,None,3.5484191277451353,0,0,2023,5,Mon,59.01639344262295,19937.46605459431,7797.053473420674,60.892455179258086,22.124727707495687,Good
FL003269,American,Regional,DTW,BOS,Economy,Call Center,Group,A330,Morning,611.6324821967179,142.96345808890507,0.3656409372477326,69,123,5.3058323428762035,1721.6328834222106,7,2096.1310592026634,59,52,Silver,4.270523641741336,1,0,2025,10,Thu,56.09756097560976,9864.844249071697,5416.462141965223,45.09328271984706,16.128712153483846,Excellent
FL003270,Hawaiian,International,LAS,MIA,Economy,Mobile App,Frequent Flyer,A320,Afternoon,465.7913628750005,154.67681052715898,64.75620909602704,252,320,1.325795115778564,1393.2567253995187,10,8780.719044273043,1,21,Silver,,1,1,2023,10,Sat,78.75,39043.31246194009,4435.729478249168,88.63895197782419,83.82146079513657,Good
FL003271,Hawaiian,Domestic,LGA,PHL,Economy,Website,Group,B787,Evening,1693.0163796561985,319.57247422079047,12.833434875887693,174,193,9.086774188681792,4772.50639891938,6,7769.840506889716,35,59,Silver,4.592075540873597,1,0,2025,12,Thu,90.15544041450777,55618.443949293425,14153.634516664624,74.55226447980404,32.85168685762384,Excellent
FL003272,Delta,Domestic,PHL,LGA,Economy,Call Center,Business,B737,Evening,1233.2568616059307,250.74732965468914,17.857817403607235,233,272,6.187652276522675,4133.0594144146735,7,7795.286730782252,16,36,None,4.409937033510549,1,0,2023,7,Sun,85.66176470588235,58441.985626946174,13181.112993186704,77.445815962986,47.3883320226119,Excellent
FL003273,Southwest,Domestic,PHX,SFO,Economy,Website,Leisure,B777,Evening,1339.5074035624489,256.8604534757566,35.065363081218855,170,223,,4354.266108404163,6,4883.605445553791,5,37,Silver,4.424848755014553,1,0,2024,1,Mon,76.23318385650224,43701.342453959835,13596.487935867168,68.88771105786667,32.62493535887534,Excellent
FL003274,Delta,Domestic,MCO,BWI,Economy,Call Center,Business,A321,Night,1112.2875558652433,271.77402005402547,31.932954724017847,151,194,2.032439498797608,3389.674263494308,5,4663.758395975211,23,18,None,4.253653316412179,1,0,2024,3,Sat,77.83505154639175,41069.80998288187,10256.553835302751,75.02653691463938,36.923734124611194,Excellent
FL003275,Delta,Domestic,MIA,FLL,Economy,Mobile App,Leisure,A330,Afternoon,1621.654202486887,267.9075684218273,63.27486612997773,198,229,20.051683370384,4653.307541975834,5,7044.555956448189,7,22,Silver,3.701006041270978,0,1,2023,3,Tue,86.46288209606988,53108.97341365179,13948.445667435988,73.73617908447369,32.7498756098597,Good
FL003276,American,Domestic,FLL,MCO,Economy,Website,Business,A321,Night,1207.6310800380506,217.2502890878332,87.90091573262947,121,135,1.1866456015843656,4190.975645200979,4,3854.0488957630496,13,41,Gold,3.0915029425741363,1,0,2025,10,Sun,89.62962962962962,26375.185895360446,12388.677286033011,53.02904277079521,21.84043316815712,Good
FL003277,United,Domestic,JFK,DEN,Economy,Call Center,Group,A320,Morning,1267.7658783799075,221.81515415159896,31.380357815773692,122,188,17.21484010356816,4249.544313961963,4,4078.230402787916,17,18,None,4.546498653566314,0,0,2025,7,Wed,64.8936170212766,27092.82916431085,12304.98751547638,54.58212414491715,21.370530337141656,Good
FL003278,Alaska,Regional,PHL,BWI,Business,Mobile App,Leisure,B787,Morning,904.898653388182,169.41035798055165,15.452372037902634,56,76,12.708191382400413,2559.7213649644605,5,1980.5679639827463,16,57,None,4.4617447931594185,1,0,2024,5,Sun,73.68421052631578,9502.432418948794,7492.916296176021,21.14738662877095,10.501101292801302,Excellent
