,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DEL15,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE
11103,2016,4,12,28,3,DL,N553NW,38,,SEA,,DTW,950,1016.0,26.0,1.0,1710,1706.0,-4.0,0.0,0.0,,,,
10915,2016,4,12,23,5,DL,N549US,968,,SEA,,ATL,745,808.0,23.0,1.0,1537,1544.0,7.0,0.0,0.0,,,,
11127,2016,4,12,29,4,DL,N377NW,1476,,DTW,,MSP,1345,1341.0,-4.0,0.0,1445,1426.0,-19.0,0.0,0.0,,,,
10367,2016,4,12,1,4,DL,N909DA,2345,,MSP,,ATL,1010,1005.0,-5.0,0.0,1345,1341.0,-4.0,0.0,0.0,,,,
10005,2016,4,11,25,5,DL,N843DN,1247,,SEA,,ATL,900,854.0,-6.0,0.0,1651,1615.0,-36.0,0.0,0.0,,,,
11151,2016,4,12,30,5,DL,N950DL,2830,,MSP,,ATL,1110,1105.0,-5.0,0.0,1444,1412.0,-32.0,0.0,0.0,,,,
11166,2016,4,12,30,5,DL,N952DN,761,,ATL,,MSP,1205,1212.0,7.0,0.0,1350,1403.0,13.0,0.0,0.0,,,,
11156,2016,4,12,31,6,DL,N3759,425,,JFK,,SEA,1500,1546.0,46.0,1.0,1823,1921.0,58.0,1.0,0.0,,,,
10453,2016,4,12,5,1,DL,N958DL,220,,JFK,,ATL,1925,2008.0,43.0,1.0,2210,2255.0,45.0,1.0,0.0,,,,
10330,2016,4,11,5,6,DL,N813DN,1965,,ATL,,SEA,1655,1710.0,15.0,1.0,1922,1905.0,-17.0,0.0,0.0,,,,
10840,2016,4,12,21,3,DL,N823DN,1747,,DTW,,SEA,1536,1536.0,0.0,0.0,1740,1734.0,-6.0,0.0,0.0,,,,
10011,2016,4,11,25,5,DL,N583NW,1865,,DTW,,MSP,830,825.0,-5.0,0.0,933,911.0,-22.0,0.0,0.0,,,,
10994,2016,4,12,25,7,DL,N375DA,453,,JFK,,ATL,1335,1333.0,-2.0,0.0,1611,1552.0,-19.0,0.0,0.0,,,,
11005,2016,4,12,25,7,DL,N957DL,2047,,MSP,,ATL,730,730.0,0.0,0.0,1108,1111.0,3.0,0.0,0.0,,,,
10709,2016,4,12,13,2,DL,N988DL,2060,,ATL,,DTW,1055,1059.0,4.0,0.0,1251,1249.0,-2.0,0.0,0.0,,,,
10264,2016,4,11,2,3,DL,N927DN,1267,,ATL,,DTW,1800,1757.0,-3.0,0.0,2001,1944.0,-17.0,0.0,0.0,,,,
11090,2016,4,12,26,1,DL,N987AT,2359,,DTW,,MSP,1210,1304.0,54.0,1.0,1315,1411.0,56.0,1.0,0.0,,,,
10056,2016,4,11,26,6,DL,N345NW,1220,,MSP,,DTW,630,622.0,-8.0,0.0,915,856.0,-19.0,0.0,0.0,,,,
10250,2016,4,11,1,2,DL,N387DA,1267,,ATL,,DTW,1800,1759.0,-1.0,0.0,2000,1952.0,-8.0,0.0,0.0,,,,
10625,2016,4,12,12,1,DL,N838DN,38,,SEA,,DTW,935,,,,1655,,,,1.0,,,,
11181,2016,4,12,31,6,DL,N377NW,2174,,DTW,,ATL,1755,1753.0,-2.0,0.0,2004,1954.0,-10.0,0.0,0.0,,,,
10054,2016,4,11,26,6,DL,N373DA,984,,ATL,,JFK,2110,2110.0,0.0,0.0,2334,2319.0,-15.0,0.0,0.0,,,,
10602,2016,4,12,11,7,DL,N379DA,2515,,ATL,,JFK,1035,1034.0,-1.0,0.0,1249,1233.0,-16.0,0.0,0.0,,,,
10233,2016,4,11,27,7,DL,N535US,345,,MSP,,ATL,1630,1627.0,-3.0,0.0,2006,1950.0,-16.0,0.0,0.0,,,,
10084,2016,4,11,27,7,DL,N866DN,1085,,MSP,,DTW,2015,2013.0,-2.0,0.0,2300,2248.0,-12.0,0.0,0.0,,,,
11222,2016,4,12,29,4,DL,N842DN,269,,SEA,,ATL,1445,1510.0,25.0,1.0,2232,2232.0,0.0,0.0,0.0,,,,
10623,2016,4,12,11,7,DL,N1402A,2610,,ATL,,MSP,725,722.0,-3.0,0.0,900,953.0,53.0,1.0,0.0,,,,
10968,2016,4,12,16,5,DL,N841DN,1750,,ATL,,JFK,2105,2104.0,-1.0,0.0,2329,2306.0,-23.0,0.0,0.0,,,,
10125,2016,4,11,28,1,DL,N3745B,1750,,ATL,,JFK,2110,2117.0,7.0,0.0,2336,2332.0,-4.0,0.0,0.0,,,,
11053,2016,4,12,27,2,DL,N913DE,1267,,ATL,,DTW,1740,1737.0,-3.0,0.0,1942,1933.0,-9.0,0.0,0.0,,,,
10187,2016,4,11,30,3,DL,N368NW,593,,ATL,,MSP,1455,1537.0,42.0,1.0,1641,1657.0,16.0,1.0,0.0,,,,
10536,2016,4,12,9,5,DL,N965DN,356,,ATL,,MSP,2105,2121.0,16.0,1.0,2250,2302.0,12.0,0.0,0.0,,,,
10650,2016,4,12,13,2,DL,N860DN,1255,,ATL,,SEA,1650,1650.0,0.0,0.0,1926,1955.0,29.0,1.0,0.0,,,,
10151,2016,4,11,28,1,DL,N808DN,2193,,MSP,,SEA,700,658.0,-2.0,0.0,858,819.0,-39.0,0.0,0.0,,,,
10900,2016,4,12,22,4,DL,N586NW,87,,DTW,,MSP,1545,1545.0,0.0,0.0,1651,1644.0,-7.0,0.0,0.0,,,,
10663,2016,4,12,13,2,DL,N6713Y,1640,,DTW,,ATL,725,727.0,2.0,0.0,934,957.0,23.0,1.0,0.0,,,,
10388,2016,4,12,2,5,DL,N866DN,2308,,SEA,,MSP,1330,1327.0,-3.0,0.0,1855,1843.0,-12.0,0.0,0.0,,,,
10137,2016,4,11,1,2,DL,N839DN,87,,DTW,,MSP,1750,1749.0,-1.0,0.0,1857,1845.0,-12.0,0.0,0.0,,,,
10771,2016,4,12,17,6,DL,N859DN,1640,,DTW,,ATL,710,715.0,5.0,0.0,935,933.0,-2.0,0.0,0.0,,,,
10172,2016,4,11,29,2,DL,N378NW,1381,,ATL,,DTW,1914,1919.0,5.0,0.0,2118,2105.0,-13.0,0.0,0.0,,,,
10757,2016,4,12,17,6,DL,N831DN,269,,SEA,,ATL,1445,1553.0,68.0,1.0,2232,2319.0,47.0,1.0,0.0,,,,
10503,2016,4,12,7,3,DL,N3732J,1747,,DTW,,SEA,1545,1543.0,-2.0,0.0,1754,1734.0,-20.0,0.0,0.0,,,,
10579,2016,4,12,11,7,DL,N951AT,438,,JFK,,MSP,1600,1555.0,-5.0,0.0,1824,1826.0,2.0,0.0,0.0,,,,
10989,2016,4,12,23,5,DL,N825DN,2278,,SEA,,DTW,600,556.0,-4.0,0.0,1322,1257.0,-25.0,0.0,0.0,,,,
10455,2016,4,12,5,1,DL,N845DN,2424,,SEA,,DTW,1406,1405.0,-1.0,0.0,2125,2101.0,-24.0,0.0,0.0,,,,
10223,2016,4,11,20,7,DL,N867DN,53,,MSP,,DTW,1605,1605.0,0.0,0.0,1848,1830.0,-18.0,0.0,0.0,,,,
10958,2016,4,12,24,6,DL,N382DA,425,,JFK,,SEA,1500,1454.0,-6.0,0.0,1823,1808.0,-15.0,0.0,0.0,,,,
10921,2016,4,12,21,3,DL,N368NW,2174,,DTW,,ATL,1755,1837.0,42.0,1.0,2005,2035.0,30.0,1.0,0.0,,,,
10177,2016,4,11,30,3,DL,N314US,2359,,DTW,,MSP,1200,1157.0,-3.0,0.0,1257,1236.0,-21.0,0.0,0.0,,,,
10670,2016,4,12,12,1,DL,N659DL,2060,,ATL,,DTW,1055,1101.0,6.0,0.0,1250,1256.0,6.0,0.0,0.0,,,,
10938,2016,4,12,22,4,DL,N804DN,2283,,DTW,,ATL,600,557.0,-3.0,0.0,819,747.0,-32.0,0.0,0.0,,,,
11037,2016,4,12,27,2,DL,N312DN,2819,,MSP,,ATL,1627,1631.0,4.0,0.0,2003,1951.0,-12.0,0.0,0.0,,,,
10374,2016,4,12,2,5,DL,N6707A,1564,,SEA,,JFK,1320,1332.0,12.0,0.0,2142,2141.0,-1.0,0.0,0.0,,,,
10509,2016,4,12,7,3,DL,N587NW,888,,ATL,,MSP,1948,1957.0,9.0,0.0,2130,2131.0,1.0,0.0,0.0,,,,
10538,2016,4,12,9,5,DL,N945AT,438,,JFK,,MSP,1600,1553.0,-7.0,0.0,1824,1804.0,-20.0,0.0,0.0,,,,
10767,2016,4,12,17,6,DL,N811DZ,2440,,SEA,,MSP,30,40.0,10.0,0.0,548,546.0,-2.0,0.0,0.0,,,,
10851,2016,4,12,19,1,DL,N3754A,453,,JFK,,ATL,1335,1334.0,-1.0,0.0,1615,1620.0,5.0,0.0,0.0,,,,
10299,2016,4,11,3,4,DL,N684DA,748,,ATL,,DTW,1055,1055.0,0.0,0.0,1254,1246.0,-8.0,0.0,0.0,,,,
10160,2016,4,11,29,2,DL,N369NW,86,,MSP,,DTW,1345,1343.0,-2.0,0.0,1625,1620.0,-5.0,0.0,0.0,,,,
10876,2016,4,12,20,2,DL,N317NB,475,,JFK,,MSP,1650,1649.0,-1.0,0.0,1909,1902.0,-7.0,0.0,0.0,,,,
10050,2016,4,11,25,5,DL,N922AT,438,,JFK,,MSP,1605,1554.0,-11.0,0.0,1826,1749.0,-37.0,0.0,0.0,,,,
10895,2016,4,12,21,3,DL,N590NW,2440,,SEA,,MSP,30,48.0,18.0,1.0,548,527.0,-21.0,0.0,0.0,,,,
10765,2016,4,12,17,6,DL,N1613B,1144,,SEA,,ATL,1015,1014.0,-1.0,0.0,1808,1750.0,-18.0,0.0,0.0,,,,
10800,2016,4,12,19,1,DL,N1611B,1144,,SEA,,ATL,1015,1019.0,4.0,0.0,1808,1741.0,-27.0,0.0,0.0,,,,
10032,2016,4,11,26,6,DL,N853DN,589,,MSP,,SEA,905,904.0,-1.0,0.0,1056,1049.0,-7.0,0.0,0.0,,,,
10257,2016,4,11,1,2,DL,N589NW,2253,,MSP,,SEA,1755,1752.0,-3.0,0.0,1942,2001.0,19.0,1.0,0.0,,,,
10238,2016,4,11,27,7,DL,N710TW,491,,JFK,,SEA,1105,1103.0,-2.0,0.0,1422,1404.0,-18.0,0.0,0.0,,,,
10494,2016,4,12,6,2,DL,N802DN,1415,,ATL,,MSP,1725,1739.0,14.0,0.0,1910,1938.0,28.0,1.0,0.0,,,,
10495,2016,4,12,6,2,DL,N856DN,1495,,MSP,,SEA,1950,1946.0,-4.0,0.0,2145,2118.0,-27.0,0.0,0.0,,,,
10917,2016,4,12,23,5,DL,N587NW,1145,,SEA,,DTW,1148,1217.0,29.0,1.0,1914,1930.0,16.0,1.0,0.0,,,,
10480,2016,4,12,6,2,DL,N360NW,2219,,DTW,,MSP,1000,958.0,-2.0,0.0,1057,1118.0,21.0,1.0,0.0,,,,
10486,2016,4,12,7,3,DL,N861DN,38,,SEA,,DTW,935,944.0,9.0,0.0,1655,1639.0,-16.0,0.0,0.0,,,,
10674,2016,4,12,12,1,DL,N386DA,2374,,SEA,,ATL,2255,2254.0,-1.0,0.0,634,559.0,-35.0,0.0,0.0,,,,
10684,2016,4,12,13,2,DL,N555NW,2610,,ATL,,MSP,725,731.0,6.0,0.0,900,906.0,6.0,0.0,0.0,,,,
11014,2016,4,12,26,1,DL,N995DL,420,,ATL,,JFK,1212,1241.0,29.0,1.0,1431,1438.0,7.0,0.0,0.0,,,,
10354,2016,4,12,2,5,DL,N681DA,325,,DTW,,ATL,1345,1341.0,-4.0,0.0,1552,1531.0,-21.0,0.0,0.0,,,,
10961,2016,4,12,24,6,DL,N323NB,603,,DTW,,MSP,2009,2010.0,1.0,0.0,2113,2105.0,-8.0,0.0,0.0,,,,
10699,2016,4,12,15,4,DL,N931DN,94,,DTW,,ATL,1205,1233.0,28.0,1.0,1413,1418.0,5.0,0.0,0.0,,,,
10474,2016,4,12,5,1,DL,N635DL,2005,,ATL,,DTW,725,723.0,-2.0,0.0,921,927.0,6.0,0.0,0.0,,,,
10527,2016,4,12,8,4,DL,N627DL,325,,DTW,,ATL,1345,1409.0,24.0,1.0,1552,1628.0,36.0,1.0,0.0,,,,
10472,2016,4,12,7,3,DL,N693DL,464,,JFK,,SEA,815,816.0,1.0,0.0,1140,1115.0,-25.0,0.0,0.0,,,,
10567,2016,4,12,5,1,DL,N826DN,967,,ATL,,SEA,1115,1126.0,11.0,0.0,1346,1343.0,-3.0,0.0,0.0,,,,
11165,2016,4,12,30,5,DL,N987DL,603,,DTW,,MSP,2009,2010.0,1.0,0.0,2118,2122.0,4.0,0.0,0.0,,,,
10834,2016,4,12,20,2,DL,N539US,2329,,ATL,,SEA,1340,1341.0,1.0,0.0,1615,1622.0,7.0,0.0,0.0,,,,
10368,2016,4,12,1,4,DL,N813DN,2424,,SEA,,DTW,1406,1405.0,-1.0,0.0,2125,2116.0,-9.0,0.0,0.0,,,,
10730,2016,4,12,15,4,DL,N387DA,1457,,SEA,,JFK,740,749.0,9.0,0.0,1606,1550.0,-16.0,0.0,0.0,,,,
10589,2016,4,12,10,6,DL,N581NW,1381,,ATL,,DTW,1914,1922.0,8.0,0.0,2118,2117.0,-1.0,0.0,0.0,,,,
11219,2016,4,12,29,4,DL,N586NW,39,,DTW,,SEA,831,834.0,3.0,0.0,1043,1046.0,3.0,0.0,0.0,,,,
11125,2016,4,12,29,4,DL,N924DL,1339,,DTW,,MSP,714,745.0,31.0,1.0,830,829.0,-1.0,0.0,0.0,,,,
10862,2016,4,12,20,2,DL,N596NW,1260,,MSP,,DTW,825,823.0,-2.0,0.0,1111,1052.0,-19.0,0.0,0.0,,,,
10561,2016,4,12,9,5,DL,N842DN,2253,,MSP,,SEA,1755,1808.0,13.0,0.0,1953,2023.0,30.0,1.0,0.0,,,,
10303,2016,4,11,3,4,DL,N923DN,1055,,DTW,,MSP,2035,2037.0,2.0,0.0,2131,2119.0,-12.0,0.0,0.0,,,,
11091,2016,4,12,26,1,DL,N6711M,2459,,ATL,,DTW,2105,2147.0,42.0,1.0,2304,2347.0,43.0,1.0,0.0,,,,
10831,2016,4,12,20,2,DL,N331NW,2101,,MSP,,JFK,1044,1101.0,17.0,1.0,1429,1422.0,-7.0,0.0,0.0,,,,
10686,2016,4,12,14,3,DL,N818DA,39,,DTW,,SEA,826,837.0,11.0,0.0,1039,1125.0,46.0,1.0,0.0,,,,
10980,2016,4,12,24,6,DL,N851DN,1991,,MSP,,ATL,520,518.0,-2.0,0.0,855,843.0,-12.0,0.0,0.0,,,,
10573,2016,4,12,11,7,DL,N991DL,23,,ATL,,MSP,1050,1047.0,-3.0,0.0,1228,1222.0,-6.0,0.0,0.0,,,,
11076,2016,4,12,28,3,DL,N590NW,2253,,MSP,,SEA,1759,1810.0,11.0,0.0,1957,2015.0,18.0,1.0,0.0,,,,
10641,2016,4,12,13,2,DL,N915DE,420,,ATL,,JFK,1212,1234.0,22.0,1.0,1430,1435.0,5.0,0.0,0.0,,,,
10433,2016,4,12,4,7,DL,N807DN,1166,,ATL,,DTW,1635,1639.0,4.0,0.0,1838,1827.0,-11.0,0.0,0.0,,,,
11201,2016,4,12,9,5,DL,N669DN,2005,,ATL,,DTW,725,725.0,0.0,0.0,921,919.0,-2.0,0.0,0.0,,,,
10768,2016,4,12,17,6,DL,N690DL,2610,,ATL,,MSP,725,725.0,0.0,0.0,904,901.0,-3.0,0.0,0.0,,,,
10948,2016,4,12,23,5,DL,N925AT,421,,DTW,,JFK,1955,1958.0,3.0,0.0,2145,2208.0,23.0,1.0,0.0,,,,
11012,2016,4,12,26,1,DL,N673DL,95,,ATL,,DTW,1215,1240.0,25.0,1.0,1415,1429.0,14.0,0.0,0.0,,,,
10492,2016,4,12,6,2,DL,N816DN,1166,,ATL,,DTW,1635,1655.0,20.0,1.0,1838,1848.0,10.0,0.0,0.0,,,,
10385,2016,4,12,2,5,DL,N866DN,2039,,ATL,,SEA,955,952.0,-3.0,0.0,1233,1214.0,-19.0,0.0,0.0,,,,
10281,2016,4,11,2,3,DL,N337NB,413,,MSP,,JFK,1055,1050.0,-5.0,0.0,1439,1415.0,-24.0,0.0,0.0,,,,
10807,2016,4,12,19,1,DL,N836DN,1783,,DTW,,SEA,1225,1221.0,-4.0,0.0,1430,1434.0,4.0,0.0,0.0,,,,
10483,2016,4,12,6,2,DL,N815DN,2424,,SEA,,DTW,1406,1406.0,0.0,0.0,2125,2113.0,-12.0,0.0,0.0,,,,
10282,2016,4,11,2,3,DL,N349NB,438,,JFK,,MSP,1600,1604.0,4.0,0.0,1812,1816.0,4.0,0.0,0.0,,,,
10437,2016,4,12,4,7,DL,N955DL,1563,,MSP,,ATL,730,727.0,-3.0,0.0,1106,1118.0,12.0,0.0,0.0,,,,
10582,2016,4,12,11,7,DL,N367NW,593,,ATL,,MSP,1455,1508.0,13.0,0.0,1641,1633.0,-8.0,0.0,0.0,,,,
10581,2016,4,12,11,7,DL,N860DN,555,,SEA,,ATL,800,757.0,-3.0,0.0,1549,1521.0,-28.0,0.0,0.0,,,,
10759,2016,4,12,17,6,DL,N915DL,453,,JFK,,ATL,1335,1717.0,222.0,1.0,1617,1951.0,214.0,1.0,0.0,,,,
11177,2016,4,12,31,6,DL,N856DN,1747,,DTW,,SEA,1536,1528.0,-8.0,0.0,1737,1727.0,-10.0,0.0,0.0,,,,
11040,2016,4,12,27,2,DL,N585NW,87,,DTW,,MSP,1545,1606.0,21.0,1.0,1651,1648.0,-3.0,0.0,0.0,,,,
11170,2016,4,12,30,5,DL,N596NW,1145,,SEA,,DTW,1148,1200.0,12.0,0.0,1914,1857.0,-17.0,0.0,0.0,,,,
10121,2016,4,11,28,1,DL,N372DA,1415,,ATL,,MSP,1755,1752.0,-3.0,0.0,1940,1922.0,-18.0,0.0,0.0,,,,
10575,2016,4,12,11,7,DL,N973DL,94,,DTW,,ATL,1212,1502.0,170.0,1.0,1420,1740.0,200.0,1.0,0.0,,,,
10016,2016,4,11,23,3,DL,N913DN,2388,,ATL,,MSP,1050,1044.0,-6.0,0.0,1228,1158.0,-30.0,0.0,0.0,,,,
11216,2016,4,12,28,3,DL,N918DH,2597,,MSP,,ATL,630,630.0,0.0,0.0,1005,954.0,-11.0,0.0,0.0,,,,
11106,2016,4,12,28,3,DL,N375DA,269,,SEA,,ATL,1445,1506.0,21.0,1.0,2232,2209.0,-23.0,0.0,0.0,,,,
11017,2016,4,12,26,1,DL,N323US,491,,JFK,,MSP,710,726.0,16.0,1.0,931,958.0,27.0,1.0,0.0,,,,
11198,2016,4,12,9,5,DL,N669DN,1715,,DTW,,ATL,1020,1018.0,-2.0,0.0,1225,1206.0,-19.0,0.0,0.0,,,,
10293,2016,4,11,3,4,DL,N584NW,1549,,MSP,,ATL,1805,1804.0,-1.0,0.0,2144,2139.0,-5.0,0.0,0.0,,,,
11011,2016,4,12,26,1,DL,N349NW,53,,MSP,,DTW,1535,1718.0,103.0,1.0,1812,1956.0,104.0,1.0,0.0,,,,
10736,2016,4,12,15,4,DL,N861DN,2039,,ATL,,SEA,955,952.0,-3.0,0.0,1233,1246.0,13.0,0.0,0.0,,,,
10106,2016,4,11,28,1,DL,N6710E,888,,ATL,,MSP,1950,1948.0,-2.0,0.0,2132,2106.0,-26.0,0.0,0.0,,,,
10023,2016,4,11,25,5,DL,N822DN,2638,,SEA,,DTW,2359,2400.0,1.0,0.0,717,647.0,-30.0,0.0,0.0,,,,
10069,2016,4,11,27,7,DL,N926AT,1829,,MSP,,JFK,1025,1042.0,17.0,1.0,1412,1419.0,7.0,0.0,0.0,,,,
11167,2016,4,12,30,5,DL,N935DL,902,,ATL,,DTW,1458,1454.0,-4.0,0.0,1700,1649.0,-11.0,0.0,0.0,,,,
10932,2016,4,12,22,4,DL,N965DN,1815,,MSP,,ATL,855,853.0,-2.0,0.0,1238,1158.0,-40.0,0.0,0.0,,,,
10713,2016,4,12,14,3,DL,N922DX,2088,,ATL,,MSP,1210,1252.0,42.0,1.0,1350,1427.0,37.0,1.0,0.0,,,,
10830,2016,4,12,20,2,DL,N3746H,1997,,SEA,,JFK,2259,2255.0,-4.0,0.0,720,639.0,-41.0,0.0,0.0,,,,
10103,2016,4,11,28,1,DL,N3731T,456,,JFK,,ATL,605,622.0,17.0,1.0,843,901.0,18.0,1.0,0.0,,,,
11054,2016,4,12,27,2,DL,N668DN,1381,,ATL,,DTW,1920,2045.0,85.0,1.0,2122,2226.0,64.0,1.0,0.0,,,,
11203,2016,4,12,9,5,DL,N837DN,2221,,MSP,,SEA,1120,1118.0,-2.0,0.0,1311,1345.0,34.0,1.0,0.0,,,,
10649,2016,4,12,13,2,DL,N593NW,1108,,MSP,,ATL,1510,1522.0,12.0,0.0,1843,1843.0,0.0,0.0,0.0,,,,
11162,2016,4,12,31,6,DL,N823DN,956,,ATL,,MSP,1456,1500.0,4.0,0.0,1638,1632.0,-6.0,0.0,0.0,,,,
10074,2016,4,11,27,7,DL,N987DN,2300,,JFK,,MSP,1840,1914.0,34.0,1.0,2106,2140.0,34.0,1.0,0.0,,,,
10507,2016,4,12,7,3,DL,N857DZ,589,,MSP,,SEA,900,900.0,0.0,0.0,1053,1026.0,-27.0,0.0,0.0,,,,
11117,2016,4,12,29,4,DL,N920DE,469,,JFK,,ATL,805,804.0,-1.0,0.0,1056,1043.0,-13.0,0.0,0.0,,,,
10218,2016,4,11,19,6,DL,N892AT,2300,,JFK,,MSP,1840,1839.0,-1.0,0.0,2104,2041.0,-23.0,0.0,0.0,,,,
11094,2016,4,12,26,1,DL,N967DL,2836,,ATL,,MSP,1045,1142.0,57.0,1.0,1228,1339.0,71.0,1.0,0.0,,,,
10786,2016,4,12,18,7,DL,N913DN,43,,JFK,,ATL,1529,,,,1824,,,,1.0,,,,
10265,2016,4,11,2,3,DL,N3738B,1357,,MSP,,DTW,1740,1738.0,-2.0,0.0,2028,2009.0,-19.0,0.0,0.0,,,,
10644,2016,4,12,13,2,DL,N965AT,486,,JFK,,MSP,1840,1834.0,-6.0,0.0,2106,2057.0,-9.0,0.0,0.0,,,,
11208,2016,4,12,16,5,DL,N902DA,963,,MSP,,DTW,1032,1031.0,-1.0,0.0,1315,1318.0,3.0,0.0,0.0,,,,
10434,2016,4,12,4,7,DL,N865DN,1342,,MSP,,DTW,2012,2008.0,-4.0,0.0,2257,2258.0,1.0,0.0,0.0,,,,
10110,2016,4,11,29,2,DL,N923DN,356,,ATL,,MSP,2105,2104.0,-1.0,0.0,2250,2246.0,-4.0,0.0,0.0,,,,
10775,2016,4,12,17,6,DL,N838DN,2005,,ATL,,DTW,725,729.0,4.0,0.0,925,925.0,0.0,0.0,0.0,,,,
10040,2016,4,11,24,4,DL,N6706Q,2088,,ATL,,MSP,1210,1206.0,-4.0,0.0,1347,1340.0,-7.0,0.0,0.0,,,,
10737,2016,4,12,15,4,DL,N832DN,2424,,SEA,,DTW,1406,1431.0,25.0,1.0,2125,2059.0,-26.0,0.0,0.0,,,,
10276,2016,4,11,1,2,DL,N6712B,2824,,ATL,,MSP,1640,1640.0,0.0,0.0,1831,1800.0,-31.0,0.0,0.0,,,,
10339,2016,4,12,1,4,DL,N915DL,42,,ATL,,JFK,1538,1615.0,37.0,1.0,1759,1808.0,9.0,0.0,0.0,,,,
11023,2016,4,12,26,1,DL,N817DN,1057,,ATL,,SEA,1116,1114.0,-2.0,0.0,1352,1328.0,-24.0,0.0,0.0,,,,
10874,2016,4,12,20,2,DL,N707TW,427,,JFK,,SEA,1659,1659.0,0.0,0.0,2024,2044.0,20.0,1.0,0.0,,,,
10185,2016,4,11,30,3,DL,N913DL,468,,ATL,,JFK,1759,2013.0,134.0,1.0,2030,2251.0,141.0,1.0,0.0,,,,
10774,2016,4,12,17,6,DL,N3764D,1901,,ATL,,SEA,1530,1535.0,5.0,0.0,1807,1801.0,-6.0,0.0,0.0,,,,
10647,2016,4,12,13,2,DL,N587NW,846,,DTW,,MSP,1955,1958.0,3.0,0.0,2059,2114.0,15.0,1.0,0.0,,,,
10875,2016,4,12,20,2,DL,N937DN,453,,JFK,,ATL,1335,1356.0,21.0,1.0,1615,1614.0,-1.0,0.0,0.0,,,,
10061,2016,4,11,26,6,DL,N591NW,1529,,DTW,,ATL,2020,2020.0,0.0,0.0,2231,2207.0,-24.0,0.0,0.0,,,,
10578,2016,4,12,11,7,DL,N937DN,426,,MSP,,DTW,630,840.0,130.0,1.0,915,1151.0,156.0,1.0,0.0,,,,
10693,2016,4,12,14,3,DL,N3759,495,,JFK,,SEA,1940,1952.0,12.0,0.0,2313,2343.0,30.0,1.0,0.0,,,,
10387,2016,4,12,2,5,DL,N861DN,2237,,MSP,,SEA,1530,1529.0,-1.0,0.0,1719,1650.0,-29.0,0.0,0.0,,,,
11193,2016,4,12,8,4,DL,N866DN,1747,,DTW,,SEA,1545,1610.0,25.0,1.0,1754,1850.0,56.0,1.0,0.0,,,,
11113,2016,4,12,28,3,DL,N835DN,952,,SEA,,ATL,1200,1207.0,7.0,0.0,1951,1907.0,-44.0,0.0,0.0,,,,
10251,2016,4,11,1,2,DL,N582NW,1397,,MSP,,SEA,900,856.0,-4.0,0.0,1044,1046.0,2.0,0.0,0.0,,,,
11064,2016,4,12,27,2,DL,N937DL,1529,,DTW,,ATL,2028,2036.0,8.0,0.0,2245,2234.0,-11.0,0.0,0.0,,,,
10701,2016,4,12,15,4,DL,N928DN,356,,ATL,,MSP,2105,2109.0,4.0,0.0,2250,2252.0,2.0,0.0,0.0,,,,
10307,2016,4,11,4,5,DL,N861DN,968,,SEA,,ATL,738,738.0,0.0,0.0,1526,1513.0,-13.0,0.0,0.0,,,,
10193,2016,4,11,5,6,DL,N863DN,2423,,DTW,,SEA,830,828.0,-2.0,0.0,1033,1020.0,-13.0,0.0,0.0,,,,
10502,2016,4,12,7,3,DL,N845DN,1598,,SEA,,ATL,615,612.0,-3.0,0.0,1400,1341.0,-19.0,0.0,0.0,,,,
10033,2016,4,11,26,6,DL,N850DN,2597,,MSP,,ATL,630,628.0,-2.0,0.0,1002,954.0,-8.0,0.0,0.0,,,,
10842,2016,4,12,21,3,DL,N985AT,1865,,DTW,,MSP,834,909.0,35.0,1.0,947,1012.0,25.0,1.0,0.0,,,,
10057,2016,4,11,26,6,DL,N6704Z,1250,,SEA,,JFK,740,738.0,-2.0,0.0,1604,1526.0,-38.0,0.0,0.0,,,,
10886,2016,4,12,21,3,DL,N944DN,761,,ATL,,MSP,1205,1200.0,-5.0,0.0,1350,1338.0,-12.0,0.0,0.0,,,,
10358,2016,4,12,2,5,DL,N982AT,486,,JFK,,MSP,1840,1845.0,5.0,0.0,2106,2058.0,-8.0,0.0,0.0,,,,
10045,2016,4,11,25,5,DL,N838DN,39,,DTW,,SEA,825,819.0,-6.0,0.0,1035,1009.0,-26.0,0.0,0.0,,,,
10947,2016,4,12,23,5,DL,N840DN,269,,SEA,,ATL,1445,1444.0,-1.0,0.0,2232,2214.0,-18.0,0.0,0.0,,,,
10868,2016,4,12,19,1,DL,N369NB,2620,,MSP,,JFK,1950,2005.0,15.0,1.0,2338,2356.0,18.0,1.0,0.0,,,,
10998,2016,4,12,25,7,DL,N723TW,952,,SEA,,ATL,1225,1223.0,-2.0,0.0,2015,2016.0,1.0,0.0,0.0,,,,
10068,2016,4,11,26,6,DL,N822DN,2424,,SEA,,DTW,1406,1402.0,-4.0,0.0,2125,2052.0,-33.0,0.0,0.0,,,,
10318,2016,4,11,4,5,DL,N380DA,440,,JFK,,ATL,615,609.0,-6.0,0.0,843,814.0,-29.0,0.0,0.0,,,,
