,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
11195,72592,Female,Loyal Customer,46,Personal Travel,Eco,1017,5,0,5,4,5,5,4,1,1,5,1,5,1,4,0,2,satisfied
11196,109858,Male,Loyal Customer,60,Business travel,Business,2840,2,2,2,2,5,4,4,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
11197,21031,Female,Loyal Customer,41,Business travel,Eco,227,5,2,4,2,5,5,5,5,4,5,1,2,3,5,0,0,satisfied
11198,66170,Male,Loyal Customer,63,Business travel,Business,550,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0,satisfied
11199,84813,Female,Loyal Customer,45,Business travel,Business,481,3,4,3,3,2,4,5,4,4,4,4,5,4,5,0,0,satisfied
11200,116995,Female,disloyal Customer,27,Business travel,Eco,651,3,4,3,3,5,3,5,5,3,1,4,3,4,5,77,97,neutral or dissatisfied
11201,56391,Female,Loyal Customer,49,Business travel,Business,719,4,4,2,4,2,5,4,3,3,3,3,5,3,3,0,23,satisfied
11202,119804,Female,Loyal Customer,42,Business travel,Business,2147,2,2,2,2,3,4,5,5,5,5,5,3,5,4,0,0,satisfied
11203,42924,Female,disloyal Customer,37,Business travel,Eco Plus,628,3,3,3,1,5,3,3,5,5,4,5,4,3,5,0,0,neutral or dissatisfied
11204,83616,Female,Loyal Customer,38,Business travel,Eco,409,2,5,5,5,2,3,2,2,3,2,3,3,3,2,0,0,neutral or dissatisfied
11205,88434,Female,Loyal Customer,45,Business travel,Business,2037,5,5,5,5,4,4,4,5,5,5,5,3,5,5,0,0,satisfied
11206,96766,Male,Loyal Customer,47,Business travel,Business,849,2,2,2,2,4,4,4,4,5,5,4,4,5,4,139,127,satisfied
11207,85426,Female,Loyal Customer,49,Business travel,Business,2900,0,4,0,4,5,4,4,2,2,2,2,5,2,3,9,0,satisfied
11208,39290,Male,Loyal Customer,15,Personal Travel,Eco,67,1,4,1,4,3,1,3,3,4,5,4,3,4,3,0,0,neutral or dissatisfied
11209,124994,Female,Loyal Customer,45,Business travel,Eco,184,2,2,2,2,2,4,4,2,2,2,2,2,2,2,0,0,neutral or dissatisfied
11210,77522,Male,Loyal Customer,17,Personal Travel,Eco,1587,2,4,2,2,4,2,4,4,4,2,4,4,5,4,0,0,neutral or dissatisfied
11211,32787,Female,Loyal Customer,39,Business travel,Eco,216,1,0,0,4,5,0,5,5,4,4,3,1,4,5,0,0,neutral or dissatisfied
11212,99987,Female,disloyal Customer,55,Business travel,Business,220,5,5,5,4,5,5,4,5,3,4,5,4,4,5,0,0,satisfied
11213,1000,Female,Loyal Customer,63,Business travel,Eco,140,5,5,4,5,5,1,3,4,4,5,4,5,4,1,5,0,satisfied
11214,12129,Male,Loyal Customer,34,Business travel,Eco Plus,852,3,4,5,4,3,3,3,3,2,5,3,1,4,3,0,0,neutral or dissatisfied
11215,107716,Male,Loyal Customer,19,Business travel,Business,405,3,4,1,4,3,3,3,3,4,1,3,4,4,3,24,18,neutral or dissatisfied
11216,25018,Male,Loyal Customer,23,Business travel,Business,3295,5,5,5,5,4,4,4,4,1,1,2,4,5,4,4,31,satisfied
11217,83657,Female,Loyal Customer,52,Business travel,Business,577,3,4,4,4,1,3,3,3,3,3,3,2,3,1,0,0,neutral or dissatisfied
11218,23830,Female,Loyal Customer,41,Personal Travel,Eco,1131,2,4,2,4,4,2,2,4,4,2,4,4,5,4,34,23,neutral or dissatisfied
11219,108978,Female,Loyal Customer,22,Business travel,Business,972,4,4,4,4,2,2,2,2,3,4,4,5,5,2,0,0,satisfied
11220,56429,Female,Loyal Customer,48,Business travel,Business,719,3,5,4,5,4,3,3,3,3,3,3,4,3,3,55,41,neutral or dissatisfied
11221,33479,Male,Loyal Customer,36,Business travel,Eco,2422,4,2,2,2,4,4,4,4,1,1,5,5,1,4,0,0,satisfied
11222,63377,Male,Loyal Customer,23,Personal Travel,Eco,447,4,4,4,4,1,4,1,1,3,4,4,5,5,1,32,24,neutral or dissatisfied
11223,15940,Female,Loyal Customer,47,Business travel,Eco,738,3,2,2,2,3,4,4,2,2,3,2,3,2,4,0,0,neutral or dissatisfied
11224,50397,Female,Loyal Customer,61,Business travel,Business,3805,1,1,1,1,2,3,5,5,5,5,5,4,5,2,0,4,satisfied
11225,36510,Female,disloyal Customer,37,Business travel,Eco,1237,2,2,2,4,2,2,3,2,5,1,4,5,2,2,9,67,neutral or dissatisfied
11226,99748,Male,disloyal Customer,29,Business travel,Eco,255,4,0,4,3,1,4,1,1,2,4,1,2,4,1,18,13,satisfied
11227,90404,Male,Loyal Customer,52,Personal Travel,Business,271,4,4,4,4,4,4,4,4,4,4,2,4,4,3,0,0,neutral or dissatisfied
11228,45456,Male,Loyal Customer,46,Business travel,Eco,522,5,4,4,4,5,5,5,5,1,5,5,1,3,5,0,0,satisfied
11229,120166,Female,Loyal Customer,35,Business travel,Eco,119,3,3,3,3,3,3,3,3,3,3,3,4,3,3,0,0,neutral or dissatisfied
11230,87508,Male,Loyal Customer,51,Personal Travel,Eco,321,3,3,3,1,3,3,3,3,3,5,2,3,2,3,0,0,neutral or dissatisfied
11231,38419,Female,Loyal Customer,29,Business travel,Business,965,4,4,4,4,4,4,4,4,3,4,1,5,3,4,0,0,satisfied
11232,121716,Male,Loyal Customer,46,Personal Travel,Eco,683,1,5,1,5,4,1,4,4,5,5,5,3,4,4,0,0,neutral or dissatisfied
11233,25030,Male,disloyal Customer,20,Business travel,Eco,507,1,0,1,4,3,1,3,3,3,4,4,3,1,3,3,0,neutral or dissatisfied
11234,20577,Male,Loyal Customer,9,Personal Travel,Eco,565,1,3,1,4,1,3,3,3,1,3,4,3,1,3,151,164,neutral or dissatisfied
11235,23727,Male,Loyal Customer,40,Business travel,Eco Plus,212,3,1,1,1,3,3,3,3,4,1,1,5,5,3,0,0,satisfied
11236,121223,Female,disloyal Customer,26,Business travel,Business,2075,4,4,4,3,4,4,4,4,4,2,4,5,5,4,0,0,satisfied
11237,109161,Female,Loyal Customer,47,Business travel,Business,2011,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0,satisfied
11238,69805,Female,Loyal Customer,20,Business travel,Business,1842,1,1,5,1,3,4,3,3,5,5,5,3,5,3,0,0,satisfied
11239,119028,Male,Loyal Customer,51,Personal Travel,Eco,1460,3,4,3,2,2,3,2,2,5,4,5,4,5,2,0,0,neutral or dissatisfied
11240,108244,Male,disloyal Customer,23,Business travel,Eco,895,1,1,1,4,3,1,3,3,3,2,4,1,3,3,9,2,neutral or dissatisfied
11241,14918,Male,Loyal Customer,69,Personal Travel,Eco,240,2,2,2,2,5,2,5,5,3,1,3,2,2,5,0,0,neutral or dissatisfied
11242,15042,Female,disloyal Customer,34,Business travel,Eco,627,2,4,2,1,5,2,5,5,5,4,2,1,4,5,0,0,neutral or dissatisfied
11243,43545,Female,Loyal Customer,43,Personal Travel,Eco,393,1,4,1,3,5,5,5,3,3,1,3,5,3,5,98,94,neutral or dissatisfied
11244,41478,Female,disloyal Customer,24,Business travel,Eco,1334,2,2,2,3,1,2,1,1,4,4,1,2,2,1,16,0,neutral or dissatisfied
11245,6065,Male,Loyal Customer,17,Personal Travel,Eco,630,3,5,3,3,1,3,1,1,4,5,4,5,4,1,0,0,neutral or dissatisfied
11246,104309,Female,disloyal Customer,25,Business travel,Business,528,1,4,2,1,5,2,5,5,4,4,5,4,4,5,0,0,neutral or dissatisfied
11247,89608,Male,Loyal Customer,55,Business travel,Business,2067,4,4,4,4,2,4,4,5,5,4,5,3,5,3,0,0,satisfied
11248,56315,Female,Loyal Customer,56,Business travel,Business,3548,2,2,2,2,5,5,4,5,5,5,5,4,5,5,22,6,satisfied
11249,17538,Female,Loyal Customer,18,Personal Travel,Eco,252,4,5,0,3,2,0,2,2,3,1,2,1,3,2,0,0,neutral or dissatisfied
11250,97764,Female,Loyal Customer,56,Business travel,Business,587,1,1,1,1,5,5,4,4,4,4,4,4,4,5,0,0,satisfied
11251,3873,Male,Loyal Customer,31,Business travel,Business,2305,3,3,3,3,5,4,5,5,4,2,4,4,5,5,0,0,satisfied
11252,86929,Female,Loyal Customer,69,Personal Travel,Eco,341,2,5,2,3,5,5,4,2,2,2,2,4,2,3,0,1,neutral or dissatisfied
11253,58899,Female,disloyal Customer,54,Business travel,Eco,888,3,4,4,3,3,4,3,3,2,3,3,2,4,3,0,0,neutral or dissatisfied
11254,21922,Male,Loyal Customer,36,Business travel,Business,3539,1,3,1,1,4,4,4,1,5,1,5,4,3,4,133,158,satisfied
11255,96975,Female,Loyal Customer,46,Business travel,Business,883,1,1,1,1,3,4,4,2,2,2,2,3,2,5,39,29,satisfied
11256,128797,Male,Loyal Customer,69,Business travel,Business,2586,5,5,2,5,5,5,5,4,5,3,5,5,3,5,0,0,satisfied
11257,108209,Male,Loyal Customer,48,Business travel,Business,3881,5,5,5,5,5,4,5,5,5,5,5,4,5,4,33,38,satisfied
11258,92669,Male,disloyal Customer,25,Business travel,Business,507,5,5,5,2,2,5,2,2,3,4,5,3,4,2,0,0,satisfied
11259,104097,Male,Loyal Customer,43,Business travel,Business,2301,4,4,5,4,5,5,5,5,5,4,5,3,5,3,0,0,satisfied
11260,79930,Female,Loyal Customer,50,Business travel,Business,1089,3,1,1,1,5,4,4,3,3,2,3,4,3,3,4,0,neutral or dissatisfied
11261,72370,Female,Loyal Customer,59,Business travel,Business,2592,5,5,5,5,2,4,4,5,5,4,5,4,5,4,3,7,satisfied
11262,119057,Female,Loyal Customer,14,Personal Travel,Eco,2279,1,4,1,3,3,1,3,3,4,3,5,3,5,3,0,0,neutral or dissatisfied
11263,22323,Female,Loyal Customer,52,Business travel,Business,1847,4,4,4,4,5,2,1,5,5,5,5,1,5,5,0,1,satisfied
11264,71728,Female,Loyal Customer,52,Business travel,Eco Plus,1007,3,1,1,1,2,4,4,4,4,3,4,4,4,4,0,8,neutral or dissatisfied
11265,66684,Male,Loyal Customer,55,Business travel,Business,3098,4,4,4,4,2,5,4,3,3,4,3,5,3,4,4,0,satisfied
11266,72591,Female,Loyal Customer,65,Personal Travel,Eco,1102,3,4,3,4,5,4,4,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
11267,103724,Female,Loyal Customer,13,Personal Travel,Eco,405,2,4,2,1,4,2,4,4,4,1,3,4,5,4,1,0,neutral or dissatisfied
11268,72362,Male,Loyal Customer,43,Business travel,Business,929,5,2,5,5,5,4,5,4,4,4,4,4,4,3,1,1,satisfied
11269,14228,Male,Loyal Customer,25,Business travel,Eco Plus,714,5,1,1,1,5,5,4,5,5,4,4,1,2,5,0,0,satisfied
11270,17486,Male,Loyal Customer,48,Business travel,Business,241,0,0,0,2,1,3,2,3,3,3,3,3,3,5,67,80,satisfied
11271,64517,Male,Loyal Customer,44,Personal Travel,Business,551,2,0,2,5,4,5,5,1,1,2,1,3,1,4,29,18,neutral or dissatisfied
11272,75853,Female,Loyal Customer,13,Personal Travel,Eco,1440,3,4,3,4,5,3,5,5,5,4,4,3,4,5,62,81,neutral or dissatisfied
11273,99284,Male,Loyal Customer,53,Business travel,Eco,433,2,5,5,5,2,2,2,2,1,4,3,3,1,2,34,30,satisfied
11274,65209,Male,Loyal Customer,55,Business travel,Eco Plus,551,3,5,3,5,3,3,3,3,3,2,3,2,3,3,11,1,neutral or dissatisfied
11275,61411,Female,Loyal Customer,38,Personal Travel,Eco,679,3,4,3,3,1,3,1,1,2,2,4,1,4,1,104,123,neutral or dissatisfied
11276,57612,Female,disloyal Customer,33,Business travel,Business,200,4,4,4,1,2,4,2,2,5,2,5,4,5,2,0,0,neutral or dissatisfied
11277,32732,Male,disloyal Customer,50,Business travel,Eco,163,3,5,3,4,1,3,1,1,1,5,5,1,2,1,0,0,neutral or dissatisfied
11278,63012,Female,Loyal Customer,47,Business travel,Business,2039,4,4,4,4,3,4,4,5,5,5,5,3,5,3,2,2,satisfied
11279,6456,Male,Loyal Customer,73,Business travel,Business,2265,3,2,3,3,2,4,4,4,4,4,4,3,4,3,24,22,satisfied
11280,54168,Male,Loyal Customer,53,Business travel,Business,1400,3,3,3,3,4,3,3,3,3,2,3,1,3,2,0,0,neutral or dissatisfied
11281,28215,Female,Loyal Customer,34,Business travel,Eco Plus,933,4,5,5,5,4,4,4,4,4,3,4,4,4,4,0,0,neutral or dissatisfied
11282,19479,Male,Loyal Customer,28,Business travel,Business,3989,2,3,3,3,3,3,2,3,3,3,4,4,4,3,62,88,neutral or dissatisfied
11283,4784,Male,Loyal Customer,57,Business travel,Business,2556,2,5,5,5,4,3,2,2,2,2,2,2,2,2,41,99,neutral or dissatisfied
11284,103886,Female,Loyal Customer,29,Personal Travel,Eco,869,3,1,3,3,4,3,2,4,4,1,3,2,3,4,11,7,neutral or dissatisfied
11285,44396,Male,Loyal Customer,43,Business travel,Business,1829,2,2,2,2,3,1,1,4,4,4,4,2,4,3,0,0,satisfied
11286,19960,Male,Loyal Customer,67,Personal Travel,Eco Plus,315,1,1,1,5,3,1,3,3,5,5,4,5,4,3,0,0,neutral or dissatisfied
11287,114061,Female,disloyal Customer,29,Business travel,Business,1947,3,3,3,4,2,3,2,2,5,2,4,4,4,2,10,8,neutral or dissatisfied
11288,123173,Male,disloyal Customer,37,Business travel,Eco,328,2,1,2,3,1,2,4,1,1,5,3,2,4,1,0,0,neutral or dissatisfied
11289,118694,Male,Loyal Customer,61,Personal Travel,Eco,368,3,3,1,4,2,1,2,2,2,4,4,4,3,2,0,0,neutral or dissatisfied
11290,51903,Female,disloyal Customer,39,Business travel,Business,507,1,1,1,4,4,1,1,4,1,2,3,2,5,4,0,0,neutral or dissatisfied
11291,53711,Female,Loyal Customer,63,Personal Travel,Eco,1208,4,4,4,1,5,5,3,1,1,4,4,1,1,5,0,0,neutral or dissatisfied
11292,65942,Male,Loyal Customer,22,Personal Travel,Eco Plus,569,3,2,4,3,2,4,2,2,1,2,3,4,4,2,5,9,neutral or dissatisfied
11293,33085,Female,Loyal Customer,51,Personal Travel,Eco,216,4,4,4,3,5,5,4,5,5,4,5,3,5,4,0,0,satisfied
11294,50417,Male,Loyal Customer,33,Business travel,Eco,109,4,3,3,3,4,4,4,4,2,5,1,2,3,4,0,0,satisfied
11295,84169,Male,Loyal Customer,54,Business travel,Business,3049,5,5,4,5,3,4,5,5,5,5,5,4,5,5,0,23,satisfied
11296,35514,Female,Loyal Customer,25,Personal Travel,Eco,944,2,2,2,4,2,1,1,1,5,3,3,1,3,1,126,135,neutral or dissatisfied
11297,107742,Female,Loyal Customer,36,Personal Travel,Eco,251,3,5,3,2,5,3,5,5,3,5,5,4,4,5,54,36,neutral or dissatisfied
11298,44513,Male,Loyal Customer,48,Business travel,Eco,157,5,5,5,5,5,5,5,5,2,5,2,3,2,5,0,0,satisfied
11299,83379,Male,Loyal Customer,35,Personal Travel,Eco,1124,2,5,2,5,3,2,3,3,4,3,5,4,5,3,0,0,neutral or dissatisfied
11300,118192,Female,Loyal Customer,35,Business travel,Eco,1444,3,5,5,5,3,3,3,3,3,2,4,3,4,3,0,0,satisfied
11301,49790,Female,disloyal Customer,28,Business travel,Eco,421,2,3,2,2,5,2,5,5,1,2,4,4,5,5,0,1,neutral or dissatisfied
11302,104777,Male,Loyal Customer,9,Personal Travel,Business,587,3,4,4,1,3,4,3,3,5,2,4,3,4,3,0,0,neutral or dissatisfied
11303,16590,Female,Loyal Customer,34,Personal Travel,Eco,872,3,5,3,4,2,3,1,2,4,4,3,5,5,2,0,26,neutral or dissatisfied
11304,7599,Male,Loyal Customer,48,Business travel,Business,1846,3,3,3,3,2,5,5,4,4,4,4,5,4,4,54,35,satisfied
11305,5612,Male,disloyal Customer,25,Business travel,Business,685,0,5,0,1,2,5,2,2,3,4,5,4,5,2,0,0,satisfied
11306,58698,Male,disloyal Customer,22,Business travel,Business,4243,5,0,5,5,5,5,5,5,5,3,5,5,4,5,14,16,satisfied
11307,108017,Female,Loyal Customer,44,Business travel,Business,589,2,1,2,2,2,5,5,4,4,4,4,5,4,3,3,0,satisfied
11308,87144,Female,disloyal Customer,19,Business travel,Business,645,5,2,5,4,4,5,3,4,4,3,4,4,4,4,0,0,satisfied
11309,10070,Female,Loyal Customer,21,Personal Travel,Eco,596,3,2,2,3,2,3,3,2,2,4,4,3,1,3,136,117,neutral or dissatisfied
11310,64040,Male,Loyal Customer,56,Business travel,Business,2981,4,4,4,4,3,4,4,5,5,5,5,3,5,4,2,0,satisfied
11311,30896,Male,Loyal Customer,34,Personal Travel,Eco,841,4,2,4,4,4,4,3,1,3,4,3,3,4,3,166,174,neutral or dissatisfied
11312,44832,Female,Loyal Customer,38,Personal Travel,Eco,462,3,3,3,3,2,3,2,2,1,1,4,1,1,2,23,50,neutral or dissatisfied
11313,123230,Male,Loyal Customer,42,Personal Travel,Eco,650,1,4,1,3,3,1,3,3,1,1,4,2,4,3,0,0,neutral or dissatisfied
11314,119407,Female,disloyal Customer,30,Business travel,Eco,399,3,3,4,3,2,4,4,2,4,1,4,2,3,2,47,40,neutral or dissatisfied
11315,71691,Male,Loyal Customer,46,Personal Travel,Eco,1197,2,5,2,1,5,2,5,5,5,3,4,5,4,5,5,0,neutral or dissatisfied
11316,101796,Male,Loyal Customer,39,Business travel,Business,1521,4,4,4,4,2,5,4,4,4,4,4,5,4,3,7,0,satisfied
11317,102438,Male,Loyal Customer,21,Personal Travel,Eco,397,3,1,5,2,1,5,1,1,3,3,2,1,2,1,2,0,neutral or dissatisfied
11318,38296,Female,Loyal Customer,25,Business travel,Business,2583,3,2,2,2,3,3,3,1,2,1,2,3,1,3,6,125,neutral or dissatisfied
11319,122637,Female,Loyal Customer,71,Business travel,Eco Plus,728,3,4,3,3,2,3,4,4,4,3,4,3,4,2,0,0,neutral or dissatisfied
11320,63559,Female,Loyal Customer,64,Personal Travel,Eco Plus,1009,3,4,3,3,3,4,5,1,1,3,1,4,1,3,5,0,neutral or dissatisfied
11321,20223,Female,Loyal Customer,42,Business travel,Eco,346,4,2,2,2,1,1,4,4,4,4,4,1,4,2,11,11,satisfied
11322,94962,Female,Loyal Customer,51,Business travel,Eco,239,5,5,5,5,3,4,5,5,5,5,5,2,5,3,0,0,satisfied
11323,100647,Male,Loyal Customer,39,Personal Travel,Eco,349,2,5,2,3,5,2,5,5,3,4,4,3,5,5,45,42,neutral or dissatisfied
11324,79313,Male,Loyal Customer,42,Personal Travel,Eco,2248,1,5,1,4,5,1,5,5,3,5,3,3,5,5,1,0,neutral or dissatisfied
11325,106859,Male,disloyal Customer,27,Business travel,Business,577,3,2,2,5,3,2,3,3,3,2,5,3,5,3,28,24,neutral or dissatisfied
11326,18339,Female,disloyal Customer,25,Business travel,Eco,474,3,0,3,4,3,3,3,3,3,4,2,2,4,3,0,0,neutral or dissatisfied
11327,12821,Female,Loyal Customer,56,Business travel,Business,528,2,1,5,1,1,3,4,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
11328,121521,Female,disloyal Customer,29,Business travel,Business,1095,2,2,2,2,2,2,2,2,4,2,4,5,5,2,0,0,neutral or dissatisfied
11329,32494,Female,Loyal Customer,48,Business travel,Eco,101,4,2,5,5,4,1,1,4,4,4,4,1,4,1,0,0,satisfied
11330,105902,Female,disloyal Customer,21,Business travel,Eco,283,4,3,4,2,5,4,5,5,2,3,2,2,2,5,0,0,neutral or dissatisfied
11331,128712,Female,Loyal Customer,44,Business travel,Business,1235,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0,satisfied
11332,62552,Female,disloyal Customer,26,Business travel,Business,1744,2,2,2,4,4,2,4,4,5,3,4,4,4,4,11,10,neutral or dissatisfied
11333,35397,Female,Loyal Customer,41,Business travel,Business,3195,4,4,4,4,5,5,4,2,2,2,2,5,2,4,0,0,satisfied
11334,79376,Female,Loyal Customer,25,Business travel,Business,1816,1,1,1,1,2,2,2,2,4,4,5,3,4,2,0,0,satisfied
11335,96355,Female,Loyal Customer,48,Personal Travel,Eco,1609,3,5,3,2,4,4,4,2,2,3,2,5,2,4,0,0,neutral or dissatisfied
11336,56417,Female,Loyal Customer,47,Business travel,Business,3975,2,2,2,2,2,5,4,5,5,5,5,4,5,3,0,0,satisfied
11337,90934,Female,Loyal Customer,55,Business travel,Eco,581,4,5,3,5,2,2,2,4,4,4,4,3,4,4,0,0,satisfied
11338,64345,Male,Loyal Customer,51,Business travel,Business,3601,4,4,4,4,2,4,3,4,4,4,4,1,4,2,0,0,neutral or dissatisfied
11339,90702,Male,Loyal Customer,34,Business travel,Business,581,2,2,2,2,4,5,4,5,5,5,5,3,5,4,0,0,satisfied
11340,111936,Female,Loyal Customer,51,Business travel,Business,3590,4,4,4,4,2,5,4,5,5,5,5,3,5,5,4,0,satisfied
11341,57171,Male,Loyal Customer,53,Business travel,Business,2227,2,2,2,2,3,4,4,4,4,4,4,5,4,4,0,5,satisfied
11342,10079,Female,Loyal Customer,49,Business travel,Business,1851,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0,satisfied
11343,122322,Male,Loyal Customer,25,Business travel,Business,3939,5,5,5,5,4,4,4,4,4,5,4,4,5,4,0,0,satisfied
11344,44166,Female,Loyal Customer,37,Personal Travel,Eco,229,3,4,0,3,5,0,3,5,4,3,5,3,4,5,2,23,neutral or dissatisfied
11345,9520,Male,Loyal Customer,35,Business travel,Business,1645,2,2,2,2,4,5,5,4,4,4,4,3,4,5,65,36,satisfied
11346,76719,Male,Loyal Customer,38,Business travel,Business,534,1,1,1,1,5,5,4,4,4,4,4,5,4,5,0,21,satisfied
11347,119594,Male,Loyal Customer,32,Business travel,Eco,1979,3,2,2,2,3,3,3,3,4,5,4,1,4,3,0,0,neutral or dissatisfied
11348,118818,Female,disloyal Customer,24,Business travel,Eco,370,4,0,4,3,4,4,4,4,5,5,5,3,4,4,0,0,satisfied
11349,81853,Female,Loyal Customer,50,Business travel,Business,1416,3,3,3,3,3,4,5,4,4,4,4,5,4,3,0,0,satisfied
11350,48907,Female,Loyal Customer,34,Business travel,Eco,190,5,5,5,5,5,5,5,5,5,2,1,4,1,5,0,0,satisfied
11351,76504,Male,Loyal Customer,23,Business travel,Business,2327,2,2,2,2,4,4,4,4,4,3,5,4,4,4,0,0,satisfied
11352,128901,Female,Loyal Customer,18,Personal Travel,Eco,2565,3,5,2,3,2,1,5,3,3,4,4,5,4,5,0,0,neutral or dissatisfied
11353,2159,Male,Loyal Customer,26,Business travel,Business,685,4,4,4,4,4,4,4,4,5,5,5,5,5,4,14,9,satisfied
11354,3323,Male,disloyal Customer,29,Business travel,Business,296,4,4,4,5,5,4,5,5,5,3,5,3,5,5,0,0,satisfied
11355,681,Female,Loyal Customer,48,Business travel,Business,3552,3,2,4,2,3,4,4,1,1,1,3,4,1,1,0,0,neutral or dissatisfied
11356,30499,Female,Loyal Customer,14,Personal Travel,Eco,604,2,2,2,4,5,2,5,5,1,4,3,4,3,5,0,2,neutral or dissatisfied
11357,62895,Male,Loyal Customer,42,Business travel,Business,2264,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0,satisfied
11358,122257,Female,Loyal Customer,64,Personal Travel,Eco,541,3,4,3,4,4,5,5,4,4,3,4,3,4,5,0,0,neutral or dissatisfied
11359,89537,Female,Loyal Customer,40,Business travel,Business,1796,3,3,3,3,3,5,5,3,3,3,3,5,3,3,0,11,satisfied
11360,51585,Female,Loyal Customer,49,Business travel,Business,3606,3,4,4,4,5,3,3,3,3,3,3,2,3,1,0,0,neutral or dissatisfied
11361,74351,Male,Loyal Customer,29,Business travel,Business,3883,5,5,5,5,4,5,4,4,3,3,4,5,4,4,0,0,satisfied
11362,100223,Male,disloyal Customer,29,Business travel,Business,1073,2,2,2,4,1,2,1,1,2,3,4,1,3,1,0,0,neutral or dissatisfied
11363,5275,Female,Loyal Customer,59,Personal Travel,Eco,383,2,5,2,1,2,5,4,1,1,2,1,4,1,5,0,0,neutral or dissatisfied
11364,77117,Male,Loyal Customer,32,Personal Travel,Eco,1481,3,4,2,1,3,2,3,3,4,4,1,1,5,3,0,0,neutral or dissatisfied
11365,22012,Female,Loyal Customer,45,Personal Travel,Eco,448,0,1,0,4,1,4,3,5,5,0,5,2,5,1,0,0,satisfied
11366,65065,Male,Loyal Customer,35,Personal Travel,Eco,247,3,5,3,4,1,3,1,1,4,2,4,4,4,1,0,0,neutral or dissatisfied
11367,80206,Female,disloyal Customer,26,Business travel,Business,957,4,4,4,3,4,2,2,4,2,3,4,2,4,2,21,0,satisfied
11368,90851,Female,Loyal Customer,56,Business travel,Eco,515,3,3,3,3,1,1,2,2,2,3,2,2,2,4,20,17,neutral or dissatisfied
11369,21741,Female,disloyal Customer,24,Business travel,Eco,563,3,5,3,4,1,3,1,1,2,1,3,1,2,1,28,22,neutral or dissatisfied
11370,71522,Male,Loyal Customer,31,Business travel,Business,2914,3,3,3,3,3,3,3,3,4,4,4,5,5,3,2,18,satisfied
11371,89921,Male,Loyal Customer,18,Business travel,Business,1487,4,2,2,2,4,4,4,4,2,3,4,1,3,4,0,27,neutral or dissatisfied
11372,91462,Male,disloyal Customer,54,Business travel,Business,859,4,4,4,4,4,4,4,4,5,3,5,5,5,4,8,0,satisfied
11373,52461,Female,Loyal Customer,24,Business travel,Eco Plus,261,5,5,5,5,5,5,4,5,3,2,3,3,3,5,0,0,satisfied
11374,72034,Male,Loyal Customer,58,Personal Travel,Eco,3784,3,4,3,1,3,3,3,5,1,4,4,3,1,3,26,0,neutral or dissatisfied
11375,116050,Male,Loyal Customer,39,Personal Travel,Eco,342,3,5,3,3,4,3,4,4,3,2,5,4,4,4,0,0,neutral or dissatisfied
11376,115176,Male,Loyal Customer,51,Business travel,Business,3652,4,4,4,4,3,4,5,4,4,4,4,3,4,3,15,12,satisfied
11377,106774,Female,Loyal Customer,68,Personal Travel,Eco,837,3,5,3,5,4,1,3,4,4,3,4,5,4,2,0,10,neutral or dissatisfied
11378,16176,Male,Loyal Customer,28,Business travel,Business,277,5,5,5,5,5,5,5,5,1,3,1,1,1,5,0,0,satisfied
11379,104132,Male,Loyal Customer,58,Business travel,Business,2918,5,5,5,5,5,4,4,5,5,4,5,3,5,4,4,0,satisfied
11380,106787,Female,Loyal Customer,65,Personal Travel,Eco Plus,829,3,2,3,2,2,2,3,2,2,3,2,4,2,2,0,0,neutral or dissatisfied
11381,72968,Male,Loyal Customer,57,Business travel,Business,2729,4,4,5,4,4,4,5,5,5,5,5,3,5,4,0,0,satisfied
11382,104591,Female,Loyal Customer,39,Personal Travel,Eco,369,3,4,3,1,2,3,2,2,4,3,4,2,4,2,34,24,neutral or dissatisfied
11383,15868,Male,Loyal Customer,44,Business travel,Eco,332,5,4,4,4,5,5,5,5,5,4,4,5,2,5,0,0,satisfied
11384,105479,Female,Loyal Customer,50,Business travel,Business,3240,3,3,3,3,5,4,5,3,3,4,3,3,3,4,91,80,satisfied
11385,52823,Male,disloyal Customer,22,Business travel,Eco,2402,5,5,5,3,3,5,3,3,5,4,4,2,5,3,0,0,satisfied
11386,88044,Male,disloyal Customer,28,Business travel,Business,515,5,5,5,4,4,5,4,4,5,3,4,5,4,4,0,0,satisfied
11387,83645,Female,Loyal Customer,29,Business travel,Business,577,5,5,5,5,4,4,4,4,5,5,4,4,4,4,0,0,satisfied
11388,120170,Male,Loyal Customer,35,Business travel,Eco,335,2,5,5,5,2,2,2,2,3,2,4,4,4,2,0,0,neutral or dissatisfied
11389,96044,Female,Loyal Customer,66,Business travel,Business,2986,4,2,2,2,4,3,3,4,4,4,4,1,4,2,0,0,neutral or dissatisfied
