flight_id,airline,aircraft_model,manufacture_year,flight_hours,cycles,passengers_capacity,actual_passengers,crew_count,fuel_capacity_gallons,fuel_used_gallons,distance_miles,incident_type,maintenance_score,delay_minutes,revenue_usd
FL01866,Alaska,Boeing 787,2018,15923,10189,200,200,7,20000,4706.9,2892.3,None,83.8,28,333747.4
FL01867,Spirit,Boeing 787,2009,46115,1358,180,94,6,10000,9500.0,4693.7,None,76.3,-10,300394.77
FL01868,Hawaiian,Airbus A330,2005,37441,19420,350,127,11,8000,4081.5,4089.6,None,86.9,-9,178080.69
FL01869,JetBlue,Boeing 737,2003,15439,16820,350,337,5,20000,14653.8,950.0,Technical,97.7,6,68124.62
FL01870,Delta,Boeing 737,2001,3591,22565,150,150,11,8000,7600.0,2067.0,None,75.1,4,291198.34
FL01871,Allegiant,Airbus A350,2007,806,3308,300,165,9,8000,5453.5,3408.7,None,81.7,3,159274.99
FL01872,Spirit,Airbus A350,1996,32057,22555,180,180,9,8000,7600.0,4704.3,None,95.0,25,145688.16
FL01873,JetBlue,Boeing 777,2002,15828,4861,350,102,9,8000,3881.0,4941.0,None,75.2,-6,237903.05
FL01874,American,Airbus A330,2001,7097,23008,200,117,10,6000,5700.0,3863.3,Ground Incident,75.3,4,269156.26
FL01875,Hawaiian,Airbus A320,2018,38101,6747,200,200,4,25000,9456.4,2954.1,None,90.3,36,36051.65
FL01876,Delta,Embraer E175,2006,38623,20367,150,83,8,15000,14250.0,3831.7,None,94.7,36,272131.4
FL01877,Delta,Airbus A330,2013,25263,15825,200,200,6,6000,5700.0,1511.5,None,94.4,25,260870.07
FL01878,Delta,Boeing 777,2001,17818,11089,200,200,11,10000,9423.0,1561.3,None,94.5,-2,212385.22
FL01879,American,Airbus A350,2004,22072,1489,180,160,10,10000,4021.2,3340.9,None,84.0,-9,128370.34
FL01880,Alaska,Airbus A330,2023,18331,22603,300,143,11,25000,17188.2,4384.8,None,97.1,4,70208.72
FL01881,Allegiant,Airbus A330,2019,39719,11684,250,228,5,15000,14250.0,4855.1,None,75.3,6,49388.74
FL01882,American,Airbus A350,2010,12226,20914,200,96,10,15000,14250.0,1838.4,None,82.8,4,15396.54
FL01883,Frontier,Boeing 757,1997,23695,105,200,200,4,15000,6313.8,4023.5,None,83.4,16,84164.16
FL01884,Allegiant,Boeing 777,2004,40733,19758,250,141,11,8000,7600.0,4287.3,None,79.1,12,152797.88
FL01885,United,Airbus A350,2000,12218,23211,200,200,10,6000,5700.0,3191.2,None,83.4,11,96620.85
FL01886,Hawaiian,Boeing 737,2012,3417,155,180,124,10,10000,9500.0,1868.4,None,89.6,-4,118507.98
FL01887,American,Airbus A320,2012,45080,3251,180,180,7,6000,5700.0,3171.6,None,88.0,-10,145801.56
FL01888,JetBlue,Airbus A350,1999,44215,15234,250,250,5,6000,5700.0,3005.4,None,83.0,19,118267.87
FL01889,Allegiant,Boeing 777,2015,43258,719,350,260,9,6000,5700.0,3111.3,None,93.7,6,257748.05
FL01890,Frontier,Boeing 787,2023,47731,12713,200,183,5,15000,5604.1,3172.4,Technical,92.9,13,179728.47
FL01891,United,Boeing 737,2001,49416,1016,350,115,5,25000,22358.9,4265.9,None,82.0,14,21474.59
FL01892,Alaska,Boeing 787,2022,39928,16741,200,200,7,25000,6631.6,1016.4,None,83.1,-10,90933.86
FL01893,JetBlue,Embraer E175,1996,15604,18572,300,77,8,15000,14250.0,1963.0,None,82.2,39,252735.51
FL01894,Allegiant,Airbus A350,2005,3157,11706,200,166,10,10000,9500.0,3012.8,None,78.2,-6,115811.73
FL01895,Hawaiian,Boeing 737,2007,26760,15943,180,163,6,10000,9500.0,1560.0,Bird Strike,93.8,32,323247.49
FL01896,JetBlue,Airbus A320,2017,37296,13139,150,124,9,10000,9500.0,4895.1,None,76.2,13,253742.46
FL01897,United,Airbus A350,1999,502,16543,150,150,11,25000,17040.4,1463.1,None,78.8,-10,112125.54
FL01898,JetBlue,Airbus A320,2000,8705,3682,150,108,8,25000,11154.3,2454.2,Weather,77.6,-9,187997.3
FL01899,Southwest,Boeing 757,2018,15861,23162,150,64,4,6000,5700.0,4411.4,None,95.6,-9,238525.08
FL01900,Spirit,Airbus A330,2020,27143,5734,350,280,10,15000,11381.8,584.3,None,76.1,-8,79777.56
FL01901,Alaska,Boeing 787,2023,33735,13316,350,154,9,8000,7600.0,4139.3,None,91.6,-10,97472.8
FL01902,United,Boeing 737,2008,13879,22933,200,200,6,6000,5700.0,2940.8,Ground Incident,76.1,-10,184886.45
FL01903,JetBlue,Airbus A320,2006,15255,18349,350,248,10,20000,16355.0,352.6,None,94.7,24,324839.73
FL01904,Spirit,Boeing 777,1998,41078,16990,200,84,4,25000,19424.1,4534.0,None,97.8,26,130243.47
FL01905,Spirit,Airbus A320,2023,33232,24053,300,211,7,6000,5700.0,388.1,None,87.2,-9,149713.66
FL01906,JetBlue,Boeing 777,2017,23951,154,200,200,8,15000,14250.0,2673.0,None,95.1,-10,78857.77
FL01907,Hawaiian,Airbus A350,2000,15466,2097,150,150,10,20000,19000.0,435.3,None,92.7,18,213724.91
FL01908,Southwest,Boeing 737,2004,28508,16579,250,68,9,6000,5700.0,541.8,None,94.9,-10,262950.5
FL01909,American,Airbus A320,2012,6671,17307,250,250,5,15000,4391.3,4458.6,None,94.2,-10,162615.16
FL01910,Southwest,Embraer E175,2009,49831,16732,180,180,11,15000,14250.0,3876.0,None,80.1,-1,266333.54
FL01911,JetBlue,Airbus A320,2002,14117,19672,180,180,11,25000,19654.3,1145.3,None,87.5,-3,116372.58
FL01912,Alaska,Boeing 757,2020,39336,8887,200,200,11,8000,7600.0,3178.2,None,99.0,-10,251839.78
FL01913,American,Embraer E175,2003,4250,15457,250,212,6,6000,5700.0,4014.5,None,83.6,-9,101545.42
FL01914,United,Boeing 737,1999,45933,6432,150,150,10,15000,10256.3,4470.0,None,99.3,-5,276517.6
FL01915,Southwest,Boeing 757,2004,19523,18945,350,96,11,10000,9500.0,2447.9,None,89.6,-9,293264.93
FL01916,JetBlue,Airbus A320,2014,4237,23030,150,150,9,15000,14250.0,4508.0,None,86.5,-8,282237.43
FL01917,Southwest,Boeing 777,2000,30092,833,150,150,5,8000,7600.0,2637.7,None,91.4,-1,87183.32
FL01918,American,Airbus A320,2010,45104,21426,200,152,9,15000,14250.0,3503.5,None,95.4,12,247573.56
FL01919,Frontier,Boeing 787,2018,29002,420,200,170,10,25000,6209.9,4899.3,None,84.9,10,195411.03
FL01920,Allegiant,Airbus A350,2021,49704,15958,300,194,4,6000,5268.5,1332.6,None,75.8,-6,345322.39
FL01921,Southwest,Airbus A330,1997,45021,536,150,91,5,25000,14232.4,1008.9,None,92.7,-1,136128.24
FL01922,United,Boeing 777,2004,13933,23812,150,78,5,6000,5700.0,1841.7,None,98.9,32,273369.2
FL01923,United,Boeing 787,2005,1481,14550,200,200,9,20000,5239.8,989.1,None,90.6,25,138976.17
FL01924,Delta,Embraer E175,2005,8254,3246,200,63,7,6000,5700.0,1564.0,None,79.7,16,147947.25
FL01925,Southwest,Airbus A350,2011,34335,9602,300,238,10,20000,15039.0,3766.3,None,81.2,-10,52182.38
FL01926,Allegiant,Boeing 737,1998,13539,20721,300,300,11,25000,6171.7,2492.1,Bird Strike,97.7,7,95286.5
FL01927,Hawaiian,Boeing 777,1998,19222,2311,180,180,7,10000,9500.0,2000.2,None,75.3,-9,70102.24
FL01928,Spirit,Airbus A330,2011,24056,10863,250,85,8,8000,7600.0,1969.9,None,88.7,-10,68332.19
FL01929,Allegiant,Airbus A350,2003,17364,9198,150,86,11,10000,9500.0,1133.7,None,79.0,-2,18020.54
FL01930,Spirit,Embraer E175,2013,44874,8622,150,63,4,20000,6951.1,2347.6,None,82.1,26,280916.56
FL01931,Spirit,Boeing 757,1999,3249,15058,300,172,7,15000,5159.8,3198.3,None,82.7,23,171756.96
FL01932,Frontier,Boeing 757,2016,24760,13135,300,132,9,15000,12046.3,867.9,None,80.5,-7,284396.14
FL01933,Delta,Airbus A330,2018,40760,16672,180,180,10,10000,9500.0,4869.5,Bird Strike,94.8,7,220204.39
FL01934,Allegiant,Boeing 737,2000,20628,6893,250,151,7,15000,14250.0,2327.7,None,83.3,-3,293498.12
FL01935,Allegiant,Boeing 737,1997,49004,1155,180,132,8,20000,19000.0,4750.2,None,83.6,0,183761.28
FL01936,Frontier,Embraer E175,2016,1268,17820,250,93,6,25000,8202.3,846.4,None,86.3,25,46503.74
FL01937,Southwest,Boeing 777,1995,45224,10491,350,117,8,8000,7600.0,3882.6,Weather,97.6,4,221615.82
FL01938,Southwest,Embraer E175,2014,35997,9769,150,97,5,6000,5700.0,3164.7,None,92.2,-10,242051.23
FL01939,Southwest,Airbus A320,2016,15132,18101,180,106,11,20000,19000.0,4136.3,Bird Strike,76.5,8,224878.9
FL01940,Alaska,Boeing 737,2010,35394,2741,300,124,10,20000,19000.0,3083.3,None,76.0,41,283447.67
FL01941,Spirit,Airbus A350,2017,43927,24190,180,71,5,6000,5700.0,4821.6,None,89.2,-9,260052.25
FL01942,Alaska,Airbus A320,2005,3616,11914,350,181,7,6000,5700.0,3209.3,None,97.2,36,159931.87
FL01943,Delta,Boeing 757,2007,19851,2046,180,180,7,8000,7600.0,3966.1,None,83.1,17,289399.72
FL01944,Frontier,Boeing 757,2021,30473,1475,150,150,8,8000,7600.0,4412.4,None,81.2,29,246748.49
FL01945,Allegiant,Boeing 787,2004,30370,16428,350,169,8,8000,7600.0,3630.0,None,93.7,23,55322.86
FL01946,Spirit,Airbus A330,1997,10486,24457,300,295,9,15000,9329.4,2716.3,None,90.1,9,195857.43
FL01947,Alaska,Airbus A320,2003,36423,6899,300,105,4,20000,6344.5,1509.5,None,89.1,-7,259066.2
FL01948,Alaska,Airbus A330,2022,48880,3297,200,87,9,25000,5957.2,4301.6,None,78.7,9,200351.55
FL01949,JetBlue,Embraer E175,2006,14257,19026,350,294,5,6000,5700.0,2506.8,None,79.4,10,332924.6
FL01950,Alaska,Airbus A320,2017,37979,1540,200,70,9,20000,18991.2,3179.4,None,82.0,24,48999.57
FL01951,Hawaiian,Embraer E175,2008,39620,17658,200,159,8,20000,13450.6,580.3,None,80.2,-10,256977.77
FL01952,Allegiant,Boeing 787,1995,49697,19021,150,143,10,8000,7600.0,2587.3,None,99.3,-10,291191.02
FL01953,Hawaiian,Boeing 737,2012,39232,24148,180,180,9,8000,7600.0,3551.2,None,75.5,10,250388.82
FL01954,Allegiant,Boeing 757,2011,3726,19498,300,280,6,20000,3807.1,3003.5,None,90.7,12,144170.98
FL01955,Frontier,Boeing 787,2021,20500,14360,300,57,11,8000,7600.0,2353.1,None,87.9,-10,144135.9
FL01956,Allegiant,Boeing 757,2003,36743,24238,180,180,4,15000,11366.9,1272.5,None,83.1,12,211500.11
FL01957,Hawaiian,Boeing 737,2003,38365,17266,300,300,8,6000,5700.0,1686.4,None,97.2,19,148027.84
FL01958,Allegiant,Embraer E175,2017,16079,15451,180,136,10,20000,13658.8,3563.0,None,91.8,1,310866.3
FL01959,Frontier,Boeing 737,2004,11629,12934,350,253,7,6000,5700.0,1276.1,None,100.0,34,51826.76
FL01960,Frontier,Boeing 757,2013,16745,18874,150,150,11,15000,14250.0,3184.3,None,79.2,37,229117.71
FL01961,Delta,Boeing 757,2023,26524,4845,150,150,9,8000,7600.0,3030.7,Bird Strike,77.2,7,59928.51
FL01962,Allegiant,Airbus A330,2009,13482,1696,150,150,8,10000,7715.9,4858.0,None,78.5,22,195953.53
FL01963,JetBlue,Airbus A350,1999,4125,16192,180,158,7,15000,14250.0,491.8,None,81.7,-10,254719.7
FL01964,Southwest,Boeing 787,2009,43326,14356,180,180,7,10000,9500.0,719.0,None,85.4,26,70446.16
FL01965,United,Airbus A320,2014,13944,16874,250,250,5,6000,5700.0,2629.2,None,96.6,34,250851.13
FL01966,Frontier,Boeing 757,2017,4275,6006,300,269,5,20000,17272.5,2730.1,None,82.1,-10,61893.31
FL01967,American,Boeing 787,2019,30619,13978,300,132,10,8000,7600.0,391.7,None,97.9,17,222885.5
FL01968,Southwest,Airbus A330,2022,9274,9771,250,156,8,15000,14250.0,4164.1,None,86.6,-10,184360.26
FL01969,Spirit,Boeing 737,1996,3543,11207,250,118,11,8000,7600.0,2574.7,None,91.2,-10,114855.11
FL01970,Allegiant,Airbus A330,2007,21495,2417,150,146,10,10000,9500.0,1863.9,None,81.6,-5,52368.82
FL01971,Hawaiian,Boeing 777,2018,10825,6746,250,250,8,10000,9500.0,1730.5,None,78.9,-10,261511.14
FL01972,United,Boeing 777,2010,33561,5240,180,180,6,25000,23154.8,4334.8,None,96.7,0,142904.72
FL01973,American,Airbus A320,2009,41215,4713,200,200,4,20000,19000.0,1144.3,None,77.7,-1,43987.81
FL01974,Southwest,Airbus A330,2019,44648,7112,180,57,4,10000,9500.0,970.0,None,94.4,17,273884.43
FL01975,Allegiant,Embraer E175,2004,31451,4381,250,250,11,20000,11078.9,1223.3,None,89.5,-10,93019.72
FL01976,Delta,Airbus A320,2008,18296,19468,300,238,8,25000,5796.2,3200.1,None,96.5,17,261711.44
FL01977,Spirit,Embraer E175,2004,46709,11930,180,130,5,15000,11096.5,4092.5,None,92.9,-10,204241.06
FL01978,United,Airbus A320,2019,14354,16296,300,157,11,25000,22802.1,1788.7,None,82.0,-10,80167.22
FL01979,JetBlue,Boeing 777,2008,14121,3312,180,116,9,20000,19000.0,1032.6,None,89.4,1,40595.92
FL01980,Delta,Airbus A320,2020,46236,13370,300,223,10,10000,9500.0,1204.1,None,75.3,20,213738.42
FL01981,American,Boeing 777,2017,5824,18541,350,92,6,6000,5700.0,3172.1,None,86.9,-5,23445.96
FL01982,United,Boeing 757,2003,28790,7086,180,180,4,20000,9487.3,1381.0,None,77.2,15,36930.6
FL01983,Delta,Boeing 737,2019,1507,20754,300,249,8,8000,7600.0,4410.9,None,85.7,11,250243.39
FL01984,Spirit,Embraer E175,2008,8132,22372,200,88,5,6000,5700.0,698.7,None,77.7,68,195522.74
FL01985,JetBlue,Airbus A330,1997,47440,19181,150,150,5,20000,11451.0,355.4,None,98.9,-1,124308.91
FL01986,Delta,Boeing 757,2014,17894,4727,180,53,5,8000,6947.7,624.2,None,88.1,2,195641.36
FL01987,Alaska,Boeing 757,2010,19981,8022,200,170,10,25000,14358.1,4259.1,None,97.8,27,213202.52
FL01988,JetBlue,Airbus A320,1996,20856,15379,150,126,9,6000,5700.0,3325.9,None,75.6,4,204370.77
FL01989,American,Boeing 777,2004,40262,4314,180,180,7,20000,19000.0,4797.2,None,90.9,10,230255.59
FL01990,Spirit,Boeing 787,1997,29516,3183,200,182,11,15000,11197.1,1814.2,Technical,82.7,-10,329996.51
FL01991,Allegiant,Embraer E175,2005,49803,11662,200,200,10,25000,22103.0,1220.9,None,85.8,3,145240.47
FL01992,Hawaiian,Boeing 757,2005,44454,17899,350,325,9,8000,7600.0,2897.5,None,96.8,-9,115885.72
FL01993,Hawaiian,Airbus A320,2015,25852,20543,200,200,5,15000,6973.4,2781.6,None,99.5,-5,27875.7
FL01994,Hawaiian,Airbus A350,2015,13026,18645,350,213,8,10000,9500.0,3036.9,None,81.2,10,64269.47
FL01995,United,Boeing 737,2016,33865,21973,250,250,11,25000,19367.0,1868.2,None,98.7,4,50593.69
FL01996,American,Boeing 737,2007,14490,14208,300,158,6,25000,14902.1,228.3,None,92.2,20,127373.8
FL01997,Spirit,Boeing 787,2001,38967,9785,150,150,9,20000,7825.7,368.2,None,98.8,24,219346.89
FL01998,JetBlue,Boeing 777,2017,22039,1739,300,289,8,20000,3795.8,3386.4,None,89.1,1,30521.85
FL01999,United,Airbus A320,2011,27407,9813,300,195,10,8000,7600.0,2711.6,None,99.0,11,258767.78
FL02000,American,Embraer E175,1996,30928,7777,350,301,10,25000,5751.8,4140.9,None,97.3,-10,148140.04
FL02001,Allegiant,Boeing 777,2006,28613,7814,300,232,11,20000,10206.7,1642.0,None,78.2,11,337774.01
FL02002,Alaska,Boeing 737,2019,24602,20975,200,121,5,10000,9500.0,4114.3,None,82.8,26,205408.97
FL02003,Spirit,Boeing 777,2004,30163,19975,350,268,6,20000,5058.5,2242.4,None,81.1,-10,273406.37
FL02004,Hawaiian,Boeing 737,2012,22586,13053,300,256,4,25000,5672.3,664.2,None,89.3,20,303495.71
FL02005,Delta,Boeing 777,2016,46377,868,350,222,4,6000,4295.0,4894.0,None,95.1,-4,312763.51
FL02006,Spirit,Boeing 787,2021,38358,14489,250,190,10,15000,14250.0,2657.3,None,94.0,-7,188684.69
FL02007,Frontier,Airbus A330,2005,31792,15127,350,321,8,25000,11128.6,3221.5,None,93.2,33,147908.76
FL02008,American,Boeing 787,2010,38484,4571,180,180,6,10000,9500.0,3419.8,None,84.4,4,202772.52
FL02009,Southwest,Boeing 787,2011,16058,1174,200,200,8,25000,9165.3,1939.6,None,78.5,22,149693.58
FL02010,Allegiant,Airbus A330,2013,35116,5710,150,69,6,10000,9500.0,3788.1,None,80.3,-10,95639.51
FL02011,Alaska,Airbus A330,2012,17332,5691,180,115,6,25000,7600.4,4377.3,None,93.5,-7,123513.14
FL02012,Allegiant,Boeing 757,1997,10848,17563,180,180,10,15000,13464.8,2058.5,None,78.7,19,92977.9
FL02013,Spirit,Boeing 757,2015,10614,1752,180,180,8,15000,14250.0,3353.6,None,80.6,7,105261.61
FL02014,Southwest,Airbus A320,2021,22838,18435,300,55,10,10000,9500.0,3834.2,None,85.6,1,46358.59
FL02015,Frontier,Embraer E175,2020,8795,23346,350,63,11,25000,19679.9,1112.6,None,76.8,17,157865.01
FL02016,JetBlue,Embraer E175,2010,8170,20312,350,181,6,15000,14250.0,1796.5,None,80.3,-10,93820.11
FL02017,Delta,Airbus A320,2000,27865,23666,300,292,9,8000,7440.9,722.2,None,78.7,29,165202.8
FL02018,Southwest,Boeing 787,2019,41762,11189,200,200,5,25000,13126.5,3090.6,None,98.8,1,280386.41
FL02019,American,Boeing 787,2006,30861,22765,300,277,11,15000,13182.3,4044.5,None,79.8,-10,165184.64
FL02020,Hawaiian,Boeing 737,2005,16798,22469,300,211,6,6000,5700.0,3132.0,Technical,96.5,-10,334794.98
FL02021,Frontier,Boeing 737,2009,15223,15752,300,300,9,6000,5700.0,1063.0,None,77.9,3,64525.36
FL02022,Delta,Embraer E175,2009,35244,6573,200,200,6,8000,7600.0,2822.6,None,96.7,-4,299838.77
FL02023,Alaska,Airbus A320,2010,25716,12447,200,180,9,15000,12466.7,4207.7,None,90.0,16,98166.47
FL02024,Hawaiian,Airbus A350,2004,37246,8161,250,250,8,6000,5700.0,1653.1,None,96.2,4,327867.71
FL02025,Spirit,Boeing 757,2006,11282,2451,250,250,4,25000,8646.5,4196.7,Bird Strike,96.7,-2,91094.56
FL02026,Southwest,Airbus A350,2022,24933,9531,250,250,7,20000,11616.3,3966.2,None,89.9,12,265232.2
FL02027,Delta,Airbus A320,2007,33442,10117,250,73,11,15000,14250.0,304.4,Weather,97.9,-6,35809.5
FL02028,United,Boeing 737,1998,31431,13426,350,320,6,8000,7600.0,1349.4,None,89.6,15,225987.5
FL02029,JetBlue,Embraer E175,2001,46198,13874,180,144,7,15000,14250.0,2806.1,None,92.8,12,88255.86
FL02030,JetBlue,Embraer E175,2016,26228,13494,180,180,6,10000,9500.0,3644.6,None,85.4,11,239507.8
FL02031,Frontier,Boeing 737,1996,31656,12929,250,231,8,10000,9500.0,4426.5,None,97.9,-2,228002.83
FL02032,Alaska,Airbus A350,2020,22069,16162,250,250,8,6000,5700.0,3277.0,None,95.6,-8,324438.12
FL02033,Frontier,Boeing 777,2021,21976,589,150,130,9,10000,9500.0,2025.7,None,79.2,21,224936.6
FL02034,United,Boeing 777,2021,9049,11024,180,180,6,8000,7600.0,1086.2,None,89.4,17,151763.35
FL02035,American,Boeing 737,2021,24618,13896,150,150,8,6000,5700.0,3848.2,None,97.4,-10,79845.21
FL02036,Alaska,Boeing 777,2009,5770,5665,150,150,8,8000,7600.0,1192.6,None,94.8,-4,235246.09
FL02037,Allegiant,Airbus A330,2002,24199,16066,300,300,6,25000,17349.4,3538.1,Technical,99.1,32,53982.81
FL02038,American,Airbus A320,2001,39435,3006,350,88,9,8000,7600.0,1069.8,None,80.8,25,292553.14
FL02039,Alaska,Airbus A320,2009,12816,8127,200,200,9,10000,9500.0,637.1,None,84.2,-10,97857.07
FL02040,Alaska,Boeing 737,2017,38985,3772,180,173,9,25000,7525.2,1405.3,None,87.7,5,190593.23
FL02041,United,Boeing 787,2008,7937,12109,250,250,9,10000,9500.0,1567.7,None,80.8,13,214642.35
FL02042,Spirit,Boeing 757,2002,49455,5137,250,229,4,8000,4411.1,3306.6,None,84.9,25,136434.15
FL02043,United,Airbus A350,2022,47399,10388,200,146,6,10000,9500.0,972.2,None,88.4,8,237397.72
FL02044,Alaska,Boeing 737,2006,19259,22894,180,180,10,10000,9500.0,4665.5,None,79.8,15,98822.68
FL02045,Delta,Boeing 777,2007,41366,2220,250,123,4,10000,9500.0,2860.9,None,81.4,24,26599.23
FL02046,American,Airbus A350,2005,36977,3441,250,250,8,15000,14250.0,2556.5,None,78.1,26,336354.69
FL02047,United,Boeing 787,2011,21660,6992,300,98,4,25000,13545.8,2286.5,None,92.8,1,122215.35
FL02048,Spirit,Boeing 777,2023,17206,18050,150,150,11,25000,16561.1,2919.7,None,84.0,6,254009.85
FL02049,Southwest,Embraer E175,2011,46389,13856,250,165,10,25000,7401.1,307.7,None,80.5,-10,185023.76
FL02050,Frontier,Boeing 757,2018,8820,14842,350,72,10,8000,7600.0,4952.4,None,87.7,0,239114.56
FL02051,Alaska,Airbus A330,1998,37761,12859,180,147,10,20000,19000.0,2876.1,None,76.7,-3,52163.74
FL02052,Allegiant,Boeing 777,2015,49595,14905,350,239,9,8000,7471.7,368.9,None,98.1,1,188814.04
FL02053,Southwest,Airbus A330,2002,28462,9158,200,200,8,25000,11202.1,3031.9,None,82.4,3,146393.55
FL02054,JetBlue,Airbus A350,1999,28358,6508,300,197,4,6000,5700.0,2298.0,None,97.2,21,166369.6
FL02055,Hawaiian,Airbus A330,2020,21882,2806,180,72,4,10000,6173.3,315.4,None,87.4,12,338679.79
FL02056,Spirit,Airbus A350,2010,41268,6903,300,154,11,10000,9084.1,4637.3,None,96.3,-10,60656.78
FL02057,Allegiant,Airbus A350,1998,21220,7759,150,150,6,20000,7888.2,250.7,None,81.2,16,267824.56
FL02058,Hawaiian,Airbus A350,2022,19890,18370,250,116,4,6000,5700.0,2973.8,None,79.4,-6,125664.84
FL02059,Spirit,Airbus A350,2016,28012,19525,180,180,11,15000,14250.0,4816.6,None,96.2,-10,112269.93
FL02060,Delta,Airbus A350,2023,47474,12897,200,200,8,8000,7600.0,1340.5,None,80.3,-10,105710.43
FL02061,Frontier,Boeing 777,2009,43007,17402,150,95,9,15000,14250.0,1420.1,None,93.7,8,131841.82
FL02062,Southwest,Airbus A350,2006,34912,7347,150,130,6,6000,3464.9,202.0,None,83.6,26,134634.21
FL02063,American,Boeing 777,1999,49670,16306,300,196,11,20000,14057.0,518.5,Weather,93.7,1,105700.25
FL02064,Spirit,Airbus A350,2017,36260,3253,150,150,4,6000,5700.0,415.5,None,97.7,24,238610.2
FL02065,American,Airbus A330,2010,19256,6549,180,64,6,20000,5400.8,4148.8,None,99.5,7,30986.86
FL02066,Frontier,Embraer E175,2008,10772,5223,300,170,7,15000,14250.0,4216.3,None,84.0,-10,126318.42
FL02067,Alaska,Airbus A350,2004,14544,17323,150,127,6,15000,7186.2,3688.2,None,84.2,17,108868.88
FL02068,JetBlue,Boeing 787,2001,6884,11700,200,200,10,6000,5700.0,1893.2,None,99.5,-6,266725.04
FL02069,Southwest,Airbus A350,2007,18029,9223,350,290,9,6000,5700.0,4142.0,None,96.5,-10,64077.01
FL02070,Frontier,Airbus A350,2014,1170,7432,180,67,10,10000,3300.1,2790.9,None,76.1,17,330130.19
FL02071,Frontier,Airbus A330,2022,23006,19965,200,200,7,20000,18383.2,1660.7,None,89.3,8,72123.74
FL02072,Delta,Boeing 757,2023,34718,851,200,200,10,10000,9500.0,2298.9,None,79.5,4,138959.17
FL02073,Hawaiian,Airbus A320,1999,45258,8284,300,76,7,8000,7600.0,515.7,None,99.9,7,81899.56
FL02074,JetBlue,Airbus A330,2023,3039,13947,250,51,6,8000,7600.0,4735.6,None,78.5,-10,111043.81
FL02075,Southwest,Boeing 787,1997,29941,15247,300,300,8,6000,4547.5,3171.8,None,89.0,40,269943.27
FL02076,Alaska,Airbus A320,2009,42963,19783,180,180,9,15000,14250.0,3709.9,None,91.6,8,174595.58
FL02077,Alaska,Boeing 737,1998,16401,24439,180,62,8,8000,7600.0,3447.6,None,98.4,8,69462.87
FL02078,United,Boeing 737,2009,7294,10019,300,233,9,8000,4796.0,3405.2,None,96.2,3,30622.68
FL02079,Frontier,Boeing 757,2008,5951,3251,250,243,11,10000,9500.0,282.9,None,81.1,-10,92021.93
FL02080,Spirit,Boeing 787,2014,16478,16783,300,105,9,10000,8855.5,2721.8,None,89.3,-8,331776.93
FL02081,Delta,Airbus A330,2013,778,10022,180,180,10,8000,7275.7,4144.2,None,98.8,-10,298181.11
FL02082,JetBlue,Boeing 777,2007,30740,633,250,77,10,6000,5700.0,413.7,None,93.4,-10,162458.19
FL02083,Alaska,Boeing 787,2004,33856,12769,180,120,8,10000,9500.0,4789.6,Weather,92.2,-10,176468.4
FL02084,Southwest,Embraer E175,2015,29877,3427,250,250,5,8000,4555.2,2236.0,None,93.9,-8,316287.66
