Origin,Destination,Marketing_Airline,Operating_Airline,Flight_Duration,Distance
CLT,RSW,US,US,115,528.0
IAH,LGA,CO,CO,220,1233.0
CLT,PHX,US,US,284,1547.0
CLT,LAS,US,US,295,1665.0
CLT,PHX,US,US,281,1547.0
YYZ,IAH,CO,CO,217,1116.0
CMH,PHX,HP,HP,264,1454.0
BWI,BOS,US,US,81,323.0
IAH,YYC,CO,CO,257,1530.0
DPS,SUB,GA,GA,50,163.0
TPA,CLT,US,US,95,442.0
CLT,PVD,US,US,115,594.0
CLT,MYR,US,US,51,129.0
DPS,UPG,GA,GA,75,347.0
TPA,CLT,US,US,95,442.0
CLT,LAX,US,US,328,1849.0
CGH,SDU,JJ,JJ,48,204.0
CLT,SFO,US,US,350,1998.0
IAH,CCS,CO,CO,291,1973.0
PHL,SEA,US,US,378,2069.0
PHL,MSP,US,US,196,853.0
PHL,LAS,US,US,344,1887.0
PHL,RDU,US,US,81,294.0
PHL,PHX,US,US,329,1806.0
PHL,RIC,US,US,72,172.0
BDL,PIT,US,US,93,359.0
PHL,DCA,US,US,62,103.0
BDL,PHL,US,US,74,173.0
PHL,MCO,US,US,161,750.0
PHL,DCA,US,US,66,103.0
PHL,MHT,US,US,78,259.0
EWR,SNA,CO,CO,368,2113.0
SFO,CLT,US,US,283,1998.0
EWR,MEX,CO,CO,318,1818.0
MSP,PHL,US,US,145,853.0
MSP,PHX,HP,HP,212,1119.0
SFO,BWI,US,US,306,2135.0
EWR,CLE,CO,CO,110,355.0
MIA,PHX,HP,HP,315,1716.0
VVI,LPB,TA,TA,65,299.0
YVR,IAH,CO,CO,275,1719.0
EWR,PHX,HP,HP,340,1858.0
CLE,EWR,CO,CO,108,355.0
EWR,PHX,CO,CO,335,1858.0
CLE,MCO,CO,CO,140,784.0
CLE,PHX,HP,HP,268,1512.0
SFO,CLE,CO,CO,265,1875.0
MSP,CLT,US,US,137,817.0
SFO,PHL,US,US,312,2190.0
MIA,LAS,HP,HP,332,1889.0
CLE,DCA,CO,CO,74,277.0
MIA,CLT,US,US,122,566.0
EWR,CCS,CO,CO,309,1865.0
CLE,DEN,CO,CO,198,1039.0
MIA,PTY,CM,CM,165,1018.0
EWR,STT,CO,CO,235,1438.0
CLE,LAX,CO,CO,313,1781.0
SFO,PIT,US,US,274,1955.0
MIA,PTY,CM,CM,175,1018.0
EWR,CMH,HP,HP,110,404.0
EWR,PHX,HP,HP,353,1858.0
FLL,CLT,US,US,120,552.0
BOS,LAX,CZ,DL,435,2268.0
PDX,PHX,HP,HP,146,884.0
SCL,PTY,CM,CM,395,2624.0
PHX,CLE,CO,CO,225,1512.0
PHX,BUR,HP,HP,85,319.0
PHX,MIA,HP,HP,250,1716.0
CCS,LIM,TA,TA,235,1504.0
CHS,CLT,US,US,52,140.0
PHX,CMH,HP,HP,210,1454.0
PKU,CGK,GA,GA,100,507.0
PHX,OAK,HP,HP,120,560.0
PHX,ATL,HP,HP,212,1380.0
PHX,CLE,HP,HP,218,1512.0
UIO,GYE,CM,CM,50,150.0
PHX,IND,HP,HP,197,1295.0
PHX,STL,HP,HP,165,1103.0
PHX,CLT,US,US,225,1547.0
PHX,CLT,US,US,227,1547.0
CCS,EWR,CO,CO,301,1865.0
PHX,MKE,HP,HP,189,1273.0
PHX,PDX,HP,HP,162,884.0
PHX,YYZ,HP,HP,230,1637.0
LGA,MCO,CO,CO,173,831.0
LGA,IAH,CO,CO,241,1233.0
ORD,LAS,HP,HP,237,1314.0
PHX,EWR,CO,CO,275,1858.0
SNA,EWR,CO,CO,315,2113.0
PHX,MSY,HP,HP,180,1131.0
PHX,SEA,HP,HP,172,967.0
LGA,CLT,US,US,143,476.0
PHX,PIT,US,US,233,1576.0
PHX,LAS,HP,HP,66,224.0
CHS,CLT,US,US,52,140.0
PHX,RNO,HP,HP,114,526.0
PHX,SEA,HP,HP,173,967.0
PHX,SLC,HP,HP,92,446.0
PHX,SAN,HP,HP,66,259.0
CHS,CLT,US,US,52,140.0
ORD,LAS,HP,HP,235,1314.0
PHX,EWR,CO,CO,280,1858.0
LAX,PTY,CM,CM,385,2630.0
DCA,CMH,HP,HP,78,284.0
DCA,BOS,US,US,86,350.0
DCA,CLT,US,US,78,288.0
DCA,BOS,US,US,88,350.0
LAX,BWI,US,US,286,2025.0
LAX,JFK,CZ,DL,254,2149.0
DCA,BOS,US,US,88,350.0
DCA,PVD,US,US,81,309.0
DCA,PHL,US,US,51,103.0
DCA,BOS,US,US,91,350.0
MEX,PTY,CM,CM,215,1308.0
SAN,PHL,US,US,296,2056.0
STL,PHX,HP,HP,203,1103.0
SAN,CLT,US,US,260,1805.0
DCA,CLT,US,US,78,288.0
MEX,EWR,CO,CO,281,1818.0
LAX,CLE,CO,CO,268,1781.0
SAN,PHL,US,US,293,2056.0
LAX,PHL,US,US,292,2086.0
LAX,BOS,CZ,DL,330,2268.0
SAN,LAS,HP,HP,73,225.0
STL,PHL,US,US,131,704.0
DCA,LAS,HP,HP,316,1814.0
DCA,CLT,US,US,82,288.0
DCA,PHL,US,US,56,103.0
LAX,BWI,US,US,289,2025.0
SNN,JFK,DL,DL,445,2679.0
LAS,CMH,HP,HP,225,1534.0
LAS,PHL,US,US,292,1887.0
LAS,CLT,US,US,250,1665.0
SNN,DUB,DL,DL,50,107.0
LAS,MKE,HP,HP,197,1319.0
LAS,MSP,HP,HP,172,1130.0
LAS,ORD,HP,HP,215,1314.0
LAS,PHX,HP,HP,78,224.0
LAS,PIT,US,US,255,1653.0
LAS,PHL,US,US,284,1887.0
LAS,CLT,US,US,246,1665.0
LAS,SAN,HP,HP,66,225.0
LAS,SEA,HP,HP,140,753.0
LAS,PHX,HP,HP,69,224.0
LAS,PHL,HP,HP,272,1887.0
LAS,PIT,US,US,251,1653.0
IND,LAS,HP,HP,246,1377.0
LAS,ORD,HP,HP,214,1314.0
LAS,DCA,HP,HP,266,1814.0
LAS,PIT,US,US,251,1653.0
EZE,PTY,CM,CM,430,2918.0
PTY,EZE,CM,CM,425,2918.0
CGK,UPG,GA,GA,140,777.0
RSW,CLT,US,US,108,528.0
PTY,BOG,CM,CM,80,408.0
PTY,MEX,CM,CM,215,1308.0
PTY,LIM,CM,CM,210,1292.0
MHT,PHL,US,US,92,259.0
CGK,BPN,GA,GA,130,686.0
MHT,PHL,US,US,88,259.0
MYR,CLT,US,US,49,129.0
MYR,CLT,US,US,49,129.0
CGK,BPN,GA,GA,130,686.0
CGK,MES,GA,GA,130,760.0
PTY,LIM,CM,CM,215,1292.0
RSW,CLT,US,US,108,528.0
RSW,PHL,US,US,157,871.0
CGK,BTH,GA,GA,95,467.0
PTY,MIA,CM,CM,175,1018.0
CGK,BPN,GA,GA,130,686.0
PTY,MIA,CM,CM,175,1018.0
MYR,CLT,US,US,49,129.0
CGK,BTH,GA,GA,95,467.0
PTY,LAX,CM,CM,410,2630.0
CGK,MES,GA,GA,130,760.0
CGK,PDG,GA,GA,100,493.0
PTY,SCL,CM,CM,375,2624.0
CGK,MES,GA,GA,130,760.0
RSW,CMH,HP,HP,141,821.0
CGK,BTH,GA,GA,95,467.0
MYR,CLT,US,US,51,129.0
CGK,PLM,GA,GA,60,223.0
CGK,MES,GA,GA,130,760.0
BUR,PHX,HP,HP,74,319.0
SJC,EWR,CO,CO,320,2214.0
RSW,CLT,US,US,108,528.0
CGK,MES,GA,GA,130,760.0
PTY,GYE,CM,CM,115,686.0
ATL,SNN,DL,DL,440,3342.0
LIM,PTY,CM,CM,210,1292.0
PHL,JAX,US,US,141,646.0
PHL,BDL,US,US,66,173.0
PHL,BOS,US,US,76,247.0
PHL,CLT,US,US,102,390.0
PHL,DCA,US,US,55,103.0
PHL,DCA,US,US,65,103.0
PHL,LAS,US,US,342,1887.0
PHL,TPA,US,US,164,802.0
RDU,CLT,US,US,49,109.0
RDU,PIT,US,US,80,287.0
OAK,EWR,CO,CO,320,2219.0
PHL,SEA,US,US,373,2069.0
ATL,PHX,HP,HP,259,1380.0
LIM,LPB,TA,TA,105,588.0
PHL,SFO,US,US,401,2190.0
PHL,BDL,US,US,67,173.0
LIM,CCS,TA,TA,245,1504.0
PHL,BOS,US,US,80,247.0
LIM,PTY,CM,CM,215,1292.0
PHL,MCO,US,US,166,750.0
PHL,DEN,US,US,261,1352.0
PHL,BOS,US,US,74,247.0
PHL,SFO,US,US,397,2190.0
PHL,PHX,HP,HP,329,1806.0
LIM,GRU,TA,TA,284,1882.0
PHL,MCO,US,US,162,750.0
STT,EWR,CO,CO,257,1438.0
DUB,ATL,DL,DL,545,3427.0
PVD,PHL,US,US,73,206.0
BTH,MES,GA,GA,75,362.0
BTH,CGK,GA,GA,95,467.0
TGU,IAH,CO,CO,185,1063.0
JAX,CLT,US,US,73,284.0
SEA,CLT,US,US,286,1987.0
GYE,UIO,CM,CM,50,150.0
UPG,DPS,GA,GA,75,347.0
PVD,PIT,US,US,99,407.0
GYE,PTY,CM,CM,125,686.0
BTJ,MES,GA,GA,55,228.0
BTH,CGK,GA,GA,95,467.0
SEA,LAS,HP,HP,135,753.0
SEA,LAS,HP,HP,134,753.0
RIC,PIT,US,US,77,231.0
SEA,CLT,US,US,287,1987.0
SEA,PHL,US,US,299,2069.0
JFK,DUB,DL,DL,380,2766.0
UPG,CGK,GA,GA,130,777.0
JFK,LAX,CZ,DL,420,2149.0
SEA,PHX,HP,HP,162,967.0
LPB,VVI,TA,TA,60,299.0
RIC,CLT,US,US,66,224.0
SEA,PHX,HP,HP,156,967.0
DUB,SNN,DL,DL,45,107.0
JAX,CLT,US,US,79,284.0
RIC,PHL,US,US,57,172.0
RIC,CLT,US,US,69,224.0
LPB,LIM,TA,TA,105,588.0
RIC,CLT,US,US,69,224.0
BTH,PKU,GA,GA,50,166.0
PVD,PHL,US,US,75,206.0
KHI,LHE,PK,PK,105,553.0
ISB,LHR,PK,PK,510,3293.0
LHE,LHR,PK,PK,525,3422.0
LHR,LHE,PK,PK,465,3422.0
BGR,ABE,PN,PN,105,384.0
BGR,ABE,PN,PN,105,384.0
GYY,ABE,PN,PN,110,544.0
GYY,ABE,PN,PN,110,544.0
BLV,SFB,PN,PN,130,733.0
MCO,MDW,TZ,TZ,165,859.0
PIE,MDW,TZ,TZ,155,876.0
PIE,IND,TZ,TZ,132,738.0
BLV,GYY,PN,PN,55,
BLV,GYY,PN,PN,55,
BLV,GYY,PN,PN,55,
IND,PIE,TZ,TZ,130,738.0
BLV,SFB,PN,PN,130,733.0
GYY,BLV,PN,PN,55,
GYY,ABE,PN,PN,110,544.0
GYY,ABE,PN,PN,110,544.0
GYY,ABE,PN,PN,110,544.0
GYY,BLV,PN,PN,55,
GYY,ABE,PN,PN,110,544.0
GYY,BLV,PN,PN,55,
GYY,BLV,PN,PN,55,
GYY,BLV,PN,PN,55,
PSM,ABE,PN,PN,75,
ABE,GYY,PN,PN,110,544.0
ABE,PSM,PN,PN,115,
ABE,PSM,PN,PN,75,
ABE,PSM,PN,PN,115,
ABE,GYY,PN,PN,110,544.0
PSM,ABE,PN,PN,75,
ABE,GYY,PN,PN,110,544.0
ABE,GYY,PN,PN,110,544.0
PSM,ABE,PN,PN,75,
ABE,GYY,PN,PN,110,544.0
ABE,GYY,PN,PN,110,544.0
ABE,BGR,PN,PN,130,384.0
ABE,BGR,PN,PN,130,384.0
GSP,CLT,US,US,40,68.0
SBW,KCH,MH,MH,35,108.0
IPH,KUL,MH,MH,40,110.0
DUB,ORK,EI,EI,45,125.0
BOS,PHL,US,US,88,247.0
LGA,PIT,US,US,120,294.0
BTV,PHL,US,US,82,295.0
HKG,TPE,SQ,SQ,90,433.0
CLT,BDL,US,US,113,563.0
CLT,BDL,US,US,114,563.0
PHL,ORD,US,US,140,589.0
SBW,KCH,MH,MH,35,108.0
BOS,CLT,US,US,144,637.0
BOS,BWI,US,US,92,323.0
BKK,SIN,SQ,SQ,140,772.0
PBI,PHL,US,US,155,829.0
TWU,BKI,MH,MH,40,162.0
PBI,CLT,US,US,111,511.0
GMP,KIX,OZ,OZ,100,456.0
KUL,BKI,MH,MH,155,876.0
LGA,PIT,US,US,115,294.0
ORD,PIT,US,US,84,355.0
ORD,PIT,US,US,83,355.0
KUL,KCH,MH,MH,105,524.0
KUL,KUA,MH,MH,40,108.0
MCI,PHL,US,US,149,903.0
BKI,LBU,MH,MH,30,58.0
MCO,CLT,US,US,97,404.0
CLT,RIC,US,US,63,224.0
CLT,GSP,US,US,40,68.0
CLT,CHS,US,US,53,140.0
CLT,EWR,US,US,113,464.0
CLT,LGA,US,US,117,476.0
CLT,PBI,US,US,109,511.0
CLT,AVL,US,US,40,83.0
KUA,KUL,MH,MH,40,108.0
PHL,MCI,US,US,188,903.0
TPE,KIX,SQ,SQ,140,925.0
KUL,SBW,MH,MH,120,615.0
HKG,SIN,SQ,SQ,220,1397.0
ACC,LOS,SR,SR,60,221.0
MDW,SEA,TZ,TZ,251,1511.0
MKE,PIT,US,US,84,375.0
MDW,FLL,TZ,TZ,179,1019.0
PIT,BOS,US,US,98,434.0
TPE,SIN,SQ,NZ,270,1750.0
LGA,PIT,US,US,105,294.0
LBU,KUL,MH,MH,140,828.0
KUL,BKI,MH,MH,155,876.0
KUL,TGG,MH,MH,45,180.0
LBU,KUL,MH,MH,140,828.0
TPE,HKG,SQ,SQ,110,433.0
DOH,KTM,QR,QR,270,1818.0
ZRH,TLV,SR,SR,220,1519.0
FUK,SIN,SQ,SQ,370,2456.0
CLT,MIA,US,US,115,566.0
BKI,LBU,MH,MH,30,58.0
CLT,ORF,US,US,63,254.0
CLT,PHL,US,US,96,390.0
CLT,ORD,US,US,129,528.0
CLT,PHL,US,US,98,390.0
KCH,SBW,MH,MH,35,108.0
BKI,KUL,MH,MH,145,876.0
BWI,CLT,US,US,84,317.0
KCH,SBW,MH,MH,35,108.0
CLT,ILM,US,US,55,161.0
KCH,SBW,MH,MH,35,108.0
SIN,KIX,SQ,SQ,350,2662.0
DOH,AUH,QR,QR,55,169.0
ZRH,LOS,SR,SR,365,2490.0
PIT,MKE,US,US,97,375.0
KIX,SIN,SQ,SQ,400,2662.0
KIX,BKK,SQ,SQ,375,2252.0
PIT,CLT,US,US,87,323.0
KIX,GMP,OZ,OZ,110,456.0
DOH,BAH,QR,QR,45,81.0
PIT,PBI,US,US,153,831.0
PIT,LGA,US,US,88,294.0
AVL,CLT,US,US,38,83.0
PIT,MHT,US,US,90,428.0
KIX,TPE,SQ,SQ,185,925.0
SIN,TPE,SQ,SQ,255,1750.0
DEL,VIE,AI,OS,510,3002.0
ILM,CLT,US,US,53,161.0
PHL,BOS,US,US,76,247.0
BDL,PIT,US,US,93,359.0
PHL,MCO,US,US,149,750.0
SBW,KUL,MH,MH,115,615.0
PHL,BNA,US,US,139,589.0
PHL,CLT,US,US,97,390.0
SBW,KCH,MH,MH,35,108.0
BDL,PIT,US,US,93,359.0
PHL,ATL,US,US,145,582.0
GMP,SEA,OZ,OZ,585,4518.0
SEA,GMP,OZ,OZ,660,4518.0
JFK,ANC,OZ,OZ,460,2942.0
LOS,ACC,SR,SR,60,221.0
DUB,FRA,EI,EI,125,591.0
LOS,ZRH,SR,SR,360,2490.0
SEA,MDW,TZ,TZ,214,1511.0
NAN,LAX,NZ,NZ,630,4816.0
EWR,CLT,US,US,122,464.0
TGG,KUL,MH,MH,50,180.0
FRA,DUB,EI,EI,130,591.0
NAN,LAX,NZ,NZ,630,4816.0
ANC,GMP,OZ,OZ,540,3291.0
AKL,LAX,NZ,NZ,720,5690.0
BNA,CLT,US,US,66,292.0
AKL,NRT,NZ,NZ,655,4812.0
PEN,KUL,MH,MH,50,175.0
MHT,PHL,US,US,90,259.0
AKL,NAN,NZ,NZ,185,1177.0
AKL,NAN,NZ,NZ,185,1177.0
AKL,LAX,NZ,NZ,720,5690.0
GMP,JFK,OZ,OZ,830,5991.0
JHB,KCH,MH,MH,85,404.0
OMA,MSP,NW,NW,76,253.0
HKG,HAN,CX,VN,120,465.0
PVD,DTW,NW,NW,129,534.0
DTW,MHT,NW,NW,102,535.0
PVG,PEK,CA,CA,120,602.0
PVG,PEK,CA,CA,120,602.0
COS,MSP,NW,NW,126,635.0
DFW,MSP,NW,NW,143,747.0
LGA,MEM,NW,NW,178,839.0
IAH,DTW,NW,NW,171,934.0
IAH,MSP,NW,NW,172,911.0
SJC,MSP,NW,NW,218,1371.0
DLC,NRT,CA,CA,160,922.0
MHT,DTW,NW,NW,126,535.0
MHT,DTW,NW,NW,126,535.0
NRT,DLC,CA,CA,170,922.0
YEG,MSP,NW,NW,168,944.0
DLC,PEK,CA,CA,70,240.0
MHT,DTW,NW,NW,125,535.0
MHT,DTW,NW,NW,122,535.0
DTW,PHX,NW,NW,257,1453.0
MSP,YEG,NW,NW,182,944.0
PEK,PVG,CA,CA,120,602.0
DTW,MHT,NW,NW,103,535.0
MSP,IAH,NW,NW,182,911.0
DTW,IAH,NW,NW,190,934.0
MEX,DTW,NW,NW,251,1592.0
MEM,LGA,NW,NW,149,839.0
HAN,HKG,CX,VN,115,465.0
HKG,CGK,CX,CX,270,1780.0
PEK,FRA,CA,CA,620,4212.0
FCO,PEK,CA,CA,590,4409.0
ONT,MSP,NW,NW,210,1304.0
ONT,MSP,NW,NW,219,1304.0
LHR,PEK,CA,CA,590,4412.0
IAH,MEM,NW,NW,85,408.0
KIN,LHR,JM,JM,540,4078.0
HKG,YVR,CX,CX,705,5550.0
YVR,HKG,CX,CX,875,5550.0
PEK,LHR,CA,CA,650,4412.0
MSP,DFW,NW,NW,149,747.0
PEK,MXP,CA,CA,650,4374.0
DTW,MEX,NW,NW,285,1592.0
MSP,ONT,NW,NW,229,1304.0
MSP,COS,NW,NW,136,635.0
MSP,ONT,NW,NW,229,1304.0
DTW,MHT,NW,NW,105,535.0
PEK,PVG,CA,CA,120,602.0
DTW,PVD,NW,NW,102,534.0
DTW,IAH,NW,NW,190,934.0
DTW,MHT,NW,NW,101,535.0
DTW,IAH,NW,NW,190,934.0
PEK,DLC,CA,CA,70,240.0
PEK,FRA,CA,CA,615,4212.0
MSP,OMA,NW,NW,64,253.0
IAH,LAS,CO,CO,195,1063.0
TLV,FRA,LY,LY,275,1599.0
EWR,PBI,CO,CO,176,897.0
LAS,EWR,CO,CO,280,1933.0
CPH,LHR,RG,RG,135,532.0
CDG,GIG,RG,RG,630,5002.0
LHR,GRU,RG,RG,700,5140.0
GIG,GRU,RG,RG,60,174.0
GRU,GIG,RG,RG,55,174.0
GIG,GRU,RG,RG,60,174.0
GRU,GIG,RG,RG,58,174.0
MUC,GRU,RG,RG,750,5353.0
GRU,LAX,RG,RG,720,5382.0
NGO,LAX,RG,RG,585,4906.0
LHR,CPH,RG,RG,120,532.0
GRU,LHR,RG,RG,680,5140.0
GRU,MUC,RG,RG,720,5353.0
GIG,CDG,RG,RG,660,5002.0
GRU,GIG,RG,RG,55,174.0
LAX,GRU,RG,RG,700,5382.0
LAX,NGO,RG,RG,730,4906.0
PEK,XMN,CA,CA,150,950.0
XMN,PEK,CA,CA,155,950.0
SIN,XMN,CA,CA,245,1625.0
BKK,PEK,CA,CA,255,1800.0
PEK,BKK,CA,CA,275,1800.0
FRA,LUX,LG,LH,40,93.0
KMG,JHG,FM,FM,50,225.0
FCO,REG,AP,AP,65,272.0
MDW,BNA,WN,WN,75,341.0
HRL,HOU,WN,WN,60,245.0
LIN,FCO,AP,AP,65,262.0
KIX,NGS,EL,EL,75,283.0
ZRH,AMS,KL,KL,100,325.0
ONT,SMF,WN,WN,75,345.0
GVA,AMS,KL,KL,95,372.0
DTW,STL,WN,WN,100,375.0
KMQ,KOJ,EL,EL,100,399.0
TRN,BRI,AP,AP,90,468.0
KIX,NGS,EL,EL,75,283.0
TRN,NAP,AP,AP,90,389.0
MDW,BNA,WN,WN,75,341.0
DAL,ABQ,WN,WN,105,504.0
AUH,DOH,GF,GF,55,169.0
AKL,ZQN,NZ,NZ,110,555.0
LIN,CTA,AP,AP,105,557.0
GOT,LGW,BA,BA,140,592.0
HIJ,KOJ,EL,EL,55,202.0
VCE,LGW,EI,BA,130,613.0
ALG,ORN,K6,K6,45,202.0
LGW,GVA,BA,BA,100,397.0
ALG,HME,K6,K6,60,340.0
OSL,AMS,KL,KL,125,520.0
LGW,EDI,BA,BA,85,310.0
VCE,FCO,AP,AP,60,227.0
AUS,MCI,NJ,NJ,105,573.0
SNA,OAK,WN,WN,80,323.0
NGB,PEK,HU,HU,125,669.0
SDJ,KMQ,EL,EL,70,239.0
DAL,HOU,WN,WN,55,209.0
DAL,HOU,WN,WN,55,209.0
FCO,IST,TK,TK,155,744.0
MIG,PEK,XW,XW,140,778.0
CGY,MNL,PR,PR,85,424.0
MSY,JAX,WN,WN,80,448.0
SVO,SVX,SU,SU,145,779.0
JAX,FLL,WN,WN,70,282.0
LPB,ARI,LA,LA,45,163.0
LYS,LGW,BA,BA,115,397.0
LYS,CDG,AF,AF,70,224.0
AMS,MAD,KL,KL,155,799.0
AMS,CPH,KL,KL,85,339.0
HAM,DUS,LH,LH,55,185.0
AMS,FCO,KL,KL,140,707.0
YXY,YVR,AC,AC,140,800.0
FUK,KMI,EL,EL,40,120.0
LIT,MDW,WN,WN,90,471.0
IST,AYT,TK,TK,75,282.0
MCI,MSP,NJ,NJ,80,348.0
FUK,FUJ,EL,EL,40,94.0
BAV,PEK,XW,XW,60,300.0
IST,TZX,TK,TK,105,499.0
BCN,LGW,BA,BA,140,605.0
YXY,YVR,AC,AC,140,800.0
MCI,DEN,NJ,NJ,105,461.0
RXS,MNL,PR,PR,55,207.0
CMH,MDW,WN,WN,65,242.0
CKG,PEK,SZ,SZ,135,801.0
MEL,ADL,AN,AN,75,348.0
YVR,SFO,AC,AC,141,705.0
FLL,RDU,JI,JI,125,597.0
LBB,ABQ,WN,WN,60,251.0
CPH,SVO,SU,SU,145,833.0
PMI,TXL,AB,AB,160,905.0
MDW,CLE,WN,WN,65,261.0
DFW,MCI,NJ,NJ,85,400.0
GVA,AMS,KL,KL,105,372.0
MDW,MCI,NJ,NJ,75,354.0
DUS,BCN,LH,LH,125,633.0
LIN,FCO,AP,AP,65,262.0
LIN,NAP,AP,AP,75,358.0
LIN,PSR,AP,AP,65,282.0
LIN,BRI,AP,AP,80,423.0
YWG,YEG,AC,AC,125,644.0
MDW,STL,WN,WN,65,214.0
DUS,PMI,AB,AB,130,735.0
HRL,HOU,WN,WN,60,245.0
MMB,CTS,EL,EL,50,124.0
PVG,HAK,HU,HU,140,910.0
HAK,NGB,HU,HU,205,847.0
HAK,CTU,HU,HU,210,733.0
MUC,BLQ,LH,LH,70,226.0
OAK,RNO,WN,WN,50,163.0
HAC,HND,EL,EL,45,142.0
JNB,VFA,BA,MN,100,499.0
MRS,LGW,BA,BA,125,525.0
CTU,KWE,SZ,SZ,60,289.0
MUC,SJJ,LH,LH,95,388.0
BDL,RDU,JI,JI,102,467.0
MUC,FCO,LH,LH,95,399.0
OAK,PDX,WN,WN,95,477.0
OAK,SNA,WN,WN,80,323.0
MNL,LGP,PR,PR,55,184.0
ONJ,HND,EL,EL,70,283.0
CTU,SHA,SZ,SZ,130,891.0
MUC,BCN,LH,LH,125,588.0
RDU,FLL,JI,JI,120,597.0
RDU,FLL,JI,JI,120,597.0
MUC,OSL,LH,LH,145,719.0
RDU,MCO,JI,JI,103,464.0
LIM,CUZ,LP,LP,75,315.0
MRS,LGW,BA,BA,120,525.0
RDU,BNA,WN,WN,90,385.0
ECN,IST,TK,TK,90,431.0
BDL,RDU,JI,JI,106,467.0
LIM,AQP,LP,LP,80,415.0
MNL,KLO,PR,PR,55,187.0
RDU,BOS,JI,JI,122,538.0
BUD,AMS,KL,KL,130,631.0
CMN,LYS,AF,AF,160,957.0
IST,FCO,TK,TK,160,744.0
SYX,PVG,HU,HU,165,1024.0
TXL,SVO,LH,LH,155,863.0
CDG,TLS,AF,AF,80,334.0
SLC,BOI,WN,WN,60,256.0
TXL,MUC,LH,LH,70,265.0
CAN,KWE,SZ,SZ,80,403.0
CDG,LUX,LG,AF,55,145.0
CDG,LGW,BA,BA,70,176.0
BDS,LIN,AP,AP,95,481.0
GCM,MIA,KX,KX,80,400.0
TXL,HAM,LH,LH,50,139.0
CAN,CKG,SZ,SZ,110,526.0
CAN,CTU,SZ,SZ,120,665.0
LAS,SAN,WN,WN,65,225.0
LAS,PHX,WN,WN,65,224.0
LAS,RNO,WN,WN,75,302.0
GCM,CYB,KX,KX,30,88.0
CDG,WAW,AF,AF,135,721.0
ABZ,LGW,BA,BA,110,366.0
LAS,LAX,WN,WN,70,209.0
IND,JAX,WN,WN,110,598.0
CAN,PEK,HU,HU,280,1024.0
CAN,CKG,HU,HU,105,526.0
MSY,MCO,WN,WN,95,478.0
MSY,YYZ,AC,AC,175,969.0
ARN,LGW,BA,BA,165,802.0
LAS,SMF,WN,WN,85,351.0
SLC,RNO,WN,WN,90,361.0
ARN,SVO,SU,SU,135,662.0
MSY,TPA,WN,WN,85,428.0
BOM,MCT,GF,GF,165,856.0
MSY,BNA,WN,WN,85,411.0
AYT,IST,TK,TK,75,282.0
CDG,AMS,KL,KL,75,216.0
ARN,AMS,KL,KL,140,624.0
SYX,CAN,HU,HU,70,382.0
LAS,MAF,WN,WN,130,693.0
KMG,SHA,FM,FM,145,1039.0
IND,MDW,WN,WN,50,140.0
ARN,AMS,KL,KL,130,624.0
ARN,LGW,BA,BA,180,802.0
GCM,CYB,KX,KX,30,88.0
MSY,HOU,WN,WN,65,264.0
AEP,IGR,AR,AU,105,576.0
CDG,AMS,KL,KL,75,216.0
CAN,CKG,SZ,SZ,110,526.0
CAN,HAK,HU,HU,60,267.0
CAN,HAK,HU,HU,55,267.0
CDG,LGW,BA,BA,65,176.0
CDG,MAN,BA,BA,80,323.0
TXL,DUS,LH,LH,65,257.0
TZX,IST,TK,TK,105,499.0
KMG,LJG,FM,FM,45,177.0
MUC,SVO,LH,LH,195,1043.0
SVX,SVO,SU,SU,150,779.0
MNL,TAC,PR,PR,75,310.0
OAK,BUR,WN,WN,60,285.0
MNL,KLO,PR,PR,55,187.0
MUC,AMS,KL,KL,105,359.0
KMG,PVG,FM,FM,165,1058.0
CDG,LGW,BA,BA,65,176.0
EDI,LGW,BA,BA,95,310.0
MSY,HOU,WN,WN,70,264.0
MSY,HOU,WN,WN,65,264.0
GCM,MIA,KX,KX,80,400.0
WLG,AKL,NZ,NZ,60,261.0
COR,SCL,LA,LA,95,355.0
TXL,DUS,LH,LH,65,257.0
ORN,ALG,K6,K6,45,202.0
SLC,LAS,WN,WN,80,316.0
ARN,AMS,KL,KL,125,624.0
ARN,AMS,KL,KL,125,624.0
TXL,IST,TK,TK,165,928.0
AEP,MDZ,AR,AU,110,526.0
IST,HAM,TK,TK,205,1064.0
IST,DUS,TK,TK,200,1093.0
FUK,KOJ,EL,EL,40,116.0
BWI,JAX,WN,WN,115,579.0
MCI,PIT,NJ,NJ,120,670.0
MCO,RDU,JI,JI,102,464.0
MCI,DFW,NJ,NJ,95,400.0
KCZ,KIX,EL,EL,40,96.0
ASR,IST,TK,TK,85,350.0
YYZ,YQR,AC,AC,205,1100.0
IAH,YYZ,AC,AC,185,1116.0
YYZ,MCO,AC,AC,185,918.0
FUK,TSJ,EL,EL,35,62.0
YYZ,YQB,AC,AC,85,395.0
PEK,NNG,XW,XW,210,1143.0
SDJ,FUK,EL,EL,130,576.0
DAL,ELP,WN,WN,100,496.0
PER,ADL,AN,AN,165,1144.0
TUL,HOU,WN,WN,90,399.0
SJC,SNA,WN,WN,75,302.0
SJC,BUR,WN,WN,60,263.0
DLC,HRB,XW,XW,80,469.0
YHZ,YUL,C6,C6,95,435.0
SJC,BUR,WN,WN,60,263.0
BNA,MCO,WN,WN,95,538.0
