id,Airline,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
87768,EV,Male,disloyal Customer,49,Business travel,Business,214,3,3,3,4,4,3,4,4,4,4,5,3,5,4,0,0,satisfied
87771,F1900,Female,Loyal Customer,50,Business travel,Business,214,5,4,5,5,4,4,4,5,5,5,5,5,5,3,17,29,satisfied
87775,HA,Male,Loyal Customer,58,Business travel,Business,214,0,5,0,4,2,4,4,4,4,4,4,3,4,5,0,0,satisfied
87776,MQ,Male,Loyal Customer,39,Business travel,Business,143,4,4,2,4,3,5,4,4,4,4,5,4,4,3,0,0,satisfied
87777,NK,Male,Loyal Customer,57,Business travel,Business,143,2,2,2,2,5,4,4,3,3,4,4,5,3,3,49,52,satisfied
87779,OO,Female,Loyal Customer,60,Business travel,Business,214,1,4,4,4,2,3,3,3,3,3,1,3,3,3,0,0,neutral or dissatisfied
87782,AA,Female,Loyal Customer,48,Business travel,Eco,214,1,0,0,3,5,4,3,1,1,1,1,3,1,2,46,49,neutral or dissatisfied
87784,AS,Male,Loyal Customer,59,Business travel,Business,214,4,4,2,4,3,5,5,3,3,4,4,3,3,5,9,0,satisfied
87785,B1898,Male,Loyal Customer,53,Business travel,Business,214,0,5,0,2,5,4,5,5,5,5,5,3,5,3,0,0,satisfied
87786,DL,Female,disloyal Customer,24,Business travel,Business,214,5,5,5,1,4,5,4,4,5,3,5,4,4,4,10,0,satisfied
87787,EV,Male,disloyal Customer,20,Business travel,Business,214,2,1,2,2,4,2,3,4,4,1,2,4,3,4,0,0,neutral or dissatisfied
87788,F1901,Female,Loyal Customer,48,Business travel,Eco,214,2,5,5,5,1,3,3,2,2,2,2,3,2,2,33,26,neutral or dissatisfied
87789,HA,Female,disloyal Customer,38,Business travel,Eco,214,2,4,2,4,2,2,2,2,3,2,4,3,4,2,4,6,neutral or dissatisfied
87790,MQ,Male,disloyal Customer,21,Business travel,Business,214,1,3,1,4,1,1,1,1,2,5,3,4,3,1,0,0,neutral or dissatisfied
87792,NK,Female,disloyal Customer,20,Business travel,Eco,143,3,3,3,4,3,3,3,3,3,4,4,3,4,3,2,13,neutral or dissatisfied
87794,OO,Male,Loyal Customer,51,Business travel,Business,214,1,1,1,1,2,5,4,4,4,4,5,5,4,5,5,0,satisfied
87795,AA,Male,Loyal Customer,33,Business travel,Eco,214,2,2,2,2,2,2,2,2,2,4,4,2,4,2,168,156,neutral or dissatisfied
87797,AS,Female,Loyal Customer,33,Business travel,Business,214,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0,satisfied
87798,B1899,Female,disloyal Customer,33,Business travel,Eco,214,1,4,1,3,5,1,5,5,1,4,3,3,4,5,0,0,neutral or dissatisfied
87800,DL,Female,disloyal Customer,54,Business travel,Eco,214,1,3,1,4,5,1,1,5,2,3,4,3,4,5,0,0,neutral or dissatisfied
87801,EV,Female,disloyal Customer,26,Business travel,Business,214,4,0,4,3,5,4,5,5,4,5,5,3,5,5,0,0,neutral or dissatisfied
87803,F1902,Male,disloyal Customer,57,Business travel,Business,214,1,1,1,2,3,1,3,3,4,1,3,4,3,3,0,0,neutral or dissatisfied
87809,HA,Female,disloyal Customer,44,Business travel,Eco,214,3,0,4,3,1,4,1,1,3,4,4,2,3,1,28,13,neutral or dissatisfied
87811,MQ,Female,Loyal Customer,52,Business travel,Business,214,3,2,2,2,4,3,3,2,2,2,3,3,2,4,4,0,neutral or dissatisfied
87812,NK,Male,Loyal Customer,53,Business travel,Business,214,4,4,4,4,3,5,4,5,5,5,4,5,5,3,0,0,satisfied
87813,OO,Male,Loyal Customer,58,Business travel,Business,214,2,2,2,2,3,4,5,5,5,5,4,5,5,4,9,1,satisfied
87814,AA,Female,disloyal Customer,26,Business travel,Business,214,3,0,3,4,2,3,2,2,5,2,4,3,4,2,0,0,neutral or dissatisfied
87816,AS,Female,Loyal Customer,54,Business travel,Business,214,4,4,4,4,5,5,5,5,5,5,4,5,5,4,0,0,satisfied
87818,B1900,Female,disloyal Customer,27,Business travel,Business,143,3,3,3,4,1,3,1,1,5,2,5,3,4,1,0,0,neutral or dissatisfied
87820,DL,Male,Loyal Customer,47,Business travel,Business,214,2,2,4,2,5,3,3,1,1,2,2,1,1,2,0,0,neutral or dissatisfied
87821,EV,Female,disloyal Customer,16,Business travel,Eco,214,1,2,1,3,2,1,2,2,3,2,4,1,3,2,9,9,neutral or dissatisfied
87823,F1903,Male,disloyal Customer,39,Business travel,Business,214,5,5,5,5,1,5,1,1,5,1,5,1,3,1,5,0,satisfied
87824,HA,Female,Loyal Customer,44,Business travel,Eco,214,4,3,3,3,4,5,1,4,4,4,4,5,4,3,6,0,satisfied
87827,MQ,Male,disloyal Customer,38,Business travel,Business,214,1,1,1,1,4,1,3,4,1,4,2,3,5,4,0,0,neutral or dissatisfied
87828,NK,Male,Loyal Customer,49,Business travel,Eco,214,5,4,4,4,5,5,5,5,4,2,4,3,2,5,1,0,satisfied
87829,OO,Female,disloyal Customer,27,Business travel,Eco,214,3,5,3,3,4,3,4,4,1,1,5,1,5,4,0,0,neutral or dissatisfied
87830,AA,Female,Loyal Customer,36,Business travel,Eco,143,4,3,3,3,4,4,4,4,3,1,5,3,2,4,2,0,satisfied
87831,AS,Male,Loyal Customer,21,Personal Travel,Eco,214,2,4,2,4,4,2,1,4,3,1,2,5,4,4,4,0,neutral or dissatisfied
87832,B1901,Male,Loyal Customer,67,Personal Travel,Eco,214,4,0,4,5,5,4,5,5,1,5,4,1,1,5,0,0,satisfied
87833,DL,Female,Loyal Customer,69,Personal Travel,Eco,214,1,0,1,1,3,5,4,4,4,1,4,5,4,4,0,0,neutral or dissatisfied
87834,EV,Female,Loyal Customer,31,Personal Travel,Eco,214,1,4,1,4,4,1,4,4,1,5,3,4,3,4,2,0,neutral or dissatisfied
87835,F1904,Female,Loyal Customer,49,Personal Travel,Eco,214,2,4,0,3,3,1,5,5,5,0,3,2,5,3,0,0,neutral or dissatisfied
87836,HA,Male,Loyal Customer,51,Personal Travel,Eco,214,2,0,2,2,5,2,3,5,3,4,5,3,4,5,38,66,neutral or dissatisfied
87838,MQ,Female,Loyal Customer,45,Personal Travel,Eco,214,2,0,0,4,3,4,4,4,4,0,5,3,4,3,0,0,neutral or dissatisfied
87839,NK,Female,Loyal Customer,38,Personal Travel,Eco,214,1,4,1,4,5,1,5,5,1,1,3,1,3,5,20,17,neutral or dissatisfied
87840,OO,Male,Loyal Customer,8,Personal Travel,Eco,214,2,4,2,4,5,2,5,5,4,3,3,1,1,5,0,7,neutral or dissatisfied
87843,AA,Female,Loyal Customer,20,Personal Travel,Eco,214,4,4,4,3,1,4,1,1,4,1,3,4,3,1,0,0,neutral or dissatisfied
87844,AS,Female,Loyal Customer,47,Personal Travel,Eco,214,3,0,3,3,5,2,2,5,5,3,2,2,5,3,0,0,neutral or dissatisfied
87845,B1902,Male,Loyal Customer,51,Personal Travel,Eco,214,3,2,3,4,4,3,4,4,4,4,4,3,3,4,0,0,neutral or dissatisfied
87847,DL,Male,Loyal Customer,16,Personal Travel,Eco,214,1,2,1,4,3,1,5,3,4,3,4,4,3,3,80,85,neutral or dissatisfied
87848,EV,Female,Loyal Customer,48,Personal Travel,Eco,143,3,3,3,2,1,1,3,3,3,3,3,1,3,3,0,0,neutral or dissatisfied
87849,F1905,Male,Loyal Customer,23,Personal Travel,Eco,214,2,0,2,2,4,2,4,4,5,4,5,5,3,4,0,0,neutral or dissatisfied
87850,HA,Male,Loyal Customer,53,Personal Travel,Eco,214,2,4,2,3,1,2,1,1,3,5,5,4,5,1,3,0,neutral or dissatisfied
87851,MQ,Female,Loyal Customer,14,Personal Travel,Eco,214,2,1,2,4,3,2,3,3,3,2,5,4,1,3,0,0,neutral or dissatisfied
87852,NK,Female,Loyal Customer,59,Personal Travel,Eco,214,4,2,0,2,0,2,2,1,2,3,3,2,1,2,198,206,neutral or dissatisfied
87853,OO,Female,Loyal Customer,57,Personal Travel,Eco,214,3,0,0,4,2,3,3,5,5,0,5,5,5,2,31,43,neutral or dissatisfied
87854,AA,Male,disloyal Customer,60,Personal Travel,Eco,214,2,4,0,4,1,0,1,1,3,5,3,4,3,1,0,0,neutral or dissatisfied
87855,AS,Female,Loyal Customer,51,Personal Travel,Eco,214,3,0,3,2,4,4,5,1,1,3,1,1,1,3,0,3,neutral or dissatisfied
87856,B1903,Female,Loyal Customer,46,Personal Travel,Eco,214,2,0,2,3,4,5,5,3,3,2,3,5,3,2,15,13,neutral or dissatisfied
87858,DL,Female,Loyal Customer,9,Personal Travel,Eco,214,1,3,0,3,1,0,1,1,4,4,3,2,4,1,0,0,neutral or dissatisfied
87859,EV,Male,Loyal Customer,14,Personal Travel,Eco,214,3,1,3,1,2,3,2,2,4,4,1,3,2,2,0,0,neutral or dissatisfied
87860,F1906,Female,Loyal Customer,41,Personal Travel,Eco,214,2,0,2,3,2,2,1,2,5,5,4,3,5,2,10,15,neutral or dissatisfied
87861,HA,Male,Loyal Customer,23,Personal Travel,Eco,214,3,2,3,3,5,3,5,5,3,1,4,2,4,5,0,0,neutral or dissatisfied
87862,MQ,Female,Loyal Customer,52,Personal Travel,Eco,214,3,0,0,2,2,4,5,5,5,0,5,5,5,5,1,6,neutral or dissatisfied
87864,NK,Female,Loyal Customer,47,Personal Travel,Eco,214,3,3,0,4,2,4,3,2,2,0,2,2,2,1,0,0,neutral or dissatisfied
87865,OO,Male,Loyal Customer,19,Personal Travel,Eco,214,1,0,0,4,1,0,1,1,4,4,5,3,5,1,0,0,neutral or dissatisfied
87866,AA,Female,Loyal Customer,39,Personal Travel,Eco,214,3,1,3,2,4,3,4,4,4,4,2,4,2,4,0,0,neutral or dissatisfied
87868,AS,Female,disloyal Customer,44,Business travel,Business,214,5,5,5,4,3,5,3,3,3,5,5,4,4,3,0,0,satisfied
87872,B1904,Female,disloyal Customer,40,Business travel,Business,214,1,0,0,4,5,0,2,5,3,4,4,3,4,5,11,6,neutral or dissatisfied
87873,DL,Female,disloyal Customer,26,Business travel,Business,214,5,5,5,3,4,5,4,4,4,4,4,4,5,4,0,1,satisfied
87874,EV,Female,Loyal Customer,63,Business travel,Eco Plus,214,2,2,2,2,3,2,2,2,2,2,2,3,2,4,12,1,neutral or dissatisfied
87875,F1907,Female,Loyal Customer,31,Business travel,Eco Plus,214,1,3,3,3,1,1,1,1,3,3,4,4,4,1,11,7,neutral or dissatisfied
87876,HA,Female,Loyal Customer,56,Business travel,Business,214,3,3,3,3,5,5,4,4,4,4,5,3,4,3,4,5,satisfied
87879,MQ,Female,Loyal Customer,49,Business travel,Eco Plus,214,2,1,1,1,1,3,2,2,2,2,2,1,2,3,0,0,neutral or dissatisfied
87880,NK,Female,Loyal Customer,32,Personal Travel,Eco Plus,214,4,3,0,2,3,0,3,3,5,1,4,2,1,3,0,0,neutral or dissatisfied
87882,OO,Male,Loyal Customer,43,Personal Travel,Eco Plus,214,2,3,2,2,5,2,5,5,3,5,5,2,4,5,0,4,neutral or dissatisfied
87883,AA,Male,Loyal Customer,31,Personal Travel,Eco Plus,214,1,0,1,3,1,4,5,3,4,4,4,5,3,5,145,136,neutral or dissatisfied
87884,AS,Female,Loyal Customer,49,Personal Travel,Eco Plus,214,1,4,0,1,1,2,1,1,1,0,1,3,1,3,2,0,neutral or dissatisfied
87887,B1905,Male,Loyal Customer,33,Business travel,Eco Plus,214,0,0,0,4,2,0,2,2,1,1,3,2,4,2,0,0,satisfied
87892,DL,Male,disloyal Customer,26,Business travel,Business,271,3,4,3,4,5,3,5,5,4,2,5,3,5,5,4,4,neutral or dissatisfied
87893,EV,Female,disloyal Customer,54,Business travel,Business,250,5,5,5,4,4,5,4,4,4,2,5,4,5,4,0,4,satisfied
87894,F1908,Male,Loyal Customer,46,Business travel,Business,271,1,1,1,1,2,4,5,5,5,5,5,3,5,4,5,0,satisfied
87903,HA,Female,disloyal Customer,46,Business travel,Business,406,4,4,4,3,1,4,1,1,5,3,5,4,5,1,0,0,neutral or dissatisfied
87905,MQ,Female,Loyal Customer,41,Business travel,Business,270,0,0,0,4,3,5,4,4,4,4,4,4,4,4,27,27,satisfied
87911,NK,Male,disloyal Customer,24,Business travel,Business,271,5,0,5,1,1,5,1,1,3,2,4,3,5,1,0,0,satisfied
87913,OO,Male,Loyal Customer,36,Business travel,Business,250,0,1,1,1,2,5,5,3,3,3,3,3,3,5,3,0,satisfied
87914,AA,Female,Loyal Customer,48,Business travel,Business,404,5,5,5,5,2,5,5,3,3,4,3,4,3,4,0,0,satisfied
87922,AS,Female,disloyal Customer,22,Business travel,Eco,270,1,2,1,3,1,1,1,1,4,3,4,1,3,1,43,37,neutral or dissatisfied
87923,B1906,Male,Loyal Customer,37,Business travel,Business,270,5,5,5,5,5,4,4,5,5,5,5,4,5,4,95,93,satisfied
87924,DL,Male,disloyal Customer,20,Business travel,Eco,406,3,5,3,1,5,3,4,5,4,4,4,4,4,5,0,0,neutral or dissatisfied
87936,EV,Female,Loyal Customer,45,Business travel,Business,115,5,5,5,5,5,4,4,5,5,4,4,4,5,5,16,28,satisfied
87937,F1909,Male,disloyal Customer,39,Business travel,Business,270,2,2,2,4,1,2,1,1,3,3,4,3,4,1,0,0,neutral or dissatisfied
87943,HA,Female,Loyal Customer,36,Personal Travel,Business,240,4,5,4,2,4,3,3,5,5,4,5,5,5,4,69,66,neutral or dissatisfied
87944,MQ,Male,Loyal Customer,7,Personal Travel,Business,250,3,5,3,4,3,3,3,3,3,5,5,5,4,3,0,3,neutral or dissatisfied
87946,NK,Male,Loyal Customer,15,Personal Travel,Business,240,3,5,0,5,3,0,3,3,5,3,4,5,5,3,0,0,neutral or dissatisfied
87949,OO,Female,Loyal Customer,13,Personal Travel,Business,223,2,5,0,5,3,0,3,3,4,3,4,5,5,3,0,0,neutral or dissatisfied
87950,AA,Male,Loyal Customer,38,Personal Travel,Business,240,2,4,2,4,2,4,4,4,4,2,1,3,4,3,0,0,neutral or dissatisfied
87951,AS,Male,Loyal Customer,43,Personal Travel,Business,404,1,4,1,4,3,4,5,4,4,1,4,3,4,5,0,0,neutral or dissatisfied
87952,B1907,Male,Loyal Customer,23,Personal Travel,Business,366,3,4,3,3,4,3,4,4,5,2,5,3,5,4,0,0,neutral or dissatisfied
87957,DL,Female,disloyal Customer,22,Business travel,Business,240,5,4,5,3,2,4,2,2,5,4,5,3,5,2,0,12,satisfied
87958,EV,Male,Loyal Customer,23,Business travel,Business,270,2,2,2,2,4,4,4,4,3,3,5,4,4,4,65,60,satisfied
87965,F1910,Male,disloyal Customer,25,Business travel,Business,250,5,0,5,3,1,5,1,1,4,5,5,4,5,1,11,4,satisfied
87966,HA,Female,Loyal Customer,36,Business travel,Business,271,0,0,0,4,4,5,5,4,4,4,4,5,4,5,0,0,satisfied
87982,MQ,Female,Loyal Customer,55,Business travel,Business,271,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0,satisfied
87983,NK,Male,Loyal Customer,32,Business travel,Business,223,1,1,1,1,5,5,4,5,5,4,4,3,4,5,0,0,satisfied
87986,OO,Male,disloyal Customer,46,Business travel,Business,406,3,3,3,4,1,3,1,1,3,5,4,4,4,1,25,18,neutral or dissatisfied
87987,AA,Male,disloyal Customer,34,Business travel,Business,270,1,0,0,3,5,0,5,5,3,5,4,5,5,5,56,57,neutral or dissatisfied
87995,AS,Female,Loyal Customer,53,Business travel,Business,404,2,2,2,2,3,5,5,2,2,2,2,5,2,3,25,20,satisfied
87996,B1908,Male,disloyal Customer,37,Business travel,Business,250,5,5,5,3,3,5,3,3,4,3,4,4,4,3,0,0,satisfied
87997,DL,Male,disloyal Customer,26,Business travel,Business,271,4,1,4,4,2,4,2,2,4,4,5,4,4,2,0,58,satisfied
87999,EV,Male,Loyal Customer,44,Business travel,Business,270,2,2,2,2,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
88000,F1911,Female,disloyal Customer,26,Business travel,Eco,404,2,2,2,4,2,2,2,2,3,5,3,2,3,2,0,0,neutral or dissatisfied
88017,HA,Male,disloyal Customer,66,Business travel,Business,404,1,1,1,5,5,1,5,5,3,2,4,4,5,5,0,6,neutral or dissatisfied
88019,MQ,Female,disloyal Customer,38,Business travel,Business,406,2,2,2,2,1,2,1,1,4,2,4,3,5,1,0,5,neutral or dissatisfied
88020,NK,Male,Loyal Customer,47,Business travel,Business,250,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0,satisfied
88024,OO,Male,disloyal Customer,23,Business travel,Business,404,4,0,4,2,1,4,1,1,4,4,5,4,5,1,0,2,satisfied
88025,AA,Male,disloyal Customer,44,Business travel,Business,404,3,3,3,3,2,3,1,2,3,2,5,3,4,2,0,0,neutral or dissatisfied
88036,AS,Male,disloyal Customer,21,Business travel,Business,223,4,4,4,5,4,4,2,4,4,5,5,4,4,4,0,0,satisfied
88045,B1909,Female,Loyal Customer,58,Business travel,Business,240,5,5,5,5,4,5,4,4,4,4,4,3,4,4,0,0,satisfied
88046,DL,Male,disloyal Customer,24,Business travel,Eco,270,2,0,2,5,2,2,2,2,3,2,4,3,5,2,8,1,neutral or dissatisfied
88062,EV,Male,Loyal Customer,47,Business travel,Business,406,2,2,2,2,3,5,5,4,4,4,4,5,4,4,44,50,satisfied
88064,F1912,Female,disloyal Customer,24,Business travel,Business,404,5,5,5,3,2,5,2,2,5,4,4,3,4,2,0,0,satisfied
88077,HA,Male,disloyal Customer,25,Business travel,Business,404,5,0,5,1,5,5,5,5,5,5,4,5,4,5,0,3,satisfied
88078,MQ,Male,Loyal Customer,55,Business travel,Business,406,5,5,5,5,2,5,4,4,4,4,4,5,4,3,2,0,satisfied
88082,NK,Female,Loyal Customer,44,Business travel,Business,223,5,5,5,5,4,4,4,3,3,4,4,3,3,4,14,22,satisfied
88089,OO,Female,Loyal Customer,56,Business travel,Business,240,2,2,2,2,5,5,5,5,2,4,4,5,5,5,147,139,satisfied
88091,AA,Male,Loyal Customer,49,Business travel,Business,250,0,0,0,3,3,4,4,4,4,4,4,3,4,4,45,39,satisfied
88093,AS,Female,Loyal Customer,36,Business travel,Business,223,4,4,4,4,5,5,4,5,5,5,5,3,5,5,3,4,satisfied
88108,B1910,Female,disloyal Customer,36,Business travel,Business,404,2,2,2,1,4,2,4,4,4,2,5,4,5,4,19,28,neutral or dissatisfied
88110,DL,Female,Loyal Customer,49,Business travel,Business,271,0,0,0,4,5,5,4,1,1,1,1,5,1,5,44,42,satisfied
88113,EV,Male,disloyal Customer,25,Business travel,Business,223,5,0,5,1,4,5,4,4,3,3,4,4,5,4,8,14,satisfied
88115,F1913,Male,disloyal Customer,20,Business travel,Eco,240,5,0,5,2,2,5,2,2,5,3,4,4,5,2,0,0,satisfied
88116,HA,Female,disloyal Customer,24,Business travel,Eco,404,2,0,2,5,1,2,1,1,3,3,5,4,4,1,9,6,neutral or dissatisfied
88118,MQ,Male,Loyal Customer,51,Business travel,Business,406,5,5,5,5,5,4,5,4,4,4,4,4,4,4,9,4,satisfied
88119,NK,Male,disloyal Customer,37,Business travel,Business,404,5,5,5,1,4,5,4,4,4,3,4,5,4,4,25,22,satisfied
88120,OO,Male,Loyal Customer,64,Business travel,Business,406,1,1,1,1,3,4,4,5,5,5,5,3,5,3,23,17,satisfied
88121,AA,Female,Loyal Customer,45,Business travel,Business,270,2,2,2,2,2,5,5,4,4,4,4,3,4,3,2,0,satisfied
88129,AS,Male,Loyal Customer,43,Business travel,Business,270,3,3,3,3,2,4,5,4,4,4,4,3,4,4,35,43,satisfied
88132,B1911,Male,disloyal Customer,23,Business travel,Eco,366,2,5,1,1,2,1,2,2,4,3,4,3,5,2,36,31,neutral or dissatisfied
88133,DL,Female,Loyal Customer,46,Business travel,Business,404,3,3,3,3,2,4,5,4,4,4,4,5,4,5,17,6,satisfied
88141,EV,Male,disloyal Customer,42,Business travel,Business,270,5,5,5,1,5,5,5,5,3,4,5,3,4,5,11,9,satisfied
88142,F1914,Male,Loyal Customer,45,Business travel,Business,404,1,1,1,1,3,5,5,4,4,5,4,5,4,5,0,8,satisfied
88144,HA,Male,Loyal Customer,50,Business travel,Business,366,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
88161,MQ,Male,disloyal Customer,27,Business travel,Business,271,2,2,2,4,3,2,3,3,5,5,5,5,4,3,0,0,neutral or dissatisfied
88170,NK,Male,Loyal Customer,40,Business travel,Business,406,3,3,3,3,5,4,4,5,5,5,5,5,5,4,7,0,satisfied
88178,OO,Female,Loyal Customer,60,Business travel,Eco,270,2,1,1,1,2,3,4,2,2,2,2,4,2,3,38,34,neutral or dissatisfied
88179,AA,Female,disloyal Customer,23,Business travel,Eco,250,0,4,0,3,3,0,3,3,4,3,5,4,5,3,18,12,satisfied
88188,AS,Female,disloyal Customer,27,Business travel,Business,270,3,3,3,3,4,3,4,4,4,4,4,5,4,4,0,0,neutral or dissatisfied
88200,B1912,Female,Loyal Customer,50,Business travel,Business,250,3,3,3,3,4,4,5,4,4,4,4,5,4,4,0,0,satisfied
88205,DL,Male,Loyal Customer,38,Business travel,Business,271,1,1,1,1,3,5,4,5,5,5,5,3,5,5,3,4,satisfied
88206,EV,Male,Loyal Customer,35,Business travel,Business,404,3,3,3,3,2,5,5,5,5,5,5,3,5,5,1,0,satisfied
88208,F1915,Female,Loyal Customer,35,Business travel,Eco,250,3,2,3,3,3,4,3,3,1,5,4,4,4,3,23,8,neutral or dissatisfied
88209,HA,Male,disloyal Customer,37,Business travel,Business,404,5,5,5,1,1,5,1,1,4,5,4,5,5,1,0,0,satisfied
88213,MQ,Male,disloyal Customer,17,Business travel,Eco,404,2,2,2,4,2,2,2,2,4,3,3,3,3,2,0,0,neutral or dissatisfied
88214,NK,Male,Loyal Customer,53,Business travel,Business,366,2,2,2,2,3,5,4,4,4,4,4,5,4,4,0,0,satisfied
88218,OO,Female,disloyal Customer,37,Business travel,Business,404,2,2,2,4,1,2,4,1,4,3,5,5,4,1,0,0,neutral or dissatisfied
88220,AA,Male,disloyal Customer,77,Business travel,Business,404,1,1,1,1,4,4,4,3,3,1,3,4,3,4,0,0,neutral or dissatisfied
88221,AS,Female,Loyal Customer,51,Business travel,Eco,366,3,4,4,4,3,2,3,3,3,3,3,4,3,2,7,4,neutral or dissatisfied
88227,B1913,Female,Loyal Customer,77,Business travel,Business,270,4,2,2,2,1,4,3,4,4,4,4,1,4,4,3,4,neutral or dissatisfied
88229,DL,Male,Loyal Customer,40,Business travel,Business,404,3,3,5,3,3,4,4,4,4,4,4,5,4,5,0,0,satisfied
88231,EV,Female,Loyal Customer,38,Business travel,Eco,404,2,2,2,2,2,2,2,2,3,2,3,2,3,2,0,0,neutral or dissatisfied
88233,F1916,Female,Loyal Customer,22,Business travel,Business,250,5,5,5,5,5,5,5,5,4,4,5,4,4,5,0,0,satisfied
88239,HA,Male,Loyal Customer,37,Business travel,Business,404,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,5,satisfied
88241,MQ,Female,Loyal Customer,47,Business travel,Business,406,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0,satisfied
88248,NK,Female,Loyal Customer,59,Business travel,Business,270,1,1,1,1,3,4,5,3,3,4,3,5,3,5,0,0,satisfied
88253,OO,Female,disloyal Customer,34,Business travel,Eco,270,2,4,2,3,2,2,2,2,2,5,3,2,3,2,0,0,neutral or dissatisfied
88254,AA,Male,Loyal Customer,48,Business travel,Eco,406,3,5,5,5,3,3,3,3,3,3,3,4,3,3,0,0,neutral or dissatisfied
88258,AS,Female,Loyal Customer,43,Business travel,Eco,406,4,4,4,4,3,3,3,4,4,4,4,1,4,3,0,15,neutral or dissatisfied
88261,B1914,Female,Loyal Customer,35,Business travel,Eco,250,2,1,4,4,2,2,2,2,1,1,3,2,4,2,3,0,neutral or dissatisfied
88271,DL,Female,Loyal Customer,56,Business travel,Business,404,5,5,5,5,2,4,4,4,4,4,4,4,4,3,0,0,satisfied
88279,EV,Male,Loyal Customer,53,Business travel,Eco,404,2,2,2,2,2,2,2,2,3,1,3,3,4,2,7,2,neutral or dissatisfied
88281,F1917,Female,Loyal Customer,62,Business travel,Eco,250,2,4,4,4,1,3,3,2,2,2,2,1,2,3,0,0,neutral or dissatisfied
88283,HA,Female,disloyal Customer,62,Business travel,Business,271,3,3,3,3,2,3,2,2,4,5,5,5,5,2,0,0,neutral or dissatisfied
88287,MQ,Female,Loyal Customer,58,Business travel,Eco,271,2,2,2,2,4,2,2,2,2,2,2,1,2,1,0,6,neutral or dissatisfied
88290,NK,Female,Loyal Customer,41,Business travel,Business,406,3,1,3,1,3,4,4,3,3,3,3,1,3,2,0,0,neutral or dissatisfied
88291,OO,Female,disloyal Customer,37,Business travel,Eco,404,2,1,2,4,1,2,1,1,4,1,4,3,4,1,0,0,neutral or dissatisfied
88298,AA,Male,Loyal Customer,57,Business travel,Eco,223,1,5,5,5,1,1,1,1,4,3,2,2,3,1,22,17,neutral or dissatisfied
88299,AS,Female,disloyal Customer,38,Business travel,Eco,271,2,4,2,3,3,2,3,3,1,4,4,3,4,3,0,0,neutral or dissatisfied
88302,B1915,Female,Loyal Customer,46,Business travel,Business,366,2,2,2,2,3,5,4,5,5,5,5,3,5,5,78,74,satisfied
88303,DL,Male,disloyal Customer,36,Business travel,Business,271,2,1,1,5,3,1,1,3,5,3,4,5,4,3,104,101,neutral or dissatisfied
88307,EV,Male,Loyal Customer,41,Business travel,Business,406,2,2,5,2,4,5,4,3,3,3,3,4,3,5,0,0,satisfied
88308,F1918,Male,disloyal Customer,22,Business travel,Eco,271,3,0,3,4,2,3,2,2,4,2,4,3,5,2,0,0,neutral or dissatisfied
88311,HA,Male,Loyal Customer,39,Business travel,Eco,406,1,3,3,3,1,1,1,1,1,2,4,2,4,1,0,2,neutral or dissatisfied
88315,MQ,Female,disloyal Customer,25,Business travel,Business,406,1,5,1,1,1,1,1,1,5,4,5,3,4,1,1,0,neutral or dissatisfied
88316,NK,Male,disloyal Customer,38,Business travel,Eco,406,3,2,3,3,3,3,3,3,4,2,3,1,4,3,4,0,neutral or dissatisfied
88318,OO,Female,disloyal Customer,40,Business travel,Business,406,2,2,2,4,1,2,1,1,1,4,3,2,3,1,0,0,neutral or dissatisfied
88320,AA,Female,disloyal Customer,25,Business travel,Business,240,5,0,5,4,3,5,3,3,4,2,5,4,5,3,17,15,satisfied
88325,AS,Female,Loyal Customer,38,Business travel,Business,406,3,3,3,3,3,4,4,3,3,3,3,3,3,2,1,0,neutral or dissatisfied
88326,B1916,Female,Loyal Customer,39,Business travel,Eco,404,2,3,3,3,2,1,2,2,4,2,4,3,4,2,28,51,neutral or dissatisfied
88328,DL,Male,Loyal Customer,42,Business travel,Business,404,2,5,5,5,4,2,3,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
88335,EV,Male,Loyal Customer,37,Business travel,Eco,250,4,3,3,3,4,3,4,4,4,5,3,2,4,4,0,0,neutral or dissatisfied
88344,F1919,Male,Loyal Customer,48,Business travel,Eco,271,3,1,1,1,3,3,3,3,2,5,3,2,3,3,0,0,neutral or dissatisfied
88345,HA,Female,disloyal Customer,44,Business travel,Business,406,2,2,2,3,3,2,3,3,5,5,5,3,4,3,14,5,neutral or dissatisfied
88352,MQ,Female,disloyal Customer,38,Business travel,Eco,250,2,1,2,4,5,2,5,5,4,4,3,4,3,5,0,0,neutral or dissatisfied
88353,NK,Female,Loyal Customer,41,Business travel,Eco,271,4,5,5,5,4,4,4,4,1,5,3,1,3,4,1,0,neutral or dissatisfied
