Origin,Origin Airport Name,Origin City Name,Origin Country Name,Origin Region Name,Destination,Destination Airport Name,Destination City Name,Destination Country Name,Destination Region Name,Marketing_Airline,Operating_Airline,Marketing Airline Name,Operating Airline Name,Code Share,Fleet,Manufacturer,Flight No,Effective Date,Discontinued Date,Departure Time,Arrival Time,Flight_Duration,Departure Terminal,Arrival Terminal,Restricted Code,Frequency,Schedule Type,DepCount,Operating Airline   Capacity,Operating Airline   ASM(Nautical)(Millions),Distance
AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,NBO,JOMO KENYATTA INTERNATIONAL AIRPORT,NAIROBI,KENYA,EAST AFRICA,KQ,KQ,Kenya Airways,Kenya Airways,NO,310,AIRBUS,117,20001106,20001106,20:05,6:35,510,,, , 1------ ,AIR,1,210,0.76,3632.0
BHX,BIRMINGHAM AIRPORT,BIRMINGHAM,UNITED KINGDOM,WESTERN EUROPE,TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,HY,HY,Uzbekistan Airways,Uzbekistan Airways,NO,757,BOEING,214,20001103,20001130,11:45,23:45,420,M,, , ----5-- ,AIR,1,210,0.61,2886.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,MXP,MALPENSA AIRPORT,MILAN,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M1M,MCDONNELL-DOUGLAS,621,20001101,20001130,16:05,12:30,685,B,1, , 1------ ,AIR,1,210,1.1,5246.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,NG,L4,LAUDA AIR LUFTFAHRT AG,LINEA TURISTICA AEREOTUY L.T.A. C.A.,NO,767,BOEING,6,20001104,20001118,2:00,7:25,685,2,, , -----6- ,AIR,1,210,0.96,4577.0
MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,62,20001103,20001130,21:30,6:10,700,,, , ----5-- ,AIR,1,210,1.02,4842.0
SEL,METROPOLITAN AREA,SEOUL,SOUTH KOREA,FAR EAST ASIA,TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,OZ,OZ,"Asiana Airlines, Inc.","Asiana Airlines, Inc.",NO,767,BOEING,573,20001103,20001130,17:30,21:20,470,1,, , ----5-- ,AIR,1,210,0.55,2631.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,WESTERN EUROPE,NG,L4,LAUDA AIR LUFTFAHRT AG,LINEA TURISTICA AEREOTUY L.T.A. C.A.,NO,767,BOEING,22,20001106,20001120,23:05,4:35,690,2,, , 1------ ,AIR,1,210,0.96,4577.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,RAR,RAROTONGA ISLAND AIRPORT,RAROTONGA,COOK ISLANDS,PACIFIC,NZ,NZ,Air New Zealand Limited,Air New Zealand Limited,NO,767,BOEING,53,20001104,20001130,18:55,3:00,605,2,, , -----6- ,AIR,1,210,0.86,4094.0
LAX,LOS ANGELES INTERNATIONAL AIRPORT,LOS ANGELES,UNITED STATES,NORTH AMERICA,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,322,20001101,20001130,13:40,13:15,755,4,2, , 1------ ,AIR,1,210,1.11,5283.0
MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,DEL,INDIRA GANDHI INTERNATIONAL AIRPORT,DELHI,INDIA,ASIA SUB-CONTINENT,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,744,20001101,20001130,9:00,18:00,450,,2, , --3---- ,AIR,1,210,0.67,3183.0
MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,GVA,GENEVA INTERNATIONAL AIRPORT,GENEVA,SWITZERLAND,WESTERN EUROPE,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,48,20001102,20001130,22:55,7:25,690,,M, , ---4--- ,AIR,1,210,1.03,4915.0
MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,60,20001105,20001130,9:20,18:00,700,,B, , ------7 ,AIR,1,210,1.03,4895.0
OPO,PORTO AIRPORT,PORTO,PORTUGAL,WESTERN EUROPE,REC,GUARARAPES INTERNATIONAL AIRPORT,RECIFE,BRAZIL,SOUTH AMERICA,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1507,20001102,20001130,18:10,0:05,475,,, , ---4--- ,AIR,1,210,0.7,3327.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,71,20001101,20001130,19:20,9:30,670,B,, , ------7 ,AIR,1,210,1.03,4895.0
GVA,GENEVA INTERNATIONAL AIRPORT,GENEVA,SWITZERLAND,WESTERN EUROPE,MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,59,20001103,20001130,17:30,7:25,655,M,, , ----5-- ,AIR,1,210,1.03,4915.0
DOH,HAMAD INTERNATIONAL AIRPORT,DOHA,QATAR,GULF,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,KL,KL,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,NO,767,BOEING,437,20001101,20001130,0:45,6:15,450,,, , --3---- ,AIR,1,210,0.56,2667.0
OPO,PORTO AIRPORT,PORTO,PORTUGAL,WESTERN EUROPE,CCS,SIMON BOLIVAR INTL AIRPORT,CARACAS,VENEZUELA,SOUTH AMERICA,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1413,20001104,20001130,16:35,20:50,495,,, , -----6- ,AIR,1,210,0.75,3575.0
BOG,EL DORADO INTL AIRPORT,BOGOTA,COLOMBIA,SOUTH AMERICA,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,AV,AV,Aerovias del Continente Americano,Aerovias del Continente Americano,NO,767,BOEING,16,20001101,20001130,16:40,7:55,615,1,2, , --3---- ,AIR,1,210,0.96,4594.0
DEL,INDIRA GANDHI INTERNATIONAL AIRPORT,DELHI,INDIA,ASIA SUB-CONTINENT,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,536,20001101,20001130,7:40,12:30,440,2,2, , --3---- ,AIR,1,210,0.5,2365.0
STN,STANSTED AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,YYZ,LESTER B. PEARSON INTL AIRPORT,TORONTO,CANADA,NORTH AMERICA,QN,QN,Skytrans Regional PTY Ltd.,Skytrans Regional PTY Ltd.,NO,310,AIRBUS,727,20001101,20001101,14:25,17:20,475,,3, , --3---- ,AIR,1,210,0.65,3106.0
REC,GUARARAPES INTERNATIONAL AIRPORT,RECIFE,BRAZIL,SOUTH AMERICA,LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1504,20001101,20001130,21:50,7:00,430,,, , 1------ ,AIR,1,210,0.67,3197.0
DEL,INDIRA GANDHI INTERNATIONAL AIRPORT,DELHI,INDIA,ASIA SUB-CONTINENT,MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,745,20001101,20001130,19:45,1:30,435,2,, , --3---- ,AIR,1,210,0.67,3183.0
DEL,INDIRA GANDHI INTERNATIONAL AIRPORT,DELHI,INDIA,ASIA SUB-CONTINENT,SVO,SHEREMETYEVO AIRPORT,MOSCOW,RUSSIA,EASTERN EUROPE,SU,SU,PJSC Aeroflot,PJSC Aeroflot,NO,767,BOEING,554,20001104,20001130,1:55,6:30,425,2,2, , -----6- ,AIR,1,210,0.5,2365.0
MUC,MUNICH INTERNATIONAL,MUNICH,GERMANY,WESTERN EUROPE,MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,73,20001104,20001130,17:30,7:40,670,,, , -----6- ,AIR,1,210,1.02,4842.0
PUJ,PUNTA CANA INTL AIRPORT,PUNTA CANA,DOMINICAN REPUBLIC,CARIBBEAN,LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1425,20001101,20001130,1:00,12:30,450,,, , --3---- ,AIR,1,210,0.69,3298.0
PER,PERTH INTERNATIONAL AIRPORT,PERTH,AUSTRALIA,AUSTRALIA,MRU,SIR S. RAMGOOLAM INTL AIRPORT,MAURITIUS,MAURITIUS,EAST AFRICA,MK,MK,Air Mauritius Ltd,Air Mauritius Ltd,NO,762,BOEING,941,20001104,20001130,23:20,3:30,490,I,, , -----6- ,AIR,1,210,0.67,3184.0
FOR,PINTO MARTINS INTL AIRPORT,FORTALEZA,BRAZIL,SOUTH AMERICA,LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1523,20001104,20001130,3:10,11:55,405,,, , -----6- ,AIR,1,210,0.64,3061.0
AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,APW,FALEOLO INTERNATIONAL AIRPORT,APIA,WESTERN SAMOA,PACIFIC,NZ,NZ,Air New Zealand Limited,Air New Zealand Limited,NO,767,BOEING,60,20001104,20001130,18:00,21:50,1670,I,, , -----6- ,AIR,1,210,0.33,1573.0
AKL,AUCKLAND INTERNATIONAL AIRPORT,AUCKLAND,NEW ZEALAND,PACIFIC,RAR,RAROTONGA ISLAND AIRPORT,RAROTONGA,COOK ISLANDS,PACIFIC,NZ,NZ,Air New Zealand Limited,Air New Zealand Limited,NO,767,BOEING,54,20001101,20001130,13:30,18:20,1670,I,, , -2----- ,AIR,1,210,0.34,1633.0
MPM,MAPUTO INTERNATIONAL AIRPORT,MAPUTO,MOZAMBIQUE,EAST AFRICA,LIS,LISBOA AIRPORT,LISBON,PORTUGAL,WESTERN EUROPE,TM,TM,LAM - Linhas Aereas De Mocambi,LAM - Linhas Aereas De Mocambi,NO,767,BOEING,706,20001103,20001130,23:45,8:30,645,,, , ----5-- ,AIR,1,210,0.96,4569.0
EZE,MINISTRO PISTARINI AIRPORT,BUENOS AIRES,ARGENTINA,SOUTH AMERICA,FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,AZ,RD,Alitalia - Societa Aerea Italiana S.p.A,RYAN INTERNATIONAL AIRLINES,NO,M1M,MCDONNELL-DOUGLAS,681,20001101,20001120,13:10,6:00,770,,C, , 1------ ,AIR,1,210,1.27,6059.0
DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,LAD,4 DE FEVEREIRO AIRPORT,LUANDA,ANGOLA,CENTRAL AFRICA,GN,GN,AIR GABON,AIR GABON,NO,762,BOEING,701,20001102,20001130,2:10,7:00,470,1,, , ---4--- ,AIR,1,210,0.68,3219.0
CCS,SIMON BOLIVAR INTL AIRPORT,CARACAS,VENEZUELA,SOUTH AMERICA,OPO,PORTO AIRPORT,PORTO,PORTUGAL,WESTERN EUROPE,TP,TP,TAP Portugal,TAP Portugal,NO,310,AIRBUS,1414,20001104,20001130,22:55,11:00,485,,, , -----6- ,AIR,1,210,0.75,3575.0
AUH,ABU DHABI INTERNATIONAL AIRPORT,ABU DHABI,UNITED ARAB EMIRATES,GULF,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,35,20001101,20001130,1:00,5:35,455,,2, , -2----- ,AIR,1,209,0.55,2633.0
BWN,BRUNEI INTERNATIONAL AIRPORT,BANDAR SERI BEGAWAN,BRUNEI,SOUTHEAST ASIA,BNE,BRISBANE INTERNATIONAL AIRPORT,BRISBANE,AUSTRALIA,AUSTRALIA,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,71,20001103,20001130,17:00,1:45,405,,I, , ----5-- ,AIR,1,209,0.62,2959.0
BWN,BRUNEI INTERNATIONAL AIRPORT,BANDAR SERI BEGAWAN,BRUNEI,SOUTHEAST ASIA,BNE,BRISBANE INTERNATIONAL AIRPORT,BRISBANE,AUSTRALIA,AUSTRALIA,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,71,20001101,20001130,16:00,0:45,405,,I, , 1------ ,AIR,1,209,0.62,2959.0
LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,96,20001102,20001130,12:30,23:40,430,3,1, , ---4--- ,AIR,1,209,0.62,2984.0
DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,96,20001103,20001130,0:50,12:05,435,1,2, , ----5-- ,AIR,1,209,0.66,3163.0
DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,95,20001103,20001130,2:35,6:55,500,1,3, , ----5-- ,AIR,1,209,0.62,2984.0
ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,8,20001101,20001130,21:15,12:30,495,5,, , ----5-- ,AIR,1,209,0.75,3582.0
AUH,ABU DHABI INTERNATIONAL AIRPORT,ABU DHABI,UNITED ARAB EMIRATES,GULF,BWN,BRUNEI INTERNATIONAL AIRPORT,BANDAR SERI BEGAWAN,BRUNEI,SOUTHEAST ASIA,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,94,20001101,20001130,0:40,12:40,480,,, , -2----- ,AIR,1,209,0.77,3674.0
SUJ,SATU MARE AIRPORT,SATU MARE,ROMANIA,EASTERN EUROPE,YUL,PIERRE ELLIOTT TRUDEAU INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,3,20001101,20001130,10:00,12:40,580,,, , ----5-- ,AIR,1,209,0.78,3724.0
YUL,PIERRE ELLIOTT TRUDEAU INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,SUJ,SATU MARE AIRPORT,SATU MARE,ROMANIA,EASTERN EUROPE,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,4,20001101,20001130,20:30,11:35,485,,, , ----5-- ,AIR,1,209,0.78,3724.0
AMS,SCHIPHOL AIRPORT,AMSTERDAM,NETHERLANDS,WESTERN EUROPE,ORD,O'HARE INTERNATIONAL AIRPORT,CHICAGO,UNITED STATES,NORTH AMERICA,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,7,20001101,20001130,16:25,18:35,550,,5, , ----5-- ,AIR,1,209,0.75,3582.0
BKK,SUVARNABHUMI INTERNATIONAL,BANGKOK,THAILAND,SOUTHEAST ASIA,AUH,ABU DHABI INTERNATIONAL AIRPORT,ABU DHABI,UNITED ARAB EMIRATES,GULF,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,35,20001101,20001130,20:15,0:01,406,1,, , 1------ ,AIR,1,209,0.56,2693.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TSR,TRAIAN VUIA AIRPORT,TIMISOARA,ROMANIA,EASTERN EUROPE,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,4,20001101,20001130,18:00,10:00,540,4E,, , --3---- ,AIR,1,209,0.82,3926.0
TSR,TRAIAN VUIA AIRPORT,TIMISOARA,ROMANIA,EASTERN EUROPE,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,3,20001101,20001130,11:40,15:00,620,,4E, , --3---- ,AIR,1,209,0.82,3926.0
OTP,OTOPENI INTERNATIONAL AIRPORT,BUCHAREST,ROMANIA,EASTERN EUROPE,YUL,PIERRE ELLIOTT TRUDEAU INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,7,20001101,20001130,9:15,12:15,600,,, , --3---- ,AIR,1,209,0.82,3946.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,BI,BI,Royal Brunei Airlines,Royal Brunei Airlines,NO,763,BOEING,95,20001102,20001130,21:35,1:25,470,2,1, , ---4--- ,AIR,1,209,0.66,3163.0
YUL,PIERRE ELLIOTT TRUDEAU INTERNATIONAL AIRPORT,MONTREAL,CANADA,NORTH AMERICA,OTP,OTOPENI INTERNATIONAL AIRPORT,BUCHAREST,ROMANIA,EASTERN EUROPE,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,8,20001101,20001130,20:30,12:00,510,,, , --3---- ,AIR,1,209,0.82,3946.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,OTP,OTOPENI INTERNATIONAL AIRPORT,BUCHAREST,ROMANIA,EASTERN EUROPE,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,4,20001101,20001130,18:00,10:30,570,4E,, , 1------ ,AIR,1,209,0.86,4134.0
OTP,OTOPENI INTERNATIONAL AIRPORT,BUCHAREST,ROMANIA,EASTERN EUROPE,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,RO,RO,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,Compania Nationala de Transporturi Aeriene Romane TAROM S.A.,NO,313,AIRBUS,3,20001101,20001130,11:20,15:00,640,,4E, , 1------ ,AIR,1,209,0.86,4134.0
TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,LHR,HEATHROW AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,HY,HY,Uzbekistan Airways,Uzbekistan Airways,NO,767,BOEING,203,20001104,20001130,11:25,14:00,455,,2, , -----6- ,AIR,1,208,0.59,2853.0
TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,HY,HY,Uzbekistan Airways,Uzbekistan Airways,NO,767,BOEING,231,20001102,20001130,7:40,10:25,405,,1, , ---4--- ,AIR,1,208,0.53,2539.0
TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,FRA,FRANKFURT INTERNATIONAL AIRPORT,FRANKFURT,GERMANY,WESTERN EUROPE,HY,HY,Uzbekistan Airways,Uzbekistan Airways,NO,767,BOEING,233,20001101,20001130,16:15,19:00,405,,1, , -2----- ,AIR,1,208,0.53,2539.0
SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,SEZ,SEYCHELLES INTERNATIONAL AIRPORT,MAHE ISLAND,SEYCHELLES ISLANDS,EAST AFRICA,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,63,20001103,20001130,0:35,3:20,405,1,, , ----5-- ,AIR,1,208,0.61,2936.0
LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,27,20001101,20001130,16:30,3:30,420,S,1, , --3---- ,AIR,1,208,0.62,2976.0
DXB,DUBAI INTERNATIONAL AIRPORT,DUBAI,UNITED ARAB EMIRATES,GULF,LGW,GATWICK AIRPORT,LONDON,UNITED KINGDOM,WESTERN EUROPE,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,28,20001101,20001130,1:50,5:30,460,1,S, , --3---- ,AIR,1,208,0.62,2976.0
FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,SEZ,SEYCHELLES INTERNATIONAL AIRPORT,MAHE ISLAND,SEYCHELLES ISLANDS,EAST AFRICA,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,3,20001101,20001130,20:20,7:35,495,C,, , 1------ ,AIR,1,208,0.76,3677.0
SEZ,SEYCHELLES INTERNATIONAL AIRPORT,MAHE ISLAND,SEYCHELLES ISLANDS,EAST AFRICA,ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,10,20001104,20001130,23:15,6:10,595,,B, , -----6- ,AIR,1,208,0.84,4015.0
SEL,METROPOLITAN AREA,SEOUL,SOUTH KOREA,FAR EAST ASIA,TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,HY,HY,Uzbekistan Airways,Uzbekistan Airways,NO,767,BOEING,514,20001101,20001130,22:30,1:20,410,1,, , --3---- ,AIR,1,208,0.55,2631.0
SEZ,SEYCHELLES INTERNATIONAL AIRPORT,MAHE ISLAND,SEYCHELLES ISLANDS,EAST AFRICA,SIN,CHANGI AIRPORT,SINGAPORE,SINGAPORE,SOUTHEAST ASIA,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,62,20001102,20001130,10:50,21:45,415,,1, , ---4--- ,AIR,1,208,0.61,2936.0
SEL,METROPOLITAN AREA,SEOUL,SOUTH KOREA,FAR EAST ASIA,TAS,TASHKENT INTERNATIONAL AIRPORT,TASHKENT,UZBEKISTAN,MIDDLE EAST,HY,HY,Uzbekistan Airways,Uzbekistan Airways,NO,767,BOEING,512,20001101,20001130,11:10,14:50,460,1,, , -2----- ,AIR,1,208,0.55,2631.0
SEZ,SEYCHELLES INTERNATIONAL AIRPORT,MAHE ISLAND,SEYCHELLES ISLANDS,EAST AFRICA,FCO,FIUMICINO AIRPORT,ROME,ITALY,WESTERN EUROPE,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,4,20001101,20001130,12:10,18:20,550,,C, , 1------ ,AIR,1,208,0.76,3677.0
ZRH,ZURICH AIRPORT,ZURICH,SWITZERLAND,WESTERN EUROPE,SEZ,SEYCHELLES INTERNATIONAL AIRPORT,MAHE ISLAND,SEYCHELLES ISLANDS,EAST AFRICA,HM,HM,Air Seychelles Limited,Air Seychelles Limited,NO,762,BOEING,9,20001101,20001130,21:00,8:55,535,B,, , ------7 ,AIR,1,208,0.84,4015.0
BOM,MUMBAI AIRPORT,MUMBAI,INDIA,ASIA SUB-CONTINENT,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,762,BOEING,72,20001106,20001127,16:55,21:20,475,2,, , 1------ ,AIR,1,205,0.45,2190.0
BOM,MUMBAI AIRPORT,MUMBAI,INDIA,ASIA SUB-CONTINENT,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,762,BOEING,72,20001103,20001124,8:00,12:25,475,2,, , ----5-- ,AIR,1,205,0.45,2190.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,BOM,MUMBAI AIRPORT,MUMBAI,INDIA,ASIA SUB-CONTINENT,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,762,BOEING,71,20001105,20001111,20:55,8:10,465,,2, , ------7 ,AIR,1,205,0.45,2190.0
JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,762,BOEING,8,20001101,20001108,23:30,17:20,650,4W,, , --3---- ,AIR,1,205,1.01,4936.0
TLV,BEN GURION INTERNATIONAL AIRPORT,TEL AVIV YAFO BEN GURION,ISRAEL,MIDDLE EAST,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NEW YORK,UNITED STATES,NORTH AMERICA,LY,LY,El Al Israel Airlines Ltd.,El Al Israel Airlines Ltd.,NO,762,BOEING,11,20001101,20001101,15:45,21:10,745,,4W, , --3---- ,AIR,1,205,1.01,4936.0
