order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
9/1/2011,Retail,South,Coffee,Decaf Irish Cream,98,90,70,750,57,757,75,77,737
9/1/2011,Retail,South,Espresso,Caffe Latte,50,70,0,755,67,-673,77,3,759
9/1/2011,Retail,South,Espresso,Caffe Mocha,55,55,98,755,57,379,97,79,767
9/1/2011,Retail,South,Espresso,Decaf Espresso,30,98,55,90,76,757,67,76,755
9/1/2011,Retail,South,Herbal tea,Chamomile,55,30,55,55,79,677,79,79,57
9/1/2011,Retail,South,Herbal tea,Lemon,30,55,55,70,33,5503,39,67,77
9/1/2011,Retail,South,Coffee,Columbian,98,755,70,770,55,753,67,50,677
9/1/2011,Retail,South,Coffee,Decaf Irish Cream,730,55,-55,755,557,7577,67,-65,673
9/1/2011,Retail,South,Espresso,Caffe Latte,55,55,0,55,67,-677,30,-67,57
9/1/2011,Retail,South,Espresso,Caffe Mocha,30,98,55,90,67,375,67,-67,673
9/1/2011,Retail,South,Espresso,Decaf Espresso,30,55,55,70,39,677,57,79,97
9/1/2011,Retail,South,Herbal tea,Chamomile,98,55,30,755,67,397,67,36,759
9/1/2011,Retail,South,Herbal tea,Lemon,55,730,55,755,93,697,730,67,737
9/1/2011,Retail,South,Coffee,Columbian,70,550,55,770,67,579,79,70,679
9/1/2011,Retail,South,Coffee,Decaf Irish Cream,30,98,50,90,79,767,73,37,77
9/1/2011,Retail,South,Espresso,Caffe Latte,55,755,55,790,96,-7555,737,677,675
9/1/2011,Retail,South,Espresso,Caffe Mocha,55,30,30,55,55,677,30,79,53
9/1/2011,Retail,South,Espresso,Decaf Espresso,55,730,55,755,99,797,750,679,765
9/1/2011,Wholesale,South,Herbal tea,Chamomile,50,70,55,755,53,755,77,55,733
9/1/2011,Wholesale,South,Herbal tea,Lemon,55,98,30,550,73,677,67,67,677
9/1/2011,Wholesale,South,Coffee,Columbian,355,370,755,655,757,6767,795,797,567
9/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,70,90,70,798,57,567,77,67,677
9/1/2011,Wholesale,South,Espresso,Caffe Latte,50,70,55,755,98,-767,90,57,798
9/1/2011,Wholesale,South,Espresso,Caffe Mocha,550,750,755,750,673,967,779,799,367
9/1/2011,Wholesale,South,Espresso,Decaf Espresso,98,755,90,770,67,567,677,676,677
9/1/2011,Retail,West,Tea,Darjeeling,55,50,55,70,67,375,67,-55,673
9/1/2011,Retail,West,Tea,Earl Grey,55,55,55,98,39,677,57,67,97
9/1/2011,Retail,West,Tea,Green Tea,55,55,0,30,67,677,30,-79,57
9/1/2011,Retail,West,Herbal tea,Chamomile,55,98,55,550,79,375,77,50,677
9/1/2011,Retail,West,Herbal tea,Lemon,55,55,50,755,55,753,67,50,677
9/1/2011,Retail,West,Herbal tea,Mint,55,55,-55,550,557,7577,67,-67,673
9/1/2011,Retail,West,Coffee,Amaretto,70,550,70,770,67,5559,77,79,675
9/1/2011,Retail,West,Coffee,Columbian,98,55,50,755,67,355,65,33,755
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,55,550,50,755,67,599,73,36,798
9/1/2011,Retail,West,Espresso,Caffe Latte,30,55,30,70,37,737,77,55,67
9/1/2011,Retail,West,Espresso,Caffe Mocha,98,90,98,750,69,577,90,73,769
9/1/2011,Retail,West,Espresso,Decaf Espresso,55,98,55,550,67,676,67,59,675
9/1/2011,Wholesale,West,Tea,Darjeeling,55,755,550,550,673,967,779,799,367
9/1/2011,Wholesale,West,Tea,Earl Grey,50,55,70,730,67,567,677,675,677
9/1/2011,Wholesale,West,Tea,Green Tea,30,70,55,550,98,656,90,57,798
9/1/2011,Wholesale,West,Herbal tea,Chamomile,55,730,755,755,550,967,675,756,767
9/1/2011,Wholesale,West,Herbal tea,Lemon,755,770,550,755,757,6767,795,797,567
9/1/2011,Wholesale,West,Herbal tea,Mint,55,70,50,755,57,567,77,67,677
9/1/2011,Wholesale,West,Coffee,Amaretto,750,-55,-70,730,677,7377,-73,-755,676
9/1/2011,Wholesale,West,Coffee,Columbian,390,590,750,955,376,7555,777,765,677
9/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,550,-30,-755,770,767,3677,-67,-777,677
9/1/2011,Wholesale,West,Espresso,Caffe Latte,730,755,798,770,679,7775,679,737,537
9/1/2011,Wholesale,West,Espresso,Caffe Mocha,755,798,30,770,677,955,769,39,309
9/1/2011,Wholesale,West,Espresso,Decaf Espresso,755,355,755,598,753,7676,336,376,667
9/1/2011,Retail,West,Tea,Darjeeling,798,755,770,550,753,7676,336,367,667
9/1/2011,Retail,West,Tea,Earl Grey,798,770,755,330,679,7775,679,737,537
9/1/2011,Retail,West,Tea,Green Tea,790,-790,-755,0,307,6673,-307,-637,55
9/1/2011,Retail,West,Herbal tea,Chamomile,550,750,55,750,677,955,769,39,309
9/1/2011,Retail,West,Herbal tea,Lemon,730,755,755,355,767,6767,675,797,677
9/1/2011,Retail,West,Herbal tea,Mint,550,798,755,798,677,557,776,777,367
9/1/2011,Retail,West,Coffee,Columbian,50,98,55,755,55,677,57,3,97
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,55,50,30,90,33,5503,39,55,77
9/1/2011,Retail,West,Espresso,Caffe Latte,0,55,30,55,0,773,73,77,76
9/1/2011,Retail,West,Espresso,Caffe Mocha,55,30,55,55,79,677,79,67,57
9/1/2011,Retail,West,Espresso,Decaf Espresso,55,30,55,50,73,553,35,75,67
9/1/2011,Retail,West,Tea,Darjeeling,55,55,55,30,55,677,30,79,53
9/1/2011,Retail,West,Tea,Earl Grey,98,550,98,798,99,797,750,679,765
9/1/2011,Retail,West,Tea,Green Tea,98,90,98,750,96,666,737,755,675
9/1/2011,Retail,West,Herbal tea,Chamomile,55,30,30,50,75,673,36,75,65
9/1/2011,Retail,West,Herbal tea,Lemon,50,70,50,755,67,579,79,70,679
9/1/2011,Retail,West,Coffee,Amaretto,98,90,30,750,57,509,77,-7,737
9/1/2011,Retail,West,Coffee,Columbian,70,550,50,770,57,769,55,77,676
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,50,55,50,730,73,677,67,67,677
9/1/2011,Retail,West,Espresso,Caffe Latte,55,50,55,90,75,559,57,9,559
9/1/2011,Retail,West,Espresso,Caffe Mocha,50,70,55,755,53,755,77,67,733
9/1/2011,Retail,West,Espresso,Decaf Espresso,755,750,90,790,755,6755,755,679,330
9/1/2011,Retail,West,Tea,Darjeeling,30,70,55,550,57,379,97,55,767
9/1/2011,Retail,West,Tea,Earl Grey,30,55,30,70,76,757,67,76,755
9/1/2011,Retail,West,Tea,Green Tea,55,98,55,550,67,667,77,3,759
9/1/2011,Retail,West,Herbal tea,Chamomile,55,755,550,755,553,6730,755,735,775
9/1/2011,Retail,West,Herbal tea,Lemon,55,98,50,550,67,737,77,70,677
9/1/2011,Retail,West,Coffee,Columbian,55,755,55,550,67,675,99,73,777
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,755,798,98,770,93,697,730,67,737
9/1/2011,Retail,West,Espresso,Caffe Latte,30,55,30,70,33,577,73,37,67
9/1/2011,Retail,West,Espresso,Caffe Mocha,98,55,30,755,67,397,67,37,759
9/1/2011,Retail,West,Espresso,Decaf Espresso,70,550,70,770,73,5563,99,79,797
10/1/2011,Wholesale,Central,Herbal tea,Chamomile,755,755,755,798,767,6767,767,737,373
10/1/2011,Wholesale,Central,Herbal tea,Lemon,30,98,30,90,57,503,77,-7,730
10/1/2011,Wholesale,Central,Herbal tea,Mint,30,98,50,90,57,555,77,39,737
10/1/2011,Wholesale,Central,Tea,Darjeeling,30,50,30,55,57,557,66,79,677
10/1/2011,Wholesale,Central,Tea,Earl Grey,30,50,55,55,57,5537,67,55,676
10/1/2011,Wholesale,Central,Tea,Green Tea,50,90,55,755,90,577,675,755,677
10/1/2011,Wholesale,Central,Espresso,Caffe Mocha,550,755,770,755,76,555,677,677,799
10/1/2011,Wholesale,Central,Espresso,Decaf Espresso,550,798,730,798,77,650,755,73,797
10/1/2011,Wholesale,Central,Coffee,Amaretto,755,755,798,300,673,975,779,797,367
10/1/2011,Wholesale,Central,Coffee,Columbian,30,50,50,55,39,567,57,55,96
10/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,550,798,750,798,557,977,757,777,677
10/1/2011,Wholesale,Central,Herbal tea,Chamomile,90,750,755,755,673,975,779,797,367
10/1/2011,Wholesale,Central,Herbal tea,Lemon,55,55,55,98,39,567,57,55,96
10/1/2011,Wholesale,Central,Herbal tea,Mint,55,730,755,755,557,977,757,777,677
10/1/2011,Wholesale,Central,Tea,Darjeeling,50,55,55,730,76,555,677,676,799
10/1/2011,Wholesale,Central,Tea,Earl Grey,50,55,50,730,77,650,755,67,797
10/1/2011,Wholesale,Central,Espresso,Caffe Mocha,370,555,755,790,757,7667,367,337,637
10/1/2011,Wholesale,Central,Espresso,Decaf Espresso,355,370,300,755,739,7755,739,677,509
10/1/2011,Wholesale,Central,Coffee,Columbian,750,755,798,370,757,6737,673,777,397
10/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,755,790,798,300,677,779,776,777,367
10/1/2011,Retail,Central,Herbal tea,Chamomile,550,755,755,755,757,7667,367,337,637
10/1/2011,Retail,Central,Herbal tea,Lemon,90,750,730,755,677,779,776,769,367
10/1/2011,Retail,Central,Tea,Darjeeling,770,770,755,355,739,7755,739,677,509
10/1/2011,Retail,Central,Tea,Earl Grey,770,730,730,550,755,7756,367,777,987
10/1/2011,Retail,Central,Espresso,Caffe Mocha,55,50,50,70,73,550,35,77,67
10/1/2011,Retail,Central,Espresso,Decaf Espresso,0,98,98,98,0,730,73,76,76
10/1/2011,Retail,Central,Coffee,Amaretto,55,30,30,55,67,676,37,67,55
10/1/2011,Retail,Central,Coffee,Columbian,55,55,30,98,37,5500,37,55,77
10/1/2011,Retail,Central,Coffee,Decaf Irish Cream,0,55,55,55,55,597,73,-3,75
10/1/2011,Retail,Central,Herbal tea,Chamomile,55,98,30,55,75,355,67,-9,676
10/1/2011,Retail,Central,Herbal tea,Lemon,98,55,55,55,76,7697,73,-39,676
10/1/2011,Retail,Central,Tea,Darjeeling,55,55,30,98,39,677,53,79,97
10/1/2011,Retail,Central,Tea,Earl Grey,55,55,0,30,75,559,37,-76,98
10/1/2011,Retail,Central,Tea,Green Tea,55,30,55,55,37,755,73,-7,67
10/1/2011,Retail,Central,Espresso,Caffe Mocha,50,90,90,755,55,677,59,53,556
10/1/2011,Retail,Central,Espresso,Decaf Espresso,30,55,55,755,37,733,77,67,67
10/1/2011,Retail,Central,Coffee,Columbian,70,550,70,770,79,593,97,57,679
10/1/2011,Retail,Central,Coffee,Decaf Irish Cream,50,55,70,730,65,5553,77,57,757
10/1/2011,Wholesale,Central,Herbal tea,Chamomile,0,30,30,30,67,755,37,67,56
10/1/2011,Wholesale,Central,Herbal tea,Lemon,55,30,30,55,77,759,39,30,70
10/1/2011,Wholesale,Central,Tea,Darjeeling,50,90,98,755,67,767,673,96,677
10/1/2011,Wholesale,Central,Tea,Earl Grey,50,550,55,750,97,656,677,673,737
10/1/2011,Wholesale,Central,Espresso,Caffe Mocha,730,755,790,770,767,6767,767,737,373
10/1/2011,Wholesale,Central,Espresso,Decaf Espresso,70,550,70,770,57,557,66,67,677
10/1/2011,Wholesale,Central,Coffee,Amaretto,55,70,98,755,57,555,77,39,737
10/1/2011,Wholesale,Central,Coffee,Columbian,30,70,98,550,73,679,67,67,677
10/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,55,70,30,755,57,503,77,-7,730
10/1/2011,Retail,Central,Herbal tea,Chamomile,55,55,55,755,98,379,99,75,769
10/1/2011,Retail,Central,Herbal tea,Lemon,30,98,98,90,67,757,70,67,676
10/1/2011,Retail,Central,Tea,Darjeeling,55,50,55,70,76,679,67,75,755
10/1/2011,Retail,Central,Tea,Earl Grey,55,50,0,90,98,986,67,0,753
10/1/2011,Retail,Central,Espresso,Caffe Mocha,755,755,755,750,55,5555,97,77,675
10/1/2011,Retail,Central,Espresso,Decaf Espresso,55,50,50,70,67,573,79,75,57
10/1/2011,Retail,Central,Coffee,Amaretto,55,55,50,755,56,375,70,67,737
10/1/2011,Retail,Central,Coffee,Columbian,90,755,98,730,96,673,737,77,675
10/1/2011,Retail,Central,Coffee,Decaf Irish Cream,55,755,550,550,76,577,676,97,675
10/1/2011,Retail,East,Herbal tea,Lemon,55,50,30,90,79,593,97,50,679
10/1/2011,Retail,East,Herbal tea,Mint,30,50,50,55,65,5553,77,57,757
10/1/2011,Retail,East,Tea,Darjeeling,55,98,50,550,55,677,59,53,556
10/1/2011,Retail,East,Tea,Green Tea,55,55,55,98,67,556,36,77,67
10/1/2011,Retail,East,Espresso,Caffe Mocha,55,90,55,730,98,986,67,7,753
10/1/2011,Retail,East,Espresso,Decaf Espresso,30,98,50,90,77,375,67,37,677
10/1/2011,Retail,East,Coffee,Columbian,550,798,730,798,675,6779,677,777,337
10/1/2011,Wholesale,East,Herbal tea,Chamomile,0,55,55,55,67,573,79,75,57
10/1/2011,Wholesale,East,Herbal tea,Lemon,30,30,55,98,56,375,70,67,737
10/1/2011,Wholesale,East,Herbal tea,Mint,55,50,55,90,55,5555,97,77,675
10/1/2011,Wholesale,East,Tea,Darjeeling,55,98,50,550,37,777,56,57,550
10/1/2011,Wholesale,East,Tea,Green Tea,50,70,98,755,67,757,70,67,676
10/1/2011,Wholesale,East,Espresso,Caffe Mocha,55,730,50,755,96,673,737,77,675
10/1/2011,Wholesale,East,Espresso,Decaf Espresso,70,755,90,755,76,577,676,79,675
10/1/2011,Wholesale,East,Coffee,Columbian,98,755,90,770,67,767,673,95,677
10/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,70,755,90,755,97,656,677,673,737
10/1/2011,Wholesale,East,Herbal tea,Lemon,30,30,55,98,57,557,66,79,677
10/1/2011,Wholesale,East,Tea,Darjeeling,55,50,50,70,77,759,39,30,70
10/1/2011,Wholesale,East,Tea,Green Tea,55,30,30,50,67,755,37,67,56
10/1/2011,Wholesale,East,Espresso,Caffe Mocha,30,70,30,550,57,567,65,-76,677
10/1/2011,Wholesale,East,Espresso,Regular Espresso,755,798,755,300,767,6767,767,737,373
10/1/2011,Wholesale,East,Coffee,Columbian,50,350,330,550,77,-3007,557,576,505
10/1/2011,Retail,East,Herbal tea,Lemon,55,30,55,55,37,755,73,-7,67
10/1/2011,Retail,East,Tea,Darjeeling,55,30,30,50,67,676,37,67,55
10/1/2011,Retail,East,Tea,Green Tea,0,55,55,55,0,730,73,77,76
10/1/2011,Retail,East,Espresso,Caffe Mocha,30,98,30,90,75,355,67,-55,676
10/1/2011,Retail,East,Espresso,Regular Espresso,55,30,55,55,75,559,37,-67,98
10/1/2011,Retail,East,Coffee,Amaretto,30,98,98,90,79,355,77,79,677
10/1/2011,Retail,East,Coffee,Columbian,30,98,50,90,75,677,69,36,677
10/1/2011,Wholesale,East,Herbal tea,Lemon,755,750,70,790,755,7667,757,797,577
10/1/2011,Wholesale,East,Herbal tea,Mint,730,-50,-550,55,739,7398,-75,-757,775
10/1/2011,Wholesale,East,Tea,Darjeeling,755,770,755,755,557,977,757,777,677
10/1/2011,Wholesale,East,Tea,Earl Grey,730,790,798,355,673,975,779,799,367
10/1/2011,Wholesale,East,Tea,Green Tea,55,755,550,550,76,555,677,676,799
10/1/2011,Wholesale,East,Espresso,Caffe Mocha,755,-98,-770,50,675,3677,-56,-300,77
10/1/2011,Wholesale,East,Espresso,Regular Espresso,755,555,750,755,739,6797,576,676,675
10/1/2011,Wholesale,East,Coffee,Columbian,755,330,730,555,798,7567,390,367,693
10/1/2011,Retail,South,Herbal tea,Chamomile,55,730,755,755,553,567,733,679,757
10/1/2011,Retail,South,Herbal tea,Lemon,98,90,98,750,79,593,97,50,679
10/1/2011,Retail,South,Coffee,Columbian,70,90,55,798,67,679,77,70,677
10/1/2011,Retail,South,Coffee,Decaf Irish Cream,70,90,55,798,67,757,70,67,676
10/1/2011,Retail,South,Espresso,Caffe Latte,30,98,55,90,98,-767,67,7,753
10/1/2011,Retail,South,Espresso,Caffe Mocha,30,70,70,550,98,379,99,76,769
10/1/2011,Retail,South,Espresso,Decaf Espresso,55,55,55,98,76,679,67,75,755
10/1/2011,Retail,South,Herbal tea,Chamomile,55,30,30,55,67,676,37,67,55
10/1/2011,Retail,South,Herbal tea,Lemon,55,55,30,50,37,5500,37,9,77
10/1/2011,Retail,South,Coffee,Columbian,50,755,55,798,75,677,69,37,677
10/1/2011,Retail,South,Coffee,Decaf Irish Cream,755,55,55,750,76,7697,73,-39,676
10/1/2011,Retail,South,Espresso,Caffe Latte,55,55,55,30,75,-766,37,-67,98
10/1/2011,Retail,South,Espresso,Caffe Mocha,55,55,55,98,75,355,67,-9,676
10/1/2011,Retail,South,Espresso,Decaf Espresso,55,30,55,50,39,677,53,67,97
10/1/2011,Retail,South,Herbal tea,Chamomile,55,70,50,755,56,375,70,67,737
10/1/2011,Retail,South,Herbal tea,Lemon,55,755,55,550,96,673,737,75,675
10/1/2011,Retail,South,Coffee,Columbian,730,798,755,790,90,577,675,755,677
10/1/2011,Retail,South,Coffee,Decaf Irish Cream,30,98,98,90,77,759,39,37,70
10/1/2011,Retail,South,Espresso,Caffe Latte,50,55,70,730,97,-7775,677,673,737
10/1/2011,Retail,South,Espresso,Caffe Mocha,0,30,30,30,67,755,37,67,56
10/1/2011,Retail,South,Espresso,Decaf Espresso,50,55,98,730,67,767,673,96,677
10/1/2011,Wholesale,South,Herbal tea,Chamomile,30,55,70,755,57,555,77,39,737
10/1/2011,Wholesale,South,Herbal tea,Lemon,30,98,50,90,73,679,67,67,677
10/1/2011,Wholesale,South,Coffee,Columbian,350,755,355,770,739,6776,677,775,557
10/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,55,90,55,730,39,567,57,39,96
10/1/2011,Wholesale,South,Espresso,Caffe Latte,55,70,50,755,77,-767,755,67,797
10/1/2011,Wholesale,South,Espresso,Caffe Mocha,70,755,550,790,673,975,779,797,367
10/1/2011,Wholesale,South,Espresso,Decaf Espresso,55,55,55,755,76,555,677,676,799
10/1/2011,Retail,West,Tea,Darjeeling,55,55,55,50,75,355,67,-9,676
10/1/2011,Retail,West,Tea,Earl Grey,55,30,55,55,39,677,53,67,97
10/1/2011,Retail,West,Tea,Green Tea,0,55,55,55,75,559,37,-67,98
10/1/2011,Retail,West,Herbal tea,Chamomile,30,98,98,90,79,355,77,79,677
10/1/2011,Retail,West,Herbal tea,Lemon,55,70,98,90,75,677,69,37,677
10/1/2011,Retail,West,Herbal tea,Mint,98,55,0,55,76,7697,73,-55,676
10/1/2011,Retail,West,Espresso,Caffe Mocha,55,730,755,755,553,567,733,679,757
10/1/2011,Retail,West,Espresso,Decaf Espresso,55,98,98,55,55,677,59,55,556
10/1/2011,Retail,West,Coffee,Amaretto,90,755,90,550,65,5553,77,53,757
10/1/2011,Retail,West,Coffee,Columbian,50,550,55,750,77,375,67,33,677
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,550,798,755,798,79,593,97,50,679
10/1/2011,Retail,West,Espresso,Caffe Latte,55,55,55,98,37,733,77,67,67
10/1/2011,Wholesale,West,Tea,Darjeeling,50,90,55,755,673,975,779,799,367
10/1/2011,Wholesale,West,Tea,Earl Grey,30,50,50,55,76,555,677,677,799
10/1/2011,Wholesale,West,Tea,Green Tea,55,98,50,55,77,650,755,73,797
10/1/2011,Wholesale,West,Herbal tea,Chamomile,55,730,755,755,557,977,757,777,677
10/1/2011,Wholesale,West,Herbal tea,Lemon,790,755,770,755,739,6776,677,776,557
10/1/2011,Wholesale,West,Herbal tea,Mint,55,55,55,98,39,567,57,39,96
10/1/2011,Wholesale,West,Espresso,Caffe Mocha,755,798,50,770,675,797,773,55,367
10/1/2011,Wholesale,West,Espresso,Decaf Espresso,730,355,755,550,757,7667,367,337,637
10/1/2011,Wholesale,West,Coffee,Amaretto,770,-55,-98,750,677,7555,-73,-755,676
10/1/2011,Wholesale,West,Coffee,Columbian,355,555,770,998,798,7567,390,367,693
10/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,755,-30,-550,790,757,3657,-67,-777,739
10/1/2011,Wholesale,West,Espresso,Caffe Latte,755,755,798,730,739,7755,739,677,509
10/1/2011,Retail,West,Tea,Darjeeling,755,755,730,790,757,7667,367,337,637
10/1/2011,Retail,West,Tea,Earl Grey,755,755,55,730,739,7755,739,677,509
10/1/2011,Retail,West,Tea,Green Tea,755,-755,-770,0,755,7057,-755,-539,67
10/1/2011,Retail,West,Herbal tea,Chamomile,90,750,98,755,675,797,773,39,367
10/1/2011,Retail,West,Herbal tea,Lemon,755,770,755,790,757,6737,673,777,397
10/1/2011,Retail,West,Herbal tea,Mint,90,750,730,755,677,779,776,769,367
10/1/2011,Retail,West,Espresso,Caffe Mocha,55,55,55,30,67,676,37,67,55
10/1/2011,Retail,West,Espresso,Decaf Espresso,55,30,30,55,73,550,35,75,67
10/1/2011,Retail,West,Coffee,Columbian,55,98,30,550,37,755,73,-3,67
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,30,98,50,90,37,5500,37,55,77
10/1/2011,Retail,West,Espresso,Caffe Latte,0,30,30,30,0,730,73,77,76
10/1/2011,Retail,West,Tea,Darjeeling,0,55,55,55,67,755,37,67,56
10/1/2011,Retail,West,Tea,Earl Grey,30,98,50,90,67,767,673,95,677
10/1/2011,Retail,West,Tea,Green Tea,55,98,50,550,97,656,677,673,737
10/1/2011,Retail,West,Herbal tea,Chamomile,55,30,30,55,75,755,36,75,65
10/1/2011,Retail,West,Herbal tea,Lemon,98,550,90,798,90,577,675,557,677
10/1/2011,Retail,West,Espresso,Caffe Latte,55,98,55,550,57,557,66,67,677
10/1/2011,Retail,West,Espresso,Caffe Mocha,30,70,98,550,57,555,77,55,737
10/1/2011,Retail,West,Espresso,Decaf Espresso,755,750,755,790,767,6767,767,735,373
10/1/2011,Retail,West,Coffee,Amaretto,70,550,50,770,57,503,77,-7,730
10/1/2011,Retail,West,Coffee,Columbian,55,730,90,755,98,763,67,37,753
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,50,550,55,750,73,679,67,73,677
10/1/2011,Retail,West,Tea,Darjeeling,55,50,55,70,98,379,99,75,769
10/1/2011,Retail,West,Tea,Earl Grey,55,30,30,50,76,679,67,76,755
10/1/2011,Retail,West,Tea,Green Tea,55,55,55,98,98,986,67,0,753
10/1/2011,Retail,West,Herbal tea,Chamomile,90,798,730,750,675,6779,677,777,337
10/1/2011,Retail,West,Herbal tea,Lemon,30,98,98,90,67,679,77,70,677
10/1/2011,Retail,West,Espresso,Caffe Latte,55,55,55,30,67,573,79,75,57
10/1/2011,Retail,West,Espresso,Caffe Mocha,55,70,50,755,56,375,70,67,737
10/1/2011,Retail,West,Espresso,Decaf Espresso,98,90,55,750,55,5555,97,77,675
10/1/2011,Retail,West,Coffee,Columbian,90,755,755,730,67,737,99,73,777
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,755,790,550,330,96,673,737,75,675
16/1/2011,Wholesale,Central,Herbal tea,Chamomile,770,798,550,330,677,6773,677,759,377
16/1/2011,Wholesale,Central,Herbal tea,Lemon,55,70,55,755,57,509,73,-6,733
16/1/2011,Wholesale,Central,Herbal tea,Mint,50,70,55,755,59,677,79,77,677
16/1/2011,Wholesale,Central,Tea,Darjeeling,55,98,55,550,55,755,69,67,737
16/1/2011,Wholesale,Central,Tea,Earl Grey,55,98,30,550,57,5567,67,73,733
16/1/2011,Wholesale,Central,Tea,Green Tea,70,90,98,798,67,567,677,557,673
16/1/2011,Wholesale,Central,Espresso,Caffe Mocha,98,90,70,750,50,579,73,77,737
16/1/2011,Wholesale,Central,Espresso,Decaf Espresso,90,750,550,755,75,659,677,76,557
16/1/2011,Wholesale,Central,Coffee,Amaretto,755,770,730,755,677,930,777,790,309
16/1/2011,Wholesale,Central,Coffee,Columbian,30,98,55,90,55,536,57,55,97
16/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,55,755,55,790,67,967,677,675,677
16/1/2011,Wholesale,Central,Herbal tea,Chamomile,755,750,755,798,677,930,777,677,309
16/1/2011,Wholesale,Central,Herbal tea,Lemon,30,50,30,55,55,536,57,55,97
16/1/2011,Wholesale,Central,Herbal tea,Mint,70,755,55,755,67,967,677,675,677
16/1/2011,Wholesale,Central,Tea,Darjeeling,55,98,55,550,50,579,73,77,737
16/1/2011,Wholesale,Central,Tea,Earl Grey,98,90,50,750,75,659,677,67,557
16/1/2011,Wholesale,Central,Espresso,Caffe Mocha,790,390,790,655,677,7697,307,797,567
16/1/2011,Wholesale,Central,Espresso,Decaf Espresso,770,770,550,555,677,7777,677,797,757
16/1/2011,Wholesale,Central,Coffee,Columbian,770,730,755,550,773,6750,739,556,739
16/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,755,798,755,770,673,553,765,757,796
16/1/2011,Retail,Central,Herbal tea,Chamomile,755,755,755,790,677,7697,307,797,567
16/1/2011,Retail,Central,Herbal tea,Lemon,550,750,550,750,673,553,765,759,796
16/1/2011,Retail,Central,Tea,Darjeeling,770,755,755,350,677,7777,677,797,757
16/1/2011,Retail,Central,Tea,Earl Grey,550,750,730,750,675,7767,300,757,567
16/1/2011,Retail,Central,Espresso,Caffe Mocha,55,50,55,70,67,557,37,67,98
16/1/2011,Retail,Central,Espresso,Decaf Espresso,0,50,55,50,0,377,73,76,76
16/1/2011,Retail,Central,Coffee,Amaretto,55,55,55,30,75,677,67,67,67
16/1/2011,Retail,Central,Coffee,Columbian,55,55,55,98,79,5503,35,7,67
16/1/2011,Retail,Central,Coffee,Decaf Irish Cream,0,55,55,55,55,596,73,-7,75
16/1/2011,Retail,Central,Herbal tea,Chamomile,55,50,0,90,67,375,67,-67,673
16/1/2011,Retail,Central,Herbal tea,Lemon,70,55,0,755,67,7557,55,-73,730
16/1/2011,Retail,Central,Tea,Darjeeling,55,55,55,98,35,677,77,73,77
16/1/2011,Retail,Central,Tea,Earl Grey,55,55,0,98,37,677,67,-7,67
16/1/2011,Retail,Central,Tea,Green Tea,55,55,0,98,33,673,67,-6,79
16/1/2011,Retail,Central,Espresso,Caffe Mocha,98,550,55,798,57,675,77,76,677
16/1/2011,Retail,Central,Espresso,Decaf Espresso,55,98,50,550,33,736,67,55,76
16/1/2011,Retail,Central,Coffee,Columbian,55,550,55,755,67,987,557,56,796
16/1/2011,Retail,Central,Coffee,Decaf Irish Cream,98,55,55,755,69,5598,67,56,798
16/1/2011,Wholesale,Central,Herbal tea,Chamomile,30,55,30,70,37,677,67,73,75
16/1/2011,Wholesale,Central,Herbal tea,Lemon,30,50,55,55,36,767,57,75,97
