order_date,market,region,product_category,product,cost,inventory,net_profit,sales
9/1/2011,Retail,East,Espresso,Decaf Espresso,49,891,73,881
9/1/2011,Retail,East,Coffee,Columbian,818,8881,888,798
9/1/2011,Wholesale,East,Herbal tea,Chamomile,88,797,88,98
9/1/2011,Wholesale,East,Herbal tea,Lemon,67,798,86,879
9/1/2011,Wholesale,East,Herbal tea,Mint,98,8168,77,794
9/1/2011,Wholesale,East,Tea,Darjeeling,88,978,47,78
9/1/2011,Wholesale,East,Tea,Green Tea,88,979,78,793
9/1/2011,Wholesale,East,Espresso,Caffe Mocha,78,678,88,889
9/1/2011,Wholesale,East,Espresso,Decaf Espresso,98,888,96,888
9/1/2011,Wholesale,East,Coffee,Columbian,77,779,889,868
9/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,76,666,881,738
9/1/2011,Wholesale,East,Herbal tea,Lemon,48,417,7,817
9/1/2011,Wholesale,East,Tea,Darjeeling,79,968,73,77
9/1/2011,Wholesale,East,Tea,Green Tea,81,498,79,88
9/1/2011,Wholesale,East,Espresso,Caffe Mocha,88,881,-46,814
9/1/2011,Wholesale,East,Espresso,Regular Espresso,888,8891,879,881
9/1/2011,Wholesale,East,Coffee,Columbian,61,-8798,671,673
9/1/2011,Retail,East,Herbal tea,Lemon,41,734,8,77
9/1/2011,Retail,East,Tea,Darjeeling,79,949,89,88
9/1/2011,Retail,East,Tea,Green Tea,1,478,46,46
9/1/2011,Retail,East,Espresso,Caffe Mocha,44,888,-81,888
9/1/2011,Retail,East,Espresso,Regular Espresso,73,888,-89,89
9/1/2011,Retail,East,Coffee,Amaretto,47,888,47,889
9/1/2011,Retail,East,Coffee,Columbian,88,488,81,739
9/1/2011,Wholesale,East,Herbal tea,Lemon,818,8889,879,797
9/1/2011,Wholesale,East,Herbal tea,Mint,888,7949,-888,879
9/1/2011,Wholesale,East,Tea,Darjeeling,811,798,879,868
9/1/2011,Wholesale,East,Tea,Earl Grey,888,789,797,888
9/1/2011,Wholesale,East,Tea,Green Tea,98,899,888,888
9/1/2011,Wholesale,East,Espresso,Caffe Mocha,888,7988,-798,78
9/1/2011,Wholesale,East,Espresso,Regular Espresso,737,8896,888,614
9/1/2011,Wholesale,East,Coffee,Columbian,886,8891,468,948
9/1/2011,Retail,South,Herbal tea,Chamomile,67,798,98,867
9/1/2011,Retail,South,Herbal tea,Lemon,67,797,79,861
9/1/2011,Retail,South,Coffee,Columbian,49,973,69,879
9/1/2011,Retail,South,Coffee,Decaf Irish Cream,88,979,74,793
9/1/2011,Retail,South,Espresso,Caffe Latte,68,-688,8,879
9/1/2011,Retail,South,Espresso,Caffe Mocha,79,737,77,868
9/1/2011,Retail,South,Espresso,Decaf Espresso,46,473,46,881
9/1/2011,Retail,South,Herbal tea,Chamomile,79,949,79,88
9/1/2011,Retail,South,Herbal tea,Lemon,88,8118,88,77
9/1/2011,Retail,South,Coffee,Columbian,88,488,81,739
9/1/2011,Retail,South,Coffee,Decaf Irish Cream,814,8794,-68,888
9/1/2011,Retail,South,Espresso,Caffe Latte,73,-488,-89,89
9/1/2011,Retail,South,Espresso,Caffe Mocha,44,888,-88,888
9/1/2011,Retail,South,Espresso,Decaf Espresso,79,739,79,77
9/1/2011,Retail,South,Herbal tea,Chamomile,67,798,86,879
9/1/2011,Retail,South,Herbal tea,Lemon,78,678,73,889
9/1/2011,Retail,South,Coffee,Columbian,68,797,71,737
9/1/2011,Retail,South,Coffee,Decaf Irish Cream,79,968,73,77
9/1/2011,Retail,South,Espresso,Caffe Latte,76,-8888,888,738
9/1/2011,Retail,South,Espresso,Caffe Mocha,81,498,79,88
9/1/2011,Retail,South,Espresso,Decaf Espresso,77,779,879,868
9/1/2011,Wholesale,South,Herbal tea,Chamomile,88,481,41,888
9/1/2011,Wholesale,South,Herbal tea,Lemon,48,473,48,793
9/1/2011,Wholesale,South,Coffee,Columbian,888,8869,798,898
9/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,89,739,68,738
9/1/2011,Wholesale,South,Espresso,Caffe Latte,61,-789,89,861
9/1/2011,Wholesale,South,Espresso,Caffe Mocha,888,789,797,888
9/1/2011,Wholesale,South,Espresso,Decaf Espresso,98,899,886,888
9/1/2011,Retail,West,Tea,Darjeeling,44,888,-81,888
9/1/2011,Retail,West,Tea,Earl Grey,79,739,89,77
9/1/2011,Retail,West,Tea,Green Tea,73,888,-79,89
9/1/2011,Retail,West,Herbal tea,Chamomile,47,888,81,889
9/1/2011,Retail,West,Herbal tea,Lemon,88,488,81,739
9/1/2011,Retail,West,Herbal tea,Mint,814,8794,-67,888
9/1/2011,Retail,West,Coffee,Amaretto,68,8179,47,738
9/1/2011,Retail,West,Coffee,Columbian,49,891,88,881
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,67,797,86,861
9/1/2011,Retail,West,Espresso,Caffe Latte,88,979,41,94
9/1/2011,Retail,West,Espresso,Caffe Mocha,67,798,98,867
9/1/2011,Retail,West,Espresso,Decaf Espresso,44,996,79,888
9/1/2011,Wholesale,West,Tea,Darjeeling,888,789,797,888
9/1/2011,Wholesale,West,Tea,Earl Grey,98,899,888,888
9/1/2011,Wholesale,West,Tea,Green Tea,61,686,89,861
9/1/2011,Wholesale,West,Herbal tea,Chamomile,811,798,886,868
9/1/2011,Wholesale,West,Herbal tea,Lemon,888,8869,798,898
9/1/2011,Wholesale,West,Herbal tea,Mint,89,739,64,738
9/1/2011,Wholesale,West,Coffee,Amaretto,888,8799,-881,886
9/1/2011,Wholesale,West,Coffee,Columbian,886,8891,468,948
9/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,868,7388,-799,737
9/1/2011,Wholesale,West,Espresso,Caffe Latte,737,7978,888,888
9/1/2011,Wholesale,West,Espresso,Caffe Mocha,888,781,79,817
9/1/2011,Wholesale,West,Espresso,Decaf Espresso,888,8696,886,689
9/1/2011,Retail,West,Tea,Darjeeling,888,8696,889,689
9/1/2011,Retail,West,Tea,Earl Grey,737,7978,888,888
9/1/2011,Retail,West,Tea,Green Tea,818,6488,-689,81
9/1/2011,Retail,West,Herbal tea,Chamomile,888,781,79,817
9/1/2011,Retail,West,Herbal tea,Lemon,868,7939,798,488
9/1/2011,Retail,West,Herbal tea,Mint,888,918,798,889
9/1/2011,Retail,West,Coffee,Columbian,41,734,8,77
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,88,8118,81,77
9/1/2011,Retail,West,Espresso,Caffe Latte,1,478,47,46
9/1/2011,Retail,West,Espresso,Caffe Mocha,79,949,89,88
9/1/2011,Retail,West,Espresso,Decaf Espresso,88,918,88,68
9/1/2011,Retail,West,Tea,Darjeeling,81,498,79,88
9/1/2011,Retail,West,Tea,Earl Grey,77,779,879,868
9/1/2011,Retail,West,Tea,Green Tea,76,666,881,738
9/1/2011,Retail,West,Herbal tea,Chamomile,88,988,88,68
9/1/2011,Retail,West,Herbal tea,Lemon,68,797,71,737
9/1/2011,Retail,West,Coffee,Amaretto,88,817,-4,793
9/1/2011,Retail,West,Coffee,Columbian,79,467,79,736
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,48,473,48,793
9/1/2011,Retail,West,Espresso,Caffe Latte,48,417,7,817
9/1/2011,Retail,West,Espresso,Caffe Mocha,88,481,48,888
9/1/2011,Retail,West,Espresso,Decaf Espresso,888,8891,879,881
9/1/2011,Retail,West,Tea,Darjeeling,79,737,91,868
9/1/2011,Retail,West,Tea,Earl Grey,46,473,46,881
9/1/2011,Retail,West,Tea,Green Tea,68,688,8,879
9/1/2011,Retail,West,Herbal tea,Chamomile,818,8881,888,798
9/1/2011,Retail,West,Herbal tea,Lemon,49,973,71,879
9/1/2011,Retail,West,Coffee,Columbian,69,448,98,799
9/1/2011,Retail,West,Coffee,Decaf Irish Cream,78,678,73,889
9/1/2011,Retail,West,Espresso,Caffe Latte,88,797,88,98
9/1/2011,Retail,West,Espresso,Caffe Mocha,67,798,73,879
9/1/2011,Retail,West,Espresso,Decaf Espresso,98,8168,77,794
10/1/2011,Wholesale,Central,Herbal tea,Chamomile,868,8867,879,738
10/1/2011,Wholesale,Central,Herbal tea,Lemon,88,818,-7,881
10/1/2011,Wholesale,Central,Herbal tea,Mint,88,418,79,888
10/1/2011,Wholesale,Central,Tea,Darjeeling,73,414,79,889
10/1/2011,Wholesale,Central,Tea,Earl Grey,73,8179,41,886
10/1/2011,Wholesale,Central,Tea,Green Tea,71,798,881,889
10/1/2011,Wholesale,Central,Espresso,Caffe Mocha,76,891,879,797
10/1/2011,Wholesale,Central,Espresso,Decaf Espresso,78,681,98,794
10/1/2011,Wholesale,Central,Coffee,Amaretto,888,788,797,888
10/1/2011,Wholesale,Central,Coffee,Columbian,79,738,41,76
10/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,819,778,798,898
10/1/2011,Wholesale,Central,Herbal tea,Chamomile,888,788,797,888
10/1/2011,Wholesale,Central,Herbal tea,Lemon,79,738,41,76
10/1/2011,Wholesale,Central,Herbal tea,Mint,819,778,798,898
10/1/2011,Wholesale,Central,Tea,Darjeeling,76,891,886,797
10/1/2011,Wholesale,Central,Tea,Earl Grey,78,681,98,794
10/1/2011,Wholesale,Central,Espresso,Caffe Mocha,879,8668,888,679
10/1/2011,Wholesale,Central,Espresso,Decaf Espresso,879,7988,888,817
10/1/2011,Wholesale,Central,Coffee,Columbian,793,8888,799,798
10/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,888,797,798,889
10/1/2011,Retail,Central,Herbal tea,Chamomile,879,8668,888,679
10/1/2011,Retail,Central,Herbal tea,Lemon,888,797,867,889
10/1/2011,Retail,Central,Tea,Darjeeling,879,7988,888,817
10/1/2011,Retail,Central,Tea,Earl Grey,888,7986,798,614
10/1/2011,Retail,Central,Espresso,Caffe Mocha,88,911,79,68
10/1/2011,Retail,Central,Espresso,Decaf Espresso,1,481,46,46
10/1/2011,Retail,Central,Coffee,Amaretto,88,946,88,88
10/1/2011,Retail,Central,Coffee,Columbian,88,8111,81,78
10/1/2011,Retail,Central,Coffee,Decaf Irish Cream,81,799,-8,88
10/1/2011,Retail,Central,Herbal tea,Chamomile,48,881,-7,886
10/1/2011,Retail,Central,Herbal tea,Lemon,96,8679,-79,886
10/1/2011,Retail,Central,Tea,Darjeeling,79,734,79,79
10/1/2011,Retail,Central,Tea,Earl Grey,88,817,-86,61
10/1/2011,Retail,Central,Tea,Green Tea,73,731,-4,98
10/1/2011,Retail,Central,Espresso,Caffe Mocha,41,998,88,816
10/1/2011,Retail,Central,Espresso,Decaf Espresso,88,988,48,94
10/1/2011,Retail,Central,Coffee,Columbian,77,798,88,897
10/1/2011,Retail,Central,Coffee,Decaf Irish Cream,68,8188,88,888
10/1/2011,Wholesale,Central,Herbal tea,Chamomile,88,491,73,86
10/1/2011,Wholesale,Central,Herbal tea,Lemon,79,979,81,71
10/1/2011,Wholesale,Central,Tea,Darjeeling,98,799,76,889
10/1/2011,Wholesale,Central,Tea,Earl Grey,78,686,888,888
10/1/2011,Wholesale,Central,Espresso,Caffe Mocha,868,8867,879,738
10/1/2011,Wholesale,Central,Espresso,Decaf Espresso,73,414,89,889
10/1/2011,Wholesale,Central,Coffee,Amaretto,88,418,79,888
10/1/2011,Wholesale,Central,Coffee,Columbian,48,479,48,793
10/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,88,818,-7,881
10/1/2011,Retail,Central,Herbal tea,Chamomile,61,879,98,867
10/1/2011,Retail,Central,Herbal tea,Lemon,49,988,67,886
10/1/2011,Retail,Central,Tea,Darjeeling,46,447,48,881
10/1/2011,Retail,Central,Tea,Earl Grey,61,616,1,888
10/1/2011,Retail,Central,Espresso,Caffe Mocha,91,8188,78,898
10/1/2011,Retail,Central,Espresso,Decaf Espresso,88,798,88,73
10/1/2011,Retail,Central,Coffee,Amaretto,86,898,88,793
10/1/2011,Retail,Central,Coffee,Columbian,76,698,79,738
10/1/2011,Retail,Central,Coffee,Decaf Irish Cream,96,737,78,888
10/1/2011,Retail,East,Herbal tea,Lemon,77,798,81,897
10/1/2011,Retail,East,Herbal tea,Mint,68,8188,88,888
10/1/2011,Retail,East,Tea,Darjeeling,41,998,88,816
10/1/2011,Retail,East,Tea,Green Tea,73,916,79,64
10/1/2011,Retail,East,Espresso,Caffe Mocha,61,616,8,888
10/1/2011,Retail,East,Espresso,Decaf Espresso,47,798,88,889
10/1/2011,Retail,East,Coffee,Columbian,888,8879,798,793
10/1/2011,Wholesale,East,Herbal tea,Chamomile,88,798,88,73
10/1/2011,Wholesale,East,Herbal tea,Lemon,86,898,73,793
10/1/2011,Wholesale,East,Herbal tea,Mint,91,8188,78,898
10/1/2011,Wholesale,East,Tea,Darjeeling,89,978,88,811
10/1/2011,Wholesale,East,Tea,Green Tea,49,988,69,886
10/1/2011,Wholesale,East,Espresso,Caffe Mocha,76,698,79,738
10/1/2011,Wholesale,East,Espresso,Decaf Espresso,96,737,97,888
10/1/2011,Wholesale,East,Coffee,Columbian,98,799,78,889
10/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,78,686,888,888
10/1/2011,Wholesale,East,Herbal tea,Lemon,73,414,79,889
10/1/2011,Wholesale,East,Tea,Darjeeling,79,979,81,71
10/1/2011,Wholesale,East,Tea,Green Tea,88,491,88,86
10/1/2011,Wholesale,East,Espresso,Caffe Mocha,88,738,-86,793
10/1/2011,Wholesale,East,Espresso,Regular Espresso,868,8867,879,738
10/1/2011,Wholesale,East,Coffee,Columbian,78,-8114,886,818
10/1/2011,Retail,East,Herbal tea,Lemon,73,731,-4,98
10/1/2011,Retail,East,Tea,Darjeeling,88,946,88,88
10/1/2011,Retail,East,Tea,Green Tea,1,481,47,46
10/1/2011,Retail,East,Espresso,Caffe Mocha,48,881,-81,886
10/1/2011,Retail,East,Espresso,Regular Espresso,88,817,-89,61
10/1/2011,Retail,East,Coffee,Amaretto,47,881,47,889
10/1/2011,Retail,East,Coffee,Columbian,48,447,86,888
10/1/2011,Wholesale,East,Herbal tea,Lemon,888,8688,798,737
10/1/2011,Wholesale,East,Herbal tea,Mint,879,4861,-888,798
10/1/2011,Wholesale,East,Tea,Darjeeling,819,778,798,898
10/1/2011,Wholesale,East,Tea,Earl Grey,888,788,797,888
10/1/2011,Wholesale,East,Tea,Green Tea,76,891,886,797
10/1/2011,Wholesale,East,Espresso,Caffe Mocha,888,7938,-811,74
10/1/2011,Wholesale,East,Espresso,Regular Espresso,879,8797,646,988
10/1/2011,Wholesale,East,Coffee,Columbian,861,7939,867,678
10/1/2011,Retail,South,Herbal tea,Chamomile,818,864,879,888
10/1/2011,Retail,South,Herbal tea,Lemon,77,798,81,897
10/1/2011,Retail,South,Coffee,Columbian,49,979,71,879
10/1/2011,Retail,South,Coffee,Decaf Irish Cream,49,988,67,886
10/1/2011,Retail,South,Espresso,Caffe Latte,61,-768,8,888
10/1/2011,Retail,South,Espresso,Caffe Mocha,61,879,96,867
10/1/2011,Retail,South,Espresso,Decaf Espresso,46,447,48,881
10/1/2011,Retail,South,Herbal tea,Chamomile,88,946,88,88
10/1/2011,Retail,South,Herbal tea,Lemon,88,8111,7,78
10/1/2011,Retail,South,Coffee,Columbian,48,447,73,888
10/1/2011,Retail,South,Coffee,Decaf Irish Cream,96,8679,-79,886
10/1/2011,Retail,South,Espresso,Caffe Latte,88,-466,-89,61
10/1/2011,Retail,South,Espresso,Caffe Mocha,48,881,-7,886
10/1/2011,Retail,South,Espresso,Decaf Espresso,79,734,88,79
10/1/2011,Retail,South,Herbal tea,Chamomile,86,898,73,793
10/1/2011,Retail,South,Herbal tea,Lemon,76,698,88,738
10/1/2011,Retail,South,Coffee,Columbian,71,798,881,889
10/1/2011,Retail,South,Coffee,Decaf Irish Cream,79,979,88,71
10/1/2011,Retail,South,Espresso,Caffe Latte,78,-7998,888,888
10/1/2011,Retail,South,Espresso,Caffe Mocha,88,491,88,86
10/1/2011,Retail,South,Espresso,Decaf Espresso,98,799,76,889
10/1/2011,Wholesale,South,Herbal tea,Chamomile,88,418,79,888
10/1/2011,Wholesale,South,Herbal tea,Lemon,48,479,48,793
10/1/2011,Wholesale,South,Coffee,Columbian,879,7936,798,793
10/1/2011,Wholesale,South,Coffee,Decaf Irish Cream,79,738,79,76
10/1/2011,Wholesale,South,Espresso,Caffe Latte,78,-969,98,794
10/1/2011,Wholesale,South,Espresso,Caffe Mocha,888,788,797,888
10/1/2011,Wholesale,South,Espresso,Decaf Espresso,76,891,886,797
10/1/2011,Retail,West,Tea,Darjeeling,48,881,-7,886
10/1/2011,Retail,West,Tea,Earl Grey,79,734,88,79
10/1/2011,Retail,West,Tea,Green Tea,88,817,-89,61
10/1/2011,Retail,West,Herbal tea,Chamomile,47,881,47,889
10/1/2011,Retail,West,Herbal tea,Lemon,48,447,73,888
10/1/2011,Retail,West,Herbal tea,Mint,96,8679,-41,886
10/1/2011,Retail,West,Espresso,Caffe Mocha,818,864,879,888
10/1/2011,Retail,West,Espresso,Decaf Espresso,41,998,88,816
10/1/2011,Retail,West,Coffee,Amaretto,68,8188,88,888
10/1/2011,Retail,West,Coffee,Columbian,47,798,88,889
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,77,798,81,897
10/1/2011,Retail,West,Espresso,Caffe Latte,88,988,48,94
10/1/2011,Wholesale,West,Tea,Darjeeling,888,788,797,888
10/1/2011,Wholesale,West,Tea,Earl Grey,76,891,879,797
10/1/2011,Wholesale,West,Tea,Green Tea,78,681,98,794
10/1/2011,Wholesale,West,Herbal tea,Chamomile,819,778,798,898
10/1/2011,Wholesale,West,Herbal tea,Lemon,879,7936,796,793
10/1/2011,Wholesale,West,Herbal tea,Mint,79,738,79,76
10/1/2011,Wholesale,West,Espresso,Caffe Mocha,888,979,41,889
10/1/2011,Wholesale,West,Espresso,Decaf Espresso,879,8668,793,679
10/1/2011,Wholesale,West,Coffee,Amaretto,888,8888,-881,886
10/1/2011,Wholesale,West,Coffee,Columbian,861,7939,867,678
10/1/2011,Wholesale,West,Coffee,Decaf Irish Cream,793,8673,-794,879
10/1/2011,Wholesale,West,Espresso,Caffe Latte,879,7988,888,817
10/1/2011,Retail,West,Tea,Darjeeling,879,8668,888,679
10/1/2011,Retail,West,Tea,Earl Grey,879,7988,888,817
10/1/2011,Retail,West,Tea,Green Tea,888,7189,-879,88
10/1/2011,Retail,West,Herbal tea,Chamomile,888,979,79,889
10/1/2011,Retail,West,Herbal tea,Lemon,793,8888,799,798
10/1/2011,Retail,West,Herbal tea,Mint,888,797,867,889
10/1/2011,Retail,West,Espresso,Caffe Mocha,88,946,88,88
10/1/2011,Retail,West,Espresso,Decaf Espresso,88,911,88,68
10/1/2011,Retail,West,Coffee,Columbian,73,731,-8,98
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,88,8111,81,78
10/1/2011,Retail,West,Espresso,Caffe Latte,1,481,47,46
10/1/2011,Retail,West,Tea,Darjeeling,88,491,73,86
10/1/2011,Retail,West,Tea,Earl Grey,98,799,78,889
10/1/2011,Retail,West,Tea,Green Tea,78,686,888,888
10/1/2011,Retail,West,Herbal tea,Chamomile,88,981,88,68
10/1/2011,Retail,West,Herbal tea,Lemon,71,798,819,889
10/1/2011,Retail,West,Espresso,Caffe Latte,73,414,89,889
10/1/2011,Retail,West,Espresso,Caffe Mocha,88,418,41,888
10/1/2011,Retail,West,Espresso,Decaf Espresso,868,8867,888,738
10/1/2011,Retail,West,Coffee,Amaretto,88,818,-7,881
10/1/2011,Retail,West,Coffee,Columbian,61,468,88,888
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,48,479,48,793
10/1/2011,Retail,West,Tea,Darjeeling,61,879,98,867
10/1/2011,Retail,West,Tea,Earl Grey,46,447,46,881
10/1/2011,Retail,West,Tea,Green Tea,61,616,1,888
10/1/2011,Retail,West,Herbal tea,Chamomile,888,8879,798,793
10/1/2011,Retail,West,Herbal tea,Lemon,49,979,71,879
10/1/2011,Retail,West,Espresso,Caffe Latte,88,798,88,73
10/1/2011,Retail,West,Espresso,Caffe Mocha,86,898,73,793
10/1/2011,Retail,West,Espresso,Decaf Espresso,91,8188,78,898
10/1/2011,Retail,West,Coffee,Columbian,69,489,98,799
10/1/2011,Retail,West,Coffee,Decaf Irish Cream,76,698,88,738
16/1/2011,Wholesale,Central,Herbal tea,Chamomile,898,8898,879,897
16/1/2011,Wholesale,Central,Herbal tea,Lemon,88,817,-6,888
16/1/2011,Wholesale,Central,Herbal tea,Mint,79,488,47,737
16/1/2011,Wholesale,Central,Tea,Darjeeling,88,481,88,888
16/1/2011,Wholesale,Central,Tea,Earl Grey,79,8148,48,888
16/1/2011,Wholesale,Central,Tea,Green Tea,99,868,814,888
16/1/2011,Wholesale,Central,Espresso,Caffe Mocha,81,897,78,888
16/1/2011,Wholesale,Central,Espresso,Decaf Espresso,78,679,96,818
16/1/2011,Wholesale,Central,Coffee,Amaretto,889,781,791,817
16/1/2011,Wholesale,Central,Coffee,Columbian,41,886,41,79
16/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,98,794,888,888
16/1/2011,Wholesale,Central,Herbal tea,Chamomile,889,781,899,817
16/1/2011,Wholesale,Central,Herbal tea,Lemon,41,886,41,79
16/1/2011,Wholesale,Central,Herbal tea,Mint,98,794,888,888
16/1/2011,Wholesale,Central,Tea,Darjeeling,81,897,78,888
16/1/2011,Wholesale,Central,Tea,Earl Grey,78,679,99,818
16/1/2011,Wholesale,Central,Espresso,Caffe Mocha,889,8678,798,867
16/1/2011,Wholesale,Central,Espresso,Decaf Espresso,888,7979,798,488
16/1/2011,Wholesale,Central,Coffee,Columbian,798,8881,816,479
16/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,888,918,879,796
16/1/2011,Retail,Central,Herbal tea,Chamomile,889,8678,798,867
16/1/2011,Retail,Central,Herbal tea,Lemon,888,918,879,796
16/1/2011,Retail,Central,Tea,Darjeeling,888,7979,798,488
16/1/2011,Retail,Central,Tea,Earl Grey,738,7994,879,898
16/1/2011,Retail,Central,Espresso,Caffe Mocha,88,918,73,61
16/1/2011,Retail,Central,Espresso,Decaf Espresso,1,897,46,46
16/1/2011,Retail,Central,Coffee,Amaretto,88,949,88,48
16/1/2011,Retail,Central,Coffee,Columbian,79,8118,7,69
16/1/2011,Retail,Central,Coffee,Decaf Irish Cream,81,796,-4,88
16/1/2011,Retail,Central,Herbal tea,Chamomile,44,888,-88,888
16/1/2011,Retail,Central,Herbal tea,Lemon,98,8914,-88,881
16/1/2011,Retail,Central,Tea,Darjeeling,88,739,88,97
16/1/2011,Retail,Central,Tea,Earl Grey,73,888,-4,98
16/1/2011,Retail,Central,Tea,Green Tea,88,738,-6,77
16/1/2011,Retail,Central,Espresso,Caffe Mocha,73,998,76,738
16/1/2011,Retail,Central,Espresso,Decaf Espresso,88,986,41,96
16/1/2011,Retail,Central,Coffee,Columbian,98,618,86,796
16/1/2011,Retail,Central,Coffee,Decaf Irish Cream,67,8161,86,861
16/1/2011,Wholesale,Central,Herbal tea,Chamomile,88,498,48,98
16/1/2011,Wholesale,Central,Herbal tea,Lemon,86,968,48,74
16/1/2011,Wholesale,Central,Tea,Darjeeling,79,779,78,881
16/1/2011,Wholesale,Central,Tea,Earl Grey,818,666,888,868
16/1/2011,Wholesale,Central,Espresso,Caffe Mocha,898,8898,879,897
16/1/2011,Wholesale,Central,Espresso,Decaf Espresso,88,481,73,888
16/1/2011,Wholesale,Central,Coffee,Amaretto,79,488,47,737
16/1/2011,Wholesale,Central,Coffee,Columbian,46,473,47,888
16/1/2011,Wholesale,Central,Coffee,Decaf Irish Cream,88,817,-4,888
16/1/2011,Retail,Central,Herbal tea,Chamomile,88,888,78,881
16/1/2011,Retail,Central,Herbal tea,Lemon,88,986,41,98
16/1/2011,Retail,Central,Tea,Darjeeling,47,473,47,889
16/1/2011,Retail,Central,Tea,Earl Grey,68,688,8,879
16/1/2011,Retail,Central,Espresso,Caffe Mocha,78,8168,67,798
16/1/2011,Retail,Central,Espresso,Decaf Espresso,88,791,86,88
16/1/2011,Retail,Central,Coffee,Amaretto,73,798,88,879
16/1/2011,Retail,Central,Coffee,Columbian,74,674,73,879
16/1/2011,Retail,Central,Coffee,Decaf Irish Cream,77,879,76,798
16/1/2011,Retail,East,Herbal tea,Lemon,98,618,86,796
16/1/2011,Retail,East,Herbal tea,Mint,67,8161,86,861
16/1/2011,Retail,East,Tea,Darjeeling,73,998,76,738
16/1/2011,Retail,East,Tea,Green Tea,86,917,47,76
16/1/2011,Retail,East,Espresso,Caffe Mocha,68,688,8,879
16/1/2011,Retail,East,Espresso,Decaf Espresso,88,891,79,888
16/1/2011,Retail,East,Coffee,Columbian,881,8793,898,736
16/1/2011,Wholesale,East,Herbal tea,Chamomile,88,791,86,88
16/1/2011,Wholesale,East,Herbal tea,Lemon,73,798,79,879
16/1/2011,Wholesale,East,Herbal tea,Mint,78,8168,68,798
16/1/2011,Wholesale,East,Tea,Darjeeling,89,978,73,78
16/1/2011,Wholesale,East,Tea,Green Tea,88,986,48,98
16/1/2011,Wholesale,East,Espresso,Caffe Mocha,74,674,88,879
16/1/2011,Wholesale,East,Espresso,Decaf Espresso,77,879,76,798
16/1/2011,Wholesale,East,Coffee,Columbian,79,779,78,881
16/1/2011,Wholesale,East,Coffee,Decaf Irish Cream,818,666,888,868
16/1/2011,Wholesale,East,Herbal tea,Lemon,88,481,88,888
16/1/2011,Wholesale,East,Tea,Darjeeling,86,968,46,74
16/1/2011,Wholesale,East,Tea,Green Tea,88,498,48,98
16/1/2011,Wholesale,East,Espresso,Caffe Mocha,88,793,-88,889
16/1/2011,Wholesale,East,Espresso,Regular Espresso,898,8898,861,897
16/1/2011,Wholesale,East,Coffee,Columbian,78,-8897,498,494
16/1/2011,Retail,East,Herbal tea,Lemon,88,738,-6,77
16/1/2011,Retail,East,Tea,Darjeeling,88,949,88,48
16/1/2011,Retail,East,Tea,Green Tea,1,897,47,46
16/1/2011,Retail,East,Espresso,Caffe Mocha,44,888,-88,888
16/1/2011,Retail,East,Espresso,Regular Espresso,73,888,-4,98
16/1/2011,Retail,East,Coffee,Amaretto,46,886,48,881
16/1/2011,Retail,East,Coffee,Columbian,48,488,81,886
16/1/2011,Wholesale,East,Herbal tea,Lemon,738,7914,818,673
16/1/2011,Wholesale,East,Herbal tea,Mint,888,4748,-888,798
16/1/2011,Wholesale,East,Tea,Darjeeling,98,794,888,888
16/1/2011,Wholesale,East,Tea,Earl Grey,889,781,899,817
16/1/2011,Wholesale,East,Tea,Green Tea,81,897,71,888
16/1/2011,Wholesale,East,Espresso,Caffe Mocha,888,8898,-811,68
16/1/2011,Wholesale,East,Espresso,Regular Espresso,888,788,868,779
16/1/2011,Wholesale,East,Coffee,Columbian,737,8891,881,664
16/1/2011,Retail,South,Herbal tea,Chamomile,818,888,886,736
